"zero.receive.level","actual.receive.level","source.level","distance","Sound.type","time","date","magic.x","noise.level","ExcessAttenuation","habitat","playback.num","dBdoubledist","Call.category"
-30.4984210516299,28.3751055301625,0,250,"2_Pmor_start",1630,20190807,-21.8166880284095,34.9986214985394,2.4984210516299,"LP","45",-6.56747750259454,"Pmor"
-44.9177340448083,13.9557925369841,0,500,"2_Pmor_start",1530,20190807,-26.4382148773502,34.7002806417554,-21.0822659551917,"LP","45",-7.95869570989214,"Pmor"
-21.8064395114319,51.6431104634483,0,100,"2_Pmor_P1",1730,20190807,-21.8064395114319,35.5401466561161,1.8064395114319,"LP","45",-6.56439239157321,"Pmor"
-36.8100383567686,36.6395116181116,0,250,"2_Pmor_P1",1630,20190807,-26.3316294894056,35.8112162085023,8.8100383567686,"LP","45",-7.92661031102134,"Pmor"
-54.7311419027505,18.7184080721297,0,500,"2_Pmor_P1",1530,20190807,-32.2143073527306,35.5256435963499,-11.2688580972495,"LP","45",-9.69747280271064,"Pmor"
-30.8254785180182,40.8618742996544,0,100,"2_Hfuntrill",1730,20190807,-30.8254785180182,33.4609943774891,10.8254785180182,"LP","45",-9.27939366461916,"Hfuntrill"
-45.5842697330329,26.1030830846397,0,250,"2_Hfuntrill",1630,20190807,-32.6081730619723,33.3013843468941,17.5842697330329,"LP","45",-9.81603819545588,"Hfuntrill"
-66.5142858468472,5.17306697082544,0,500,"2_Hfuntrill",1530,20190807,-39.14977055339,33.3929590544669,0.514285846847159,"LP","45",-11.7852552599329,"Hfuntrill"
-24.7285141834903,52.9934615881182,0,100,"2_Pmor_P2",1730,20190807,-24.7285141834903,32.4804761155418,4.7285141834903,"LP","45",-7.44402451743278,"Pmor"
-38.3479362288094,39.3740395427991,0,250,"2_Pmor_P2",1630,20190807,-27.4317467065255,32.4800546196914,10.3479362288094,"LP","45",-8.2577785921208,"Pmor"
-59.6192240077818,18.1027517638267,0,500,"2_Pmor_P2",1530,20190807,-35.0913929354991,32.5147442933248,-6.3807759922182,"LP","45",-10.5635618632163,"Pmor"
-20.6267468310929,56.0664621208722,0,100,"2_Pmor_P3",1730,20190807,-20.6267468310929,32.5030531138633,0.626746831092902,"LP","45",-6.20926950912593,"Pmor"
-35.1615031050928,41.5317058468723,0,250,"2_Pmor_P3",1630,20190807,-25.1523691195405,32.401699852547,7.16150310509281,"LP","45",-7.57161756699415,"Pmor"
-56.3670195100794,20.3261894418857,0,500,"2_Pmor_P3",1530,20190807,-33.1771716782654,32.3696499243317,-9.6329804899206,"LP","45",-9.98732384645139,"Pmor"
-22.8008281514311,51.3593612221968,0,100,"2_Pmor_P4",1730,20190807,-22.8008281514311,32.2020532495836,2.8008281514311,"LP","45",-6.86373319956048,"Pmor"
-36.9810453482378,37.1791440253901,0,250,"2_Pmor_P4",1630,20190807,-26.4539573363865,32.1381930186037,8.9810453482378,"LP","45",-7.96343466226756,"Pmor"
-54.360773946031,19.7994154275969,0,500,"2_Pmor_P4",1530,20190807,-31.9963117696571,32.0363336239775,-11.639226053969,"LP","45",-9.63184959328328,"Pmor"
-22.272930337709,49.7901449864621,0,100,"2_Pmor_P5",1730,20190807,-22.272930337709,32.2562435728208,2.27293033770899,"LP","45",-6.70482012298469,"Pmor"
-36.5101195986585,35.5529557255126,0,250,"2_Pmor_P5",1630,20190807,-26.1170861211283,32.1830416135049,8.5101195986585,"LP","45",-7.86202632179909,"Pmor"
-52.4164455670606,19.6466297571105,0,500,"2_Pmor_P5",1530,20190807,-30.85189581528,32.1701819296508,-13.5835544329394,"LP","45",-9.28734606349933,"Pmor"
-23.7193514137107,53.70978086368,0,100,"2_Pmor_P6",1730,20190807,-23.7193514137107,32.723883031853,3.7193514137107,"LP","45",-7.14023625322178,"Pmor"
-37.1698204866979,40.2593117906928,0,250,"2_Pmor_P6",1630,20190807,-26.5889954190574,32.6612973303927,9.16982048669791,"LP","45",-8.00408517570847,"Pmor"
-57.5499821476604,19.8791501297303,0,500,"2_Pmor_P6",1530,20190807,-33.873453916658,32.6303372042935,-8.45001785233959,"LP","45",-10.1969256856556,"Pmor"
-22.5026961476431,49.7384388879471,0,100,"2_Pmor_P7",1730,20190807,-22.5026961476431,33.2252257675286,2.50269614764311,"LP","45",-6.77398652375289,"Pmor"
-38.9896618591963,33.2514731763939,0,250,"2_Pmor_P7",1630,20190807,-27.8907976145802,33.258456264,10.9896618591963,"LP","45",-8.39596668498206,"Pmor"
-54.6532189205179,17.5879161150723,0,500,"2_Pmor_P7",1530,20190807,-32.1684425157801,33.1548174554491,-11.3467810794821,"LP","45",-9.68366611104231,"Pmor"
-21.9389830670846,39.9620287498301,0,100,"2_Pmor_P8",1730,20190807,-21.9389830670846,33.3576988418141,1.93898306708461,"LP","45",-6.60429197755664,"Pmor"
-34.1286845635326,27.7723272533821,0,250,"2_Pmor_P8",1630,20190807,-24.4135544814637,33.6095310763497,6.1286845635326,"LP","45",-7.34921219969738,"Pmor"
-48.846871394802,13.0541404221127,0,500,"2_Pmor_P8",1530,20190807,-28.7508733351017,33.3037577641758,-17.153128605198,"LP","45",-8.65487527540133,"Pmor"
-16.5202829157489,39.4741114587274,0,100,"2_Pmor_P9",1730,20190807,-16.5202829157489,34.4478742949155,-3.4797170842511,"LP","45",-4.97310069449563,"Pmor"
-28.6383483551487,27.3560460193276,0,250,"2_Pmor_P9",1630,20190807,-20.4861068268255,35.149271805158,0.6383483551487,"LP","45",-6.16693264925113,"Pmor"
-34.7236102638465,21.2707841106298,0,500,"2_Pmor_P9",1530,20190807,-20.4380360896465,34.4294505562389,-31.2763897361535,"LP","45",-6.15246191544659,"Pmor"
-22.1814446375361,35.8763243255379,0,100,"2_Pmor_P10",1730,20190807,-22.1814446375361,34.4478742949155,2.1814446375361,"LP","45",-6.67728018305833,"Pmor"
-34.2518822152578,23.8058867478162,0,250,"2_Pmor_P10",1630,20190807,-24.5016824776301,35.149271805158,6.25188221525779,"LP","45",-7.37574137000125,"Pmor"
-37.140606701767,20.917162261307,0,500,"2_Pmor_P10",1530,20190807,-21.8606606396692,34.4294505562389,-28.859393298233,"LP","45",-6.58071457757138,"Pmor"
-28.5531569775164,40.145065726692,0,100,"2_Halbstart",1730,20190807,-28.5531569775164,32.8396288854505,8.5531569775164,"LP","45",-8.59535672113474,"Halbstart"
-46.5835744778109,22.1146482263975,0,250,"2_Halbstart",1630,20190807,-33.323013998335,32.7311677865649,18.5835744778109,"LP","45",-10.0312267594296,"Halbstart"
-60.8490867310353,7.84913597317309,0,500,"2_Halbstart",1530,20190807,-35.8152801849,32.7716568988979,-5.15091326896469,"LP","45",-10.7814736387647,"Halbstart"
-33.5841269733449,40.8320708973477,0,100,"2_Halbpeak",1730,20190807,-33.5841269733449,32.3627469288345,13.5841269733449,"LP","45",-10.1098295971646,"Halbpeak"
-50.9589519423685,23.4572459283241,0,250,"2_Halbpeak",1630,20190807,-36.4528889839676,32.1962874151534,22.9589519423685,"LP","45",-10.9734130127834,"Halbpeak"
-67.795828018731,6.62036985196162,0,500,"2_Halbpeak",1530,20190807,-39.9040759081715,32.2411850418014,1.79582801873099,"LP","45",-12.012323797612,"Halbpeak"
-26.1320715587817,42.9235528711124,0,100,"2_Halbend",1730,20190807,-26.1320715587817,32.9050939695663,6.1320715587817,"LP","45",-7.8665373880309,"Halbend"
-39.7341096095327,29.3215148203614,0,250,"2_Halbend",1630,20190807,-28.4233295871386,32.9852346950029,11.7341096095327,"LP","45",-8.55627478237224,"Halbend"
-57.7082792261749,11.3473452037192,0,500,"2_Halbend",1530,20190807,-33.966626296459,32.9851668419926,-8.29172077382511,"LP","45",-10.2249733667431,"Halbend"
-29.4043159903921,43.9182654454049,0,100,"2_PwurP_P1",1730,20190807,-29.4043159903921,29.1848835260887,9.40431599039211,"LP","45",-8.85158111509007,"PwurP"
-43.774342717598,29.548238718199,0,250,"2_PwurP_P1",1630,20190807,-31.3134629855691,29.0064624701099,15.774342717598,"LP","45",-9.4262916267701,"PwurP"
-59.213670092601,14.108911343196,0,500,"2_PwurP_P1",1530,20190807,-34.8526871819273,29.0931190642663,-6.78632990739899,"LP","45",-10.4917042712537,"PwurP"
-29.1129278082501,46.6884226465127,0,100,"2_PwurP_P2",1730,20190807,-29.1129278082501,30.6218171153656,9.1129278082501,"LP","45",-8.76386453188332,"PwurP"
-43.0267036614015,32.7746467933613,0,250,"2_PwurP_P2",1630,20190807,-30.7786481497689,30.5368530469484,15.0267036614015,"LP","45",-9.26529631906813,"PwurP"
-65.7135074084762,10.0878430462866,0,500,"2_PwurP_P2",1530,20190807,-38.6784388428082,30.7253563374061,-0.286492591523796,"LP","45",-11.6433702771401,"PwurP"
-28.747044148882,47.626397909755,0,100,"2_PwurP_P3",1730,20190807,-28.747044148882,30.4000364659401,8.747044148882,"LP","45",-8.65372257549022,"PwurP"
-44.0145855900848,32.3588564685522,0,250,"2_PwurP_P3",1630,20190807,-31.4853179085246,30.3124046880699,16.0145855900848,"LP","45",-9.47802511348224,"PwurP"
-60.8213919618628,15.5520500967742,0,500,"2_PwurP_P3",1530,20190807,-35.7989792678139,30.483447997501,-5.17860803813721,"LP","45",-10.776566573765,"PwurP"
-30.6857772076715,33.7664368086545,0,100,"2_PwurP_P4",1730,20190807,-30.6857772076715,28.2645293841555,10.6857772076715,"LP","45",-9.23733937977124,"PwurP"
-44.1758250509829,20.2763889653431,0,250,"2_PwurP_P4",1630,20190807,-31.6006586669963,28.3867979789904,16.1758250509829,"LP","45",-9.51274614150484,"PwurP"
-50.617906422819,13.834307593507,0,500,"2_PwurP_P4",1530,20190807,-29.7932902250391,28.2120337738787,-15.382093577181,"LP","45",-8.96867402725926,"PwurP"
-28.7141690346614,42.7546981325622,0,100,"2_PwurP_P5",1730,20190807,-28.7141690346614,28.0709878128497,8.71416903466141,"LP","45",-8.64382617999895,"PwurP"
-41.9848661658765,29.4840010013471,0,250,"2_PwurP_P5",1630,20190807,-30.0333819086841,27.9719499479496,13.9848661658765,"LP","45",-9.04094882574587,"PwurP"
-58.5873920560875,12.8814751111361,0,500,"2_PwurP_P5",1530,20190807,-34.4840649961824,28.1049723023141,-7.41260794391249,"LP","45",-10.3807379362772,"PwurP"
-28.1905392171812,48.5504218626108,0,100,"2_PwurS_S1",1730,20190807,-28.1905392171812,39.6030955116492,8.1905392171812,"LP","45",-8.48619789831335,"PwurS"
-39.3383443370536,37.4026167427384,0,250,"2_PwurS_S1",1630,20190807,-28.1402235382209,40.3596679280454,11.3383443370536,"LP","45",-8.4710513696941,"PwurS"
-43.6691552761611,33.0718058036309,0,500,"2_PwurS_S1",1530,20190807,-25.7033115150421,40.3865199941725,-22.3308447238389,"LP","45",-7.73746775392308,"PwurS"
-28.0225884269082,48.6419182850705,0,100,"2_PwurS_S2",1730,20190807,-28.0225884269082,37.3379376514378,8.0225884269082,"LP","45",-8.4356396726457,"PwurS"
-40.6349918010976,36.0295149108811,0,250,"2_PwurS_S2",1630,20190807,-29.0677651036674,38.1891925184793,12.6349918010976,"LP","45",-8.75026920311863,"PwurS"
-44.029672952175,32.6348337598037,0,500,"2_PwurS_S2",1530,20190807,-25.9155093025803,37.8746037058284,-21.970327047825,"LP","45",-7.80134565298562,"PwurS"
-27.5505697507221,49.9757812474416,0,100,"2_PwurS_S3",1730,20190807,-27.5505697507221,37.9015327866241,7.55056975072209,"LP","45",-8.29354789260008,"PwurS"
-39.9122900632243,37.6140609349394,0,250,"2_PwurS_S3",1630,20190807,-28.5507888862403,38.6634211790347,11.9122900632243,"LP","45",-8.59464385462816,"PwurS"
-45.3981936622203,32.1281573359434,0,500,"2_PwurS_S3",1530,20190807,-26.7210095212732,38.521452336376,-20.6018063377797,"LP","45",-8.04382538032607,"PwurS"
-27.4118833734088,49.9227163661968,0,100,"2_PwurS_S4",1730,20190807,-27.4118833734088,38.8186117505541,7.41188337340879,"LP","45",-8.25179913303881,"PwurS"
-38.4056887529034,38.9289109867022,0,250,"2_PwurS_S4",1630,20190807,-27.4730592977209,39.4107157750948,10.4056887529034,"LP","45",-8.27021492126923,"PwurS"
-43.5472250733042,33.7873746663014,0,500,"2_PwurS_S4",1530,20190807,-25.6315443840476,39.3892336256011,-22.4527749266958,"LP","45",-7.71586369479099,"PwurS"
-29.923495273503,45.8963123121163,0,100,"2_PwurS_S5",1730,20190807,-29.923495273503,38.5380690049252,9.923495273503,"LP","45",-9.00786965243377,"PwurS"
-40.636280521461,35.1835270641583,0,250,"2_PwurS_S5",1630,20190807,-29.0686869746743,39.1094750362405,12.636280521461,"LP","45",-8.75054671394384,"PwurS"
-43.6538540280462,32.1659535575731,0,500,"2_PwurS_S5",1530,20190807,-25.6943053241877,39.142222587614,-22.3461459719538,"LP","45",-7.73475662032924,"PwurS"
-60.176787748149,14.8925065437505,0,100,"3_Phaser1",1730,20190807,-60.176787748149,66.0684034631314,40.176787748149,"LP","45",-18.1150181548976,"Phaser1"
-42.6764516855598,32.3928426063397,0,250,"3_Phaser1",1630,20190807,-30.5280995041411,65.965565243682,14.6764516855598,"LP","45",-9.18987366136117,"Phaser1"
-39.1390485487833,35.9302457431162,0,500,"3_Phaser1",1530,20190807,-23.0369273435639,66.1706309956707,-26.8609514512167,"LP","45",-6.93480613834449,"Phaser1"
-39.1917234126581,40.5484130658023,0,100,"3_Upsweep1",1730,20190807,-39.1917234126581,66.0684034631314,19.1917234126581,"LP","45",-11.7978843289764,"Upsweep1"
-50.7273600313967,29.0127764470637,0,250,"3_Upsweep1",1630,20190807,-36.2872224249342,65.965565243682,22.7273600313967,"LP","45",-10.9235424092359,"Upsweep1"
-51.5518016253384,28.188334853122,0,500,"3_Upsweep1",1530,20190807,-30.3429733860932,66.1706309956707,-14.4481983746616,"LP","45",-9.13414514684792,"Upsweep1"
-44.2694326743785,35.1158469487172,0,100,"3_Downsweep1",1730,20190807,-44.2694326743785,66.0684034631314,24.2694326743785,"LP","45",-13.3264271260151,"Downsweep1"
-50.5407588342922,28.8445207888035,0,250,"3_Downsweep1",1630,20190807,-36.1537394457313,65.965565243682,22.5407588342922,"LP","45",-10.8833600285852,"Downsweep1"
-52.7073012634171,26.6779783596786,0,500,"3_Downsweep1",1530,20190807,-31.0230911251525,66.1706309956707,-13.2926987365829,"LP","45",-9.33888098688796,"Downsweep1"
-42.243288664392,37.2403833244354,0,100,"3_Upsweep2",1730,20190807,-42.243288664392,66.0684034631314,22.243288664392,"LP","45",-12.7164970034742,"Upsweep2"
-50.125808595867,29.3578633929604,0,250,"3_Upsweep2",1630,20190807,-35.8569096562903,65.965565243682,22.125808595867,"LP","45",-10.7940053583568,"Upsweep2"
-53.6716571015319,25.8120148872955,0,500,"3_Upsweep2",1530,20190807,-31.5907031698935,66.1706309956707,-12.3283428984681,"LP","45",-9.50974923825517,"Upsweep2"
-45.0609170650059,34.4730874014629,0,100,"3_Downsweep2",1730,20190807,-45.0609170650059,66.0684034631314,25.0609170650059,"LP","45",-13.5646876686937,"Downsweep2"
-49.962094635055,29.5719098314138,0,250,"3_Downsweep2",1630,20190807,-35.7397987933088,65.965565243682,21.962094635055,"LP","45",-10.7587514757813,"Downsweep2"
-51.8048156283453,27.7291888381235,0,500,"3_Downsweep2",1530,20190807,-30.4918953813969,66.1706309956707,-14.1951843716547,"LP","45",-9.17897513444847,"Downsweep2"
-41.5393012190825,37.9785965064621,0,100,"3_Upsweep3",1730,20190807,-41.5393012190825,66.0684034631314,21.5393012190825,"LP","45",-12.5045756658652,"Upsweep3"
-49.7843064779283,29.7335912476163,0,250,"3_Upsweep3",1630,20190807,-35.6126201189567,65.965565243682,21.7843064779283,"LP","45",-10.7204668799925,"Upsweep3"
-52.4241292800223,27.0937684455223,0,500,"3_Upsweep3",1530,20190807,-30.8564183865685,66.1706309956707,-13.5758707199777,"LP","45",-9.28870749311471,"Upsweep3"
-50.2335997928578,29.1456610385975,0,100,"3_Downsweep3",1730,20190807,-50.2335997928578,66.0684034631314,30.2335997928578,"LP","45",-15.1218203278302,"Downsweep3"
-52.7039371883544,26.6753236431009,0,250,"3_Downsweep3",1630,20190807,-37.7011437267756,65.965565243682,24.7039371883544,"LP","45",-11.3491751325984,"Downsweep3"
-52.4753099758011,26.9039508556542,0,500,"3_Downsweep3",1530,20190807,-30.8865429300555,66.1706309956707,-13.5246900241989,"LP","45",-9.29777588430999,"Downsweep3"
-35.8620082234215,38.5203084630778,0,100,"3_Phaser2",1730,20190807,-35.8620082234215,66.0684034631314,15.8620082234215,"LP","45",-10.7955401799982,"Phaser2"
-41.2640699177623,33.118246768737,0,250,"3_Phaser2",1630,20190807,-29.517768761022,65.965565243682,13.2640699177623,"LP","45",-8.88573380214085,"Phaser2"
-47.9204816080129,26.4618350784864,0,500,"3_Phaser2",1530,20190807,-28.2056078010282,66.1706309956707,-18.0795183919871,"LP","45",-8.49073399404347,"Phaser2"
-30.5936029445844,46.8710544707508,0,100,"3_Hfunstart",1730,20190807,-30.5936029445844,31.2368002807698,10.5936029445844,"LP","45",-9.2095921617538,"Hfunstart"
-42.0904553637619,35.3742020515733,0,250,"3_Hfunstart",1630,20190807,-30.1089139037843,31.1517336107238,14.0904553637619,"LP","45",-9.06368622190338,"Hfunstart"
-63.512750249233,13.9519071661022,0,500,"3_Hfunstart",1530,20190807,-37.3830909828539,31.3357627800939,-2.48724975076701,"LP","45",-11.2534317164747,"Hfunstart"
-20.4009803183723,38.4725462634201,0,100,"3_Pmor_start",1730,20190807,-20.4009803183723,34.6096590539845,0.400980318372298,"LP","45",-6.14130701678058,"Pmor"
-30.31576488548,28.5577616963124,0,250,"3_Pmor_start",1630,20190807,-21.6860270808604,34.9986214985394,2.31576488548,"LP","45",-6.52814463812038,"Pmor"
-40.6928023161524,18.18072426564,0,500,"3_Pmor_start",1530,20190807,-23.9514542412747,34.7002806417554,-25.3071976838476,"LP","45",-7.21010616639696,"Pmor"
-21.8910079386342,51.558542036246,0,100,"3_Pmor_P1",1730,20190807,-21.8910079386342,35.5401466561161,1.8910079386342,"LP","45",-6.58985002484723,"Pmor"
-36.6424294369318,36.8071205379484,0,250,"3_Pmor_P1",1630,20190807,-26.2117324131384,35.8112162085023,8.6424294369318,"LP","45",-7.89051769467248,"Pmor"
-53.709820575382,19.7397293994982,0,500,"3_Pmor_P1",1530,20190807,-31.6131658818618,35.5256435963499,-12.290179424618,"LP","45",-9.51651118834157,"Pmor"
-30.8679646258743,40.8193881917983,0,100,"3_Hfuntrill",1730,20190807,-30.8679646258743,33.4609943774891,10.8679646258743,"LP","45",-9.29218325748286,"Hfuntrill"
-46.484140883936,25.2032119337366,0,250,"3_Hfuntrill",1630,20190807,-33.2518853424141,33.3013843468941,18.484140883936,"LP","45",-10.0098149004461,"Hfuntrill"
-64.3495607013225,7.33779211635015,0,500,"3_Hfuntrill",1530,20190807,-37.8756308452139,33.3929590544669,-1.65043929867754,"LP","45",-11.4017009891053,"Hfuntrill"
-24.7444782285825,52.977497543026,0,100,"3_Pmor_P2",1730,20190807,-24.7444782285825,32.4804761155418,4.7444782285825,"LP","45",-7.44883017385767,"Pmor"
-39.2000592069842,38.5219165646243,0,250,"3_Pmor_P2",1630,20190807,-28.0413028912607,32.4800546196914,11.2000592069842,"LP","45",-8.44127328776859,"Pmor"
-62.5215357446403,15.2004400269682,0,500,"3_Pmor_P2",1530,20190807,-36.7996701443087,32.5147442933248,-3.4784642553597,"LP","45",-11.0778045439772,"Pmor"
-20.8193924935896,55.8738164583755,0,100,"3_Pmor_P3",1730,20190807,-20.8193924935896,32.5030531138633,0.819392493589604,"LP","45",-6.267261632072,"Pmor"
-35.567516828202,41.1256921237631,0,250,"3_Pmor_P3",1630,20190807,-25.4428062774948,32.401699852547,7.567516828202,"LP","45",-7.65904786339376,"Pmor"
-60.9746180021462,15.7185909498189,0,500,"3_Pmor_P3",1530,20190807,-35.8891668755364,32.3696499243317,-5.0253819978538,"LP","45",-10.8037157489266,"Pmor"
-23.0202024732977,51.1399869003302,0,100,"3_Pmor_P4",1730,20190807,-23.0202024732977,32.2020532495836,3.0202024732977,"LP","45",-6.92977145072078,"Pmor"
-38.5354024258464,35.6247869477815,0,250,"3_Pmor_P4",1630,20190807,-27.5658484532915,32.1381930186037,10.5354024258464,"LP","45",-8.2981472403683,"Pmor"
-56.8656280942909,17.294561279337,0,500,"3_Pmor_P4",1530,20190807,-33.4706486572226,32.0363336239775,-9.1343719057091,"LP","45",-10.0756692201544,"Pmor"
-22.3047624884541,49.758312835717,0,100,"3_Pmor_P5",1730,20190807,-22.3047624884541,32.2562435728208,2.3047624884541,"LP","45",-6.71440255518547,"Pmor"
-37.763824955578,34.2992503685931,0,250,"3_Pmor_P5",1630,20190807,-27.0139095535662,32.1830416135049,9.763824955578,"LP","45",-8.13199707577722,"Pmor"
-53.0655251426071,18.997550181564,0,500,"3_Pmor_P5",1530,20190807,-31.2339388024369,32.1701819296508,-12.9344748573929,"LP","45",-9.40235246226662,"Pmor"
-23.9824684648763,53.4466638125144,0,100,"3_Pmor_P6",1730,20190807,-23.9824684648763,32.723883031853,3.98246846487631,"LP","45",-7.21944237799328,"Pmor"
-38.0129912801778,39.4161409972129,0,250,"3_Pmor_P6",1630,20190807,-27.1921477633993,32.6612973303927,10.0129912801778,"LP","45",-8.18565212331044,"Pmor"
-60.0695065393765,17.3596257380142,0,500,"3_Pmor_P6",1530,20190807,-35.3564255908406,32.6303372042935,-5.9304934606235,"LP","45",-10.6433446423046,"Pmor"
-22.5765027521221,49.6646322834681,0,100,"3_Pmor_P7",1730,20190807,-22.5765027521221,33.2252257675286,2.5765027521221,"LP","45",-6.79620452557918,"Pmor"
-39.9264973223065,32.3146377132837,0,250,"3_Pmor_P7",1630,20190807,-28.560951882502,33.258456264,11.9264973223065,"LP","45",-8.59770322134875,"Pmor"
-55.7167581134308,16.5243769221594,0,500,"3_Pmor_P7",1530,20190807,-32.7944330807687,33.1548174554491,-10.2832418865692,"LP","45",-9.87210804810651,"Pmor"
-21.8686978046287,40.032314012286,0,100,"3_Pmor_P8",1730,20190807,-21.8686978046287,33.3576988418141,1.8686978046287,"LP","45",-6.58313400530429,"Pmor"
-33.5322985708058,28.3687132461089,0,250,"3_Pmor_P8",1630,20190807,-23.9869367517849,33.6095310763497,5.53229857080581,"LP","45",-7.220787466382,"Pmor"
-45.0392402783668,16.8617715385479,0,500,"3_Pmor_P8",1530,20190807,-26.5097324634456,33.3037577641758,-20.9607597216332,"LP","45",-7.98022464852432,"Pmor"
-16.8819042143938,39.1124901600825,0,100,"3_Pmor_P9",1730,20190807,-16.8819042143938,34.4478742949155,-3.1180957856062,"LP","45",-5.08195955245871,"Pmor"
-28.4925382378162,27.5018561366601,0,250,"3_Pmor_P9",1630,20190807,-20.3818032684267,35.149271805158,0.492538237816202,"LP","45",-6.13553414951861,"Pmor"
-33.5297993726012,22.4645950018751,0,500,"3_Pmor_P9",1530,20190807,-19.7353686569088,34.4294505562389,-32.4702006273988,"LP","45",-5.94093794121631,"Pmor"
-21.7867646875721,36.2710042755019,0,100,"3_Pmor_P10",1730,20190807,-21.7867646875721,34.4478742949155,1.7867646875721,"LP","45",-6.55846967943201,"Pmor"
-35.7235234604746,22.3342455025994,0,250,"3_Pmor_P10",1630,20190807,-25.5544037933429,35.149271805158,7.7235234604746,"LP","45",-7.69264206310565,"Pmor"
-35.9161325323074,22.1416364307666,0,500,"3_Pmor_P10",1530,20190807,-21.1399450494383,34.4294505562389,-30.0838674676926,"LP","45",-6.36375756656921,"Pmor"
-28.5984445918736,40.0997781123348,0,100,"3_Halbstart",1730,20190807,-28.5984445918736,32.8396288854505,8.5984445918736,"LP","45",-8.60898965148832,"Halbstart"
-46.3831322965796,22.3150904076288,0,250,"3_Halbstart",1630,20190807,-33.1796300333667,32.7311677865649,18.3831322965796,"LP","45",-9.98806388507687,"Halbstart"
-60.5421169996385,8.15610570456992,0,500,"3_Halbstart",1530,20190807,-35.6346002843642,32.7716568988979,-5.45788300036152,"LP","45",-10.7270835690898,"Halbstart"
-33.2125860618714,41.2036118088212,0,100,"3_Halbpeak",1730,20190807,-33.2125860618714,32.3627469288345,13.2125860618714,"LP","45",-9.99798463819475,"Halbpeak"
-51.8438569490067,22.5723409216859,0,250,"3_Halbpeak",1630,20190807,-37.0858954085271,32.1962874151534,23.8438569490067,"LP","45",-11.1639669340238,"Halbpeak"
-65.377221321102,9.0389765495906,0,500,"3_Halbpeak",1530,20190807,-38.4805035723113,32.2411850418014,-0.622778678898001,"LP","45",-11.5837858235207,"Halbpeak"
-26.0590954358118,42.9965289940823,0,100,"3_Halbend",1730,20190807,-26.0590954358118,32.9050939695663,6.0590954358118,"LP","45",-7.8445693860497,"Halbend"
-39.3433649956442,29.7122594342499,0,250,"3_Halbend",1630,20190807,-28.1438150074967,32.9852346950029,11.3433649956442,"LP","45",-8.47213250967463,"Halbend"
-55.6173458732526,13.4382785566415,0,500,"3_Halbend",1530,20190807,-32.7359198404381,32.9851668419926,-10.3826541267474,"LP","45",-9.8544938076235,"Halbend"
-29.474082210079,43.848499225718,0,100,"3_PwurP_P1",1730,20190807,-29.474082210079,29.1848835260887,9.474082210079,"LP","45",-8.87258283989991,"PwurP"
-44.6616219877142,28.6609594480828,0,250,"3_PwurP_P1",1630,20190807,-31.948167811679,29.0064624701099,16.6616219877142,"LP","45",-9.61735681782186,"PwurP"
-61.0802003764912,12.2423810593058,0,500,"3_PwurP_P1",1530,20190807,-35.9513118069216,29.0931190642663,-4.91979962350879,"LP","45",-10.8224232373521,"PwurP"
-28.8399011287196,46.9614493260432,0,100,"3_PwurP_P2",1730,20190807,-28.8399011287196,30.6218171153656,8.8399011287196,"LP","45",-8.68167531172811,"PwurP"
-43.1931976813425,32.6081527734203,0,250,"3_PwurP_P2",1630,20190807,-30.8977476954634,30.5368530469484,15.1931976813425,"LP","45",-9.30114885479212,"PwurP"
-69.2580087482008,6.54334170656202,0,500,"3_PwurP_P2",1530,20190807,-40.7647036565944,30.7253563374061,3.25800874820078,"LP","45",-12.2713985649881,"PwurP"
-28.6665105349191,47.7069315237179,0,100,"3_PwurP_P3",1730,20190807,-28.6665105349191,30.4000364659401,8.6665105349191,"LP","45",-8.62947954202817,"PwurP"
-43.7413239227809,32.6321181358561,0,250,"3_PwurP_P3",1630,20190807,-31.2898433777088,30.3124046880699,15.7413239227809,"LP","45",-9.41918141631832,"PwurP"
-69.2975380294367,7.07590402920034,0,500,"3_PwurP_P3",1530,20190807,-40.7879702717407,30.483447997501,3.29753802943665,"LP","45",-12.2784025140447,"PwurP"
-30.7460329154343,33.7061811008917,0,100,"3_PwurP_P4",1730,20190807,-30.7460329154343,28.2645293841555,10.7460329154343,"LP","45",-9.25547815521781,"PwurP"
-44.6192024861685,19.8330115301575,0,250,"3_PwurP_P4",1630,20190807,-31.9178235184457,28.3867979789904,16.6192024861685,"LP","45",-9.60822227536142,"PwurP"
-53.0311684449271,11.4210455713989,0,500,"3_PwurP_P4",1530,20190807,-31.2137167281258,28.2120337738787,-12.9688315550729,"LP","45",-9.39626501132444,"PwurP"
-28.5419755490161,42.9268916182075,0,100,"3_PwurP_P5",1730,20190807,-28.5419755490161,28.0709878128497,8.54197554901611,"LP","45",-8.59199077576178,"PwurP"
-42.1837745665951,29.2850926006285,0,250,"3_PwurP_P5",1630,20190807,-30.1756687017401,27.9719499479496,14.1837745665951,"LP","45",-9.08378141844256,"PwurP"
-63.0184941199973,8.4503730472263,0,500,"3_PwurP_P5",1530,20190807,-37.0921758236843,28.1049723023141,-2.98150588000269,"LP","45",-11.1658575273713,"PwurP"
-28.3133534777323,48.4276076020597,0,100,"3_PwurS_S1",1730,20190807,-28.3133534777323,39.6030955116492,8.3133534777323,"LP","45",-8.52316867463452,"PwurS"
