"zero.receive.level","actual.receive.level","source.level","distance","Sound.type","time","date","magic.x","noise.level","ExcessAttenuation","dBdoubledist","Call.category"
-17.4083611299002,29.6377998481674,0,192,"2_Halbstart","1320",20190823,-16.5707440302172,47.4071453719092,0.11,-4.98829100356522,"Halbstart"
-12.4587805452877,34.5873804327799,0,232,"2_Halbstart","1320",20190823,-10.9925224500048,38.6996268232095,-6.44,-3.30907898546116,"Halbstart"
19.3906296581111,68.7617480726012,0,0,"2_Halbpeak","1320",20190823,0,48.4038886212725,-25.09,0,"Halbpeak"
9.9260563642583,59.2971747787484,0,47,"2_Halbpeak","1320",20190823,22.7853415555722,44.2227419486588,-15.63,6.85907126967624,"Halbpeak"
8.7714959945895,58.1426144090796,0,94,"2_Halbpeak","1320",20190823,11.8420304398977,44.3269122163298,-19.97,3.56480637197513,"Halbpeak"
-22.6100852486903,26.7610331657998,0,288,"2_Halbpeak","1320",20190823,-18.4299719536631,39.538992582049,1.81,-5.5479743772985,"Halbpeak"
-18.8073319685171,30.563786445973,0,343,"2_Halbpeak","1320",20190823,-14.4441564985025,38.1468883218853,-3.49,-4.34812436811408,"Halbpeak"
4.4611090866311,53.8322275011212,0,192,"2_Halbpeak","1320",20190823,4.24645928550218,49.2429401219338,-21.76,1.27831162030199,"Halbpeak"
-14.5746860055244,34.7964324089657,0,232,"2_Halbpeak","1320",20190823,-12.8594096777871,38.4197241947141,-4.33,-3.8710680395456,"Halbpeak"
29.0449175933682,62.7362116420802,0,0,"2_Halbend","1320",20190823,0,51.1261140590448,-34.74,0,"Halbend"
19.9977755624012,53.6890696111132,0,47,"2_Halbend","1320",20190823,45.9050533081508,45.4296915473367,-25.7,13.8187979983075,"Halbend"
13.0813373826575,46.7726314313695,0,94,"2_Halbend","1320",20190823,17.6605673166304,45.7880328845883,-24.28,5.31636050274869,"Halbend"
-12.5952395877497,21.0960544609623,0,288,"2_Halbend","1320",20190823,-10.2666535662593,39.4712170530397,-8.2,-3.09057067853465,"Halbend"
-18.3881384235556,15.3031556251564,0,343,"2_Halbend","1320",20190823,-14.1222130576826,37.4943712494837,-3.91,-4.25120973552003,"Halbend"
2.125793899982,35.817087948694,0,192,"2_Halbend","1320",20190823,2.02350964084123,42.856532908873,-19.43,0.60913709840846,"Halbend"
-12.1031377346259,21.5881563140861,0,232,"2_Halbend","1320",20190823,-10.6787347910785,38.4464879981083,-6.8,-3.21461948785516,"Halbend"
25.3087882844065,70.7333389720557,0,0,"3_Hfunstart","1320",20190823,0,48.6942626384489,-31.01,0,"Hfunstart"
15.7762092116027,61.2007598992519,0,47,"3_Hfunstart","1320",20190823,36.2144140781728,44.357314861896,-21.48,10.901624912926,"Hfunstart"
6.6234652124731,52.0480159001223,0,94,"3_Hfunstart","1320",20190823,8.94206378388485,44.0401175075285,-17.82,2.6918294220899,"Hfunstart"
-15.4902895427918,29.9342611448574,0,288,"3_Hfunstart","1320",20190823,-12.6264717132949,37.8589001412012,-5.31,-3.80094672510454,"Hfunstart"
-14.882720141664,30.5418305459852,0,343,"3_Hfunstart","1320",20190823,-11.4300284170802,35.9910007143636,-7.42,-3.44078140483282,"Hfunstart"
-5.2225317841744,40.2020189034748,0,192,"3_Hfunstart","1320",20190823,-4.97124552618489,44.243104276742,-12.08,-1.49649401919202,"Hfunstart"
-10.9702286758578,34.4543220117914,0,232,"3_Hfunstart","1320",20190823,-9.6791563638758,37.1044911452646,-7.93,-2.91371639824853,"Hfunstart"
19.1786671330085,67.7440341791063,0,0,"3_Hfuntrill","1320",20190823,0,49.9977537283875,-24.88,0,"Hfuntrill"
10.4743632525978,59.0397302986956,0,47,"3_Hfuntrill","1320",20190823,24.0439843911171,45.8914027856592,-16.17,7.23796051700283,"Hfuntrill"
6.9818518894688,55.5472189355666,0,94,"3_Hfuntrill","1320",20190823,9.42590667007607,46.0315523880523,-18.18,2.83748064402209,"Hfuntrill"
-39.1165614520868,9.448805594011,0,288,"3_Hfuntrill","1320",20190823,-31.8847595025082,40.4130643027754,18.32,-9.59826901478713,"Hfuntrill"
-24.0362773439012,24.5290897021966,0,343,"3_Hfuntrill","1320",20190823,-18.46002145216,38.9413805407457,1.74,-5.55702017770071,"Hfuntrill"
-14.9860939172513,33.5792731288465,0,192,"3_Hfuntrill","1320",20190823,-14.2650261252358,49.0075513955269,-2.31,-4.29420075262631,"Hfuntrill"
-15.6743105883026,32.8910564577952,0,232,"3_Hfuntrill","1320",20190823,-13.8296208368028,39.3352891590925,-3.23,-4.16313070053726,"Hfuntrill"
18.250772946634,64.2418430707978,0,0,"3_Halbstart","1320",20190823,0,49.5938934815331,-23.95,0,"Halbstart"
9.3395064878347,55.3305766119985,0,47,"3_Halbstart","1320",20190823,21.4389116358496,45.4635567803768,-15.04,6.45375547678029,"Halbstart"
6.3569187512465,52.3479888754103,0,94,"3_Halbstart","1320",20190823,8.58221053770663,45.6491054690902,-17.56,2.5835028009532,"Halbstart"
-24.2664716304724,21.7245984936914,0,288,"3_Halbstart","1320",20190823,-19.7801284977408,39.6425076916886,3.47,-5.9544119959079,"Halbstart"
-16.3462122095038,29.64485791466,0,343,"3_Halbstart","1320",20190823,-12.554000094593,38.0820973710125,-5.95,-3.77913059404095,"Halbstart"
-17.3904516153768,28.600618508787,0,192,"3_Halbstart","1320",20190823,-16.5536962461864,47.4071453719092,0.09,-4.98315910921234,"Halbstart"
-15.3093486700243,30.6817214541395,0,232,"3_Halbstart","1320",20190823,-13.5076108242267,38.6996268232095,-3.59,-4.06619602784771,"Halbstart"
20.1219098819733,68.7994300825957,0,0,"3_Halbpeak","1320",20190823,0,48.4038886212725,-25.82,0,"Halbpeak"
10.8379775606495,59.5154977612719,0,47,"3_Halbpeak","1320",20190823,24.8786639354812,44.2227419486588,-16.54,7.48922409662355,"Halbpeak"
9.6660624914342,58.3435826920566,0,94,"3_Halbpeak","1320",20190823,13.0497473097089,44.3269122163298,-20.87,3.92836537605773,"Halbpeak"
-20.9776024120571,27.6999177885653,0,288,"3_Halbpeak","1320",20190823,-17.0992997088192,39.538992582049,0.18,-5.14740211720296,"Halbpeak"
-18.0909693873469,30.5865508132755,0,343,"3_Halbpeak","1320",20190823,-13.8939852541487,38.1468883218853,-4.21,-4.18250632081182,"Halbpeak"
-12.5889738402329,36.0885463603895,0,192,"3_Halbpeak","1320",20190823,-11.9832453815137,49.2429401219338,-4.71,-3.6073163052375,"Halbpeak"
-12.3429957252095,36.3345244754129,0,232,"3_Halbpeak","1320",20190823,-10.8903641986854,38.4197241947141,-6.56,-3.27832628750943,"Halbpeak"
31.9524678771945,62.6366863705247,0,0,"3_Halbend","1320",20190823,0,51.1261140590448,-37.65,0,"Halbend"
22.3427038406907,53.0269223340209,0,47,"3_Halbend","1320",20190823,51.2878548743939,45.4296915473367,-28.04,15.4391827304537,"Halbend"
14.5668703172041,45.2510888105343,0,94,"3_Halbend","1320",20190823,19.6661232949062,45.7880328845883,-25.77,5.92009301019293,"Halbend"
-14.8650591373383,15.8191593559919,0,288,"3_Halbend","1320",20190823,-12.1168328193967,39.4712170530397,-5.93,-3.64753013108418,"Halbend"
-11.3162952798506,19.3679232134796,0,343,"3_Halbend","1320",20190823,-8.69099031585368,37.4943712494837,-10.98,-2.61624877709713,"Halbend"
6.9735907099116,37.6578092032418,0,192,"3_Halbend","1320",20190823,6.6380508632123,42.856532908873,-24.27,1.99825242257009,"Halbend"
-9.5306119512372,21.153606542093,0,232,"3_Halbend","1320",20190823,-8.40896630737144,38.4464879981083,-9.37,-2.53135109104659,"Halbend"
-9.50233142757649,60.951779008705,0,47,"1_Hfunstart","1400",20190823,-21.8126775837382,43.7034470192618,3.8,-6.56627023845253,"Hfunstart"
-19.0520236732383,51.4020867630432,0,94,"1_Hfunstart","1400",20190823,-25.7213415384678,43.368112713272,7.85,-7.74289533179675,"Hfunstart"
-26.7414875150961,43.7126229211854,0,143,"1_Hfunstart","1400",20190823,-29.0141992622051,40.2338098076578,11.94,-8.73414427809548,"Hfunstart"
NA,NA,0,288,"1_Hfunstart","1400",20190823,NA,42.9827573751992,NA,NA,"Hfunstart"
NA,NA,0,232,"1_Hfunstart","1400",20190823,NA,41.6924154714195,NA,NA,"Hfunstart"
-34.8733061542779,35.5808042820036,0,192,"1_Hfunstart","1400",20190823,-33.195349375961,42.7943956390281,17.57,-9.99279587870988,"Hfunstart"
-8.80645596901171,58.76608670207,0,47,"1_Hfuntrill","1400",20190823,-20.2152899182165,45.0245268797423,3.11,-6.08540863642684,"Hfuntrill"
-11.7452894046907,55.827253266391,0,94,"1_Hfuntrill","1400",20190823,-15.8568247356607,45.3213361287186,0.55,-4.77337988142044,"Hfuntrill"
-19.5685398190659,48.0040028520158,0,143,"1_Hfuntrill","1400",20190823,-21.2316354226839,42.2060468106339,4.77,-6.39135911922975,"Hfuntrill"
-41.3065082864529,26.2660343846288,0,288,"1_Hfuntrill","1400",20190823,-33.6698327693027,45.5941629111709,20.51,-10.1356296125502,"Hfuntrill"
-39.0374020252808,28.5351406458009,0,232,"1_Hfuntrill","1400",20190823,-34.4431396470073,45.3255465407196,20.14,-10.3684181785925,"Hfuntrill"
-33.2856343754285,34.2869082956532,0,192,"1_Hfuntrill","1400",20190823,-31.6840696836914,45.9520924834581,15.99,-9.53785535949891,"Hfuntrill"
-8.408717650775,55.7703417571718,0,47,"1_Halbstart","1400",20190823,-19.3022784362956,44.6646351450131,2.71,-5.81056479398301,"Halbstart"
-12.1594149570105,52.0196444509363,0,94,"1_Halbstart","1400",20190823,-16.4159183497415,44.8818710453225,0.96,-4.94168382964294,"Halbstart"
-17.7740401286817,46.4050192792651,0,143,"1_Halbstart","1400",20190823,-19.284624376145,41.7499641065835,2.97,-5.80525039233244,"Halbstart"
-22.1149731639242,42.0640862440226,0,288,"1_Halbstart","1400",20190823,-18.0263953312933,45.0664400635568,1.31,-5.42648570841644,"Halbstart"
-18.1381841600205,46.0408752479263,0,232,"1_Halbstart","1400",20190823,-16.0035242499524,44.667559520248,-0.76,-4.81754083557159,"Halbstart"
-18.8856669611639,45.2933924467829,0,192,"1_Halbstart","1400",20190823,-17.9769681199835,45.4450762965605,1.59,-5.41160663521017,"Halbstart"
-9.1915204599034,59.3294391619568,0,47,"1_Halbpeak","1400",20190823,-21.099208528379,43.4195315412903,3.49,-6.35149465181137,"Halbpeak"
-10.2465394067032,58.274420215157,0,94,"1_Halbpeak","1400",20190823,-13.8334249519849,43.9238155828999,-0.95,-4.16427585331404,"Halbpeak"
-19.1999958976844,49.3209637241758,0,143,"1_Halbpeak","1400",20190823,-20.8317696049802,41.414122938082,4.4,-6.27098751386023,"Halbpeak"
-25.755619838704,42.7653397831562,0,288,"1_Halbpeak","1400",20190823,-20.9939655713602,45.183854218337,4.96,-6.31981336491634,"Halbpeak"
-22.1284796824208,46.3924799394394,0,232,"1_Halbpeak","1400",20190823,-19.5242069486078,45.0580167870358,3.23,-5.87737193308208,"Halbpeak"
-22.1852287738437,46.3357308480165,0,192,"1_Halbpeak","1400",20190823,-21.1177688996667,45.4857591051198,4.89,-6.35708188029961,"Halbpeak"
-10.068589109998,52.7674866150232,0,47,"1_Halbend","1400",20190823,-23.112526610276,45.4443641770299,4.37,-6.95756378527504,"Halbend"
-17.8350364143847,45.0010393106365,0,94,"1_Halbend","1400",20190823,-24.0783378623331,45.2922933366126,6.64,-7.248301942294,"Halbend"
-27.037702568092,35.7983731569292,0,143,"1_Halbend","1400",20190823,-29.3355891088707,39.4364499669908,12.24,-8.83089226224368,"Halbend"
-29.6007235350948,33.2353521899264,0,288,"1_Halbend","1400",20190823,-24.1281931739525,41.2665670829714,8.8,-7.26330988653461,"Halbend"
-27.9746172403877,34.8614584846335,0,232,"1_Halbend","1400",20190823,-24.6823199852865,40.3526156137136,9.07,-7.4301186781478,"Halbend"
-22.6618958468022,40.174179878219,0,192,"1_Halbend","1400",20190823,-21.5715007584378,41.2923033812052,5.36,-6.49366877977809,"Halbend"
-9.19549888806289,61.3788368135172,0,47,"2_Hfunstart","1400",20190823,-21.1083410419515,43.7034470192618,3.5,-6.35424381233251,"Hfunstart"
-19.2784763157242,51.2958593858559,0,94,"2_Hfunstart","1400",20190823,-26.0270657943037,43.368112713272,8.08,-7.8349275032054,"Hfunstart"
-26.3578956320029,44.2164400695772,0,143,"2_Hfunstart","1400",20190823,-28.5980065831274,40.2338098076578,11.56,-8.60885779771734,"Hfunstart"
NA,NA,0,288,"2_Hfunstart","1400",20190823,NA,42.9827573751992,NA,NA,"Hfunstart"
-49.7727922699882,20.8015434315919,0,232,"2_Hfunstart","1400",20190823,-43.9150954171203,41.6924154714195,30.87,-13.219760982999,"Hfunstart"
-33.9687726677707,36.6055630338094,0,192,"2_Hfunstart","1400",20190823,-32.3343382354047,42.7943956390281,16.67,-9.73360569880158,"Hfunstart"
-8.6894859586594,58.5572847770709,0,47,"2_Hfuntrill","1400",20190823,-19.9467843264859,45.0245268797423,2.99,-6.00458039931243,"Hfuntrill"
-11.8272947856358,55.4194759500945,0,94,"2_Hfuntrill","1400",20190823,-15.9675367758857,45.3213361287186,0.63,-4.80670752640934,"Hfuntrill"
-19.2578983599748,47.9888723757555,0,143,"2_Hfuntrill","1400",20190823,-20.8945930951737,42.2060468106339,4.46,-6.2898992688408,"Hfuntrill"
-29.5723463184877,37.6744244172426,0,288,"2_Hfuntrill","1400",20190823,-24.1050622878704,45.5941629111709,8.77,-7.25634679599764,"Hfuntrill"
-23.7953774168682,43.4513933188621,0,232,"2_Hfuntrill","1400",20190823,-20.9949296008906,45.3255465407196,4.9,-6.3201035667217,"Hfuntrill"
-22.911938422895,44.3348323128353,0,192,"2_Hfuntrill","1400",20190823,-21.8095123377112,45.9520924834581,5.61,-6.56531740445475,"Hfuntrill"
-8.18433132153599,55.9150722776033,0,47,"2_Halbstart","1400",20190823,-18.7871978277951,44.6646351450131,2.48,-5.65551008063952,"Halbstart"
-11.9399109720863,52.159492627053,0,94,"2_Halbstart","1400",20190823,-16.1195751862999,44.8818710453225,0.74,-4.85247564843709,"Halbstart"
-17.8780217664844,46.2213818326549,0,143,"2_Halbstart","1400",20190823,-19.3974432295134,41.7499641065835,3.08,-5.83921225127274,"Halbstart"
-24.8282698371609,39.2711337619784,0,288,"2_Halbstart","1400",20190823,-20.2380624276222,45.0664400635568,4.03,-6.0922638448345,"Halbstart"
-19.4521301170005,44.6472734821388,0,232,"2_Halbstart","1400",20190823,-17.1628335722166,44.667559520248,0.55,-5.16652771582599,"Halbstart"
-18.3907662305173,45.708637368622,0,192,"2_Halbstart","1400",20190823,-17.5058799304223,45.4450762965605,1.09,-5.26979495954921,"Halbstart"
-9.0491352678443,59.4474184270182,0,47,"2_Halbpeak","1400",20190823,-20.772362184326,43.4195315412903,3.35,-6.25310409827829,"Halbpeak"
-10.0093791269072,58.4871745679553,0,94,"2_Halbpeak","1400",20190823,-13.5132447621734,43.9238155828999,-1.19,-4.06789201216338,"Halbpeak"
-19.5133319572367,48.9832217376258,0,143,"2_Halbpeak","1400",20190823,-21.1717355422809,41.414122938082,4.71,-6.37332745849176,"Halbpeak"
-28.0186823502654,40.4778713445971,0,288,"2_Halbpeak","1400",20190823,-22.8386370159263,45.183854218337,7.22,-6.87511480187552,"Halbpeak"
-23.929890003109,44.5666636917535,0,232,"2_Halbpeak","1400",20190823,-21.1136115713038,45.0580167870358,5.03,-6.35583039976057,"Halbpeak"
-22.8078309097932,45.6887227850693,0,192,"2_Halbpeak","1400",20190823,-21.7104140401541,45.4857591051198,5.51,-6.53548584437083,"Halbpeak"
-9.3052331435229,53.5961761561561,0,47,"2_Halbend","1400",20190823,-21.3602369006136,45.4443641770299,3.61,-6.43007202157332,"Halbend"
-19.1529094146404,43.7484998850386,0,94,"2_Halbend","1400",20190823,-25.8575431648919,45.2922933366126,7.95,-7.78389610680862,"Halbend"
-28.6117343911529,34.2896749085261,0,143,"2_Halbend","1400",20190823,-31.0433951138119,39.4364499669908,13.81,-9.34499309650605,"Halbend"
NA,NA,0,288,"2_Halbend","1400",20190823,NA,41.2665670829714,NA,NA,"Halbend"
-66.1474233182464,-3.24601401856744,0,232,"2_Halbend","1400",20190823,-58.3626168863547,40.3526156137136,47.25,-17.568898308238,"Halbend"
-35.038740704681,27.862668594998,0,192,"2_Halbend","1400",20190823,-33.3528239117905,41.2923033812052,17.74,-10.0402004375478,"Halbend"
-9.5828274775987,60.9209771785918,0,47,"3_Hfunstart","1400",20190823,-21.9974569086103,43.7034470192618,3.88,-6.62189435781758,"Hfunstart"
-19.1824399110684,51.3213647451221,0,94,"3_Hfunstart","1400",20190823,-25.8974110549099,43.368112713272,7.98,-7.79589753756787,"Hfunstart"
-27.1442273565039,43.3595772996866,0,143,"3_Hfunstart","1400",20190823,-29.4511672507225,40.2338098076578,12.34,-8.86568474978417,"Hfunstart"
NA,NA,0,288,"3_Hfunstart","1400",20190823,NA,42.9827573751992,NA,NA,"Hfunstart"
NA,NA,0,232,"3_Hfunstart","1400",20190823,NA,41.6924154714195,NA,NA,"Hfunstart"
-34.1147028426183,36.3891018135722,0,192,"3_Hfunstart","1400",20190823,-32.4732468641745,42.7943956390281,16.81,-9.77542136271785,"Hfunstart"
-8.86010823875459,58.5224107806884,0,47,"3_Hfuntrill","1400",20190823,-20.3384491313482,45.0245268797423,3.16,-6.12248325382187,"Hfuntrill"
-11.7775515083314,55.6049675111116,0,94,"3_Hfuntrill","1400",20190823,-15.9003804545031,45.3213361287186,0.58,-4.78649145927472,"Hfuntrill"
-20.1145189489853,47.2680000704577,0,143,"3_Hfuntrill","1400",20190823,-21.8240163536079,42.2060468106339,5.31,-6.56968354829724,"Hfuntrill"
NA,NA,0,288,"3_Hfuntrill","1400",20190823,NA,45.5941629111709,NA,NA,"Hfuntrill"
NA,NA,0,232,"3_Hfuntrill","1400",20190823,NA,45.3255465407196,NA,NA,"Hfuntrill"
NA,NA,0,192,"3_Hfuntrill","1400",20190823,NA,45.9520924834581,NA,NA,"Hfuntrill"
-8.3597147838222,55.8032441065136,0,47,"3_Halbstart","1400",20190823,-19.1897919643527,44.6646351450131,2.66,-5.77670299182178,"Halbstart"
-12.2182124294663,51.9447464608695,0,94,"3_Halbstart","1400",20190823,-16.4952983618899,44.8818710453225,1.02,-4.9655795943558,"Halbstart"
-18.2607051678489,45.9022537224869,0,143,"3_Halbstart","1400",20190823,-19.8126502166064,41.7499641065835,3.46,-5.964202008797,"Halbstart"
-23.92984791013,40.2331109802058,0,288,"3_Halbstart","1400",20190823,-19.5057391862185,45.0664400635568,3.13,-5.8718125826501,"Halbstart"
-22.8558377324821,41.3071211578537,0,232,"3_Halbstart","1400",20190823,-20.1659631514261,44.667559520248,3.96,-6.07055980003381,"Halbstart"
-21.3801863809122,42.7827725094236,0,192,"3_Halbstart","1400",20190823,-20.3514617598275,45.4450762965605,4.08,-6.12640044531655,"Halbstart"
-9.2609590539178,59.221017929684,0,47,"3_Halbpeak","1400",20190823,-21.2586053747896,43.4195315412903,3.56,-6.3994778837952,"Halbpeak"
-10.3862075943526,58.0957693892492,0,94,"3_Halbpeak","1400",20190823,-14.0219851395117,43.9238155828999,-0.81,-4.2210381257476,"Halbpeak"
-19.0768301786699,49.4051468049319,0,143,"3_Halbpeak","1400",20190823,-20.6981362492537,41.414122938082,4.28,-6.23075986536533,"Halbpeak"
-23.6890293115404,44.7929476720614,0,288,"3_Halbpeak","1400",20190823,-19.3094427119191,45.183854218337,2.89,-5.8127214558429,"Halbpeak"
-22.7820733381641,45.6999036454377,0,232,"3_Halbpeak","1400",20190823,-20.1008799952052,45.0580167870358,3.88,-6.05096781779882,"Halbpeak"
-22.0253575799174,46.4566194036844,0,192,"3_Halbpeak","1400",20190823,-20.9655900350056,45.4857591051198,4.73,-6.31127147733055,"Halbpeak"
-9.3469140723061,53.480134013014,0,47,"3_Halbend","1400",20190823,-21.4559158050875,45.4443641770299,3.65,-6.45887424177224,"Halbend"
-19.2228956023479,43.6041524829722,0,94,"3_Halbend","1400",20190823,-25.9520285942549,45.2922933366126,8.02,-7.81233905520007,"Halbend"
-28.6194955774694,34.2075525078507,0,143,"3_Halbend","1400",20190823,-31.0518159096323,39.4364499669908,13.82,-9.34752800863535,"Halbend"
-29.4766084362337,33.3504396490864,0,288,"3_Halbend","1400",20190823,-24.0270242590246,41.2665670829714,8.68,-7.23285500851255,"Halbend"
-30.6156008880229,32.2114471972972,0,232,"3_Halbend","1400",20190823,-27.012489613943,40.3526156137136,11.72,-8.1315696313586,"Halbend"
-29.42097499384,33.4060730914801,0,192,"3_Halbend","1400",20190823,-28.0053614527204,41.2923033812052,12.12,-8.43045383668064,"Halbend"
26.2703470773723,69.4122530521405,0,0,"1_Hfunstart","1520",20190823,0,48.6207806858383,-31.97,0,"Hfunstart"
18.1789311676626,61.3208371424308,0,47,"1_Hfunstart","1520",20190823,41.7298814927071,43.8180538679729,-23.88,12.5619460448081,"Hfunstart"
7.3411964866214,50.4831024613896,0,94,"1_Hfunstart","1520",20190823,9.91104280426785,44.6901438814773,-18.54,2.98352117239428,"Hfunstart"
-13.9622913319617,29.1796146428065,0,288,"1_Hfunstart","1520",20190823,-11.3809671580886,39.5847132608069,-6.84,-3.42601249425132,"Hfunstart"
-9.8929054217144,33.2490005530538,0,192,"1_Hfunstart","1520",20190823,-9.41690043279317,43.665685380073,-7.41,-2.83476949645187,"Hfunstart"
-17.7584454215686,25.3834605531996,0,232,"1_Hfunstart","1520",20190823,-15.6684764824445,42.2859458544678,-1.14,-4.71668140757147,"Hfunstart"
19.0757960435553,65.0237879263734,0,0,"1_Hfuntrill","1520",20190823,0,50.020416409097,-24.78,0,"Hfuntrill"
12.6596802787383,58.6076721615564,0,47,"1_Hfuntrill","1520",20190823,29.0603970549736,45.6311621153004,-18.36,8.74805119945228,"Hfuntrill"
8.8654823612547,54.8134742440728,0,94,"1_Hfuntrill","1520",20190823,11.9689175086111,47.0089195679476,-20.07,3.60300318571974,"Hfuntrill"
-19.9638906352563,25.9841012475618,0,288,"1_Hfuntrill","1520",20190823,-16.2730012048532,42.3943036334343,-0.84,-4.89866148213692,"Hfuntrill"
NA,NA,0,192,"1_Hfuntrill","1520",20190823,NA,47.3343661075571,NA,NA,"Hfuntrill"
NA,NA,0,232,"1_Hfuntrill","1520",20190823,NA,45.4469584625107,NA,NA,"Hfuntrill"
12.5244064659866,62.839466080429,0,0,"1_Halbstart","1520",20190823,0,49.6168207163309,-18.22,0,"Halbstart"
4.9372373494961,55.2522969639385,0,47,"1_Halbstart","1520",20190823,11.3334677157662,45.1154636917806,-10.64,3.41171373733496,"Halbstart"
1.5798410390565,51.8949006534989,0,94,"1_Halbstart","1520",20190823,2.1328774118174,46.3478219413059,-12.78,0.642060078031194,"Halbstart"
-14.859395092993,35.4556645214494,0,288,"1_Halbstart","1520",20190823,-12.1122159337335,41.5602671507778,-5.94,-3.64614031001301,"Halbstart"
-2.6961787435175,47.6188808709249,0,192,"1_Halbstart","1520",20190823,-2.56644996534474,46.449450409257,-14.6,-0.772578421939551,"Halbstart"
-4.8100256194299,45.5050339950125,0,232,"1_Halbstart","1520",20190823,-4.24393979928318,44.7242391108634,-14.09,-1.27755317937641,"Halbstart"
13.4303275820576,65.7753519417262,0,0,"1_Halbpeak","1520",20190823,0,48.4399086929642,-19.13,0,"Halbpeak"
7.6661762710317,60.0112006307003,0,47,"1_Halbpeak","1520",20190823,17.5977687764956,44.3179125386378,-13.37,5.29745625848422,"Halbpeak"
5.0868646898522,57.4318890495208,0,94,"1_Halbpeak","1520",20190823,6.86756358755991,46.3353534731026,-16.29,2.06734263698527,"Halbpeak"
-16.8359522711102,35.5090720885584,0,288,"1_Halbpeak","1520",20190823,-13.7233506533437,41.9953397776496,-3.96,-4.13114018767136,"Halbpeak"
-4.3084183820833,48.0366059775853,0,192,"1_Halbpeak","1520",20190823,-4.10111541527942,47.3758753831877,-12.99,-1.23455875567905,"Halbpeak"
-8.734130477226,43.6108938824426,0,232,"1_Halbpeak","1520",20190823,-7.70622172877842,45.162241632604,-10.17,-2.31980389359985,"Halbpeak"
24.1294304834357,62.4643311768722,0,0,"1_Halbend","1520",20190823,0,50.6604131367424,-29.83,0,"Halbend"
15.1645990251121,53.4994997185486,0,47,"1_Halbend","1520",20190823,34.8104580168073,45.039051434646,-20.86,10.4789920258607,"Halbend"
2.1468363415354,40.4817370349719,0,94,"1_Halbend","1520",20190823,2.8983540916649,46.0546806427919,-13.35,0.872491519646567,"Halbend"
-2.5252511137121,35.8096495797244,0,288,"1_Halbend","1520",20190823,-2.05838707328034,40.7840542449165,-18.27,-0.619636251744375,"Halbend"
2.3577334930748,40.6926341865113,0,192,"1_Halbend","1520",20190823,2.24428927649643,41.7696013915603,-19.66,0.675598391172439,"Halbend"
-5.1517662827648,33.1831344106717,0,232,"1_Halbend","1520",20190823,-4.54546143698546,41.6704709640973,-13.75,-1.36832023666653,"Halbend"
26.5491314385524,69.4387211011536,0,0,"2_Hfunstart","1520",20190823,0,48.6207806858383,-32.25,0,"Hfunstart"
18.4512737945863,61.3408634571875,0,47,"2_Hfunstart","1520",20190823,42.355046165048,43.8180538679729,-24.15,12.7501393634121,"Hfunstart"
7.6155749127298,50.505164575331,0,94,"2_Hfunstart","1520",20190823,10.2814696591659,44.6901438814773,-18.82,3.09503076691807,"Hfunstart"
-9.7228418883245,33.1667477742767,0,288,"2_Hfunstart","1520",20190823,-7.92529976516126,39.5847132608069,-11.08,-2.38575295394225,"Hfunstart"
-9.3846385522923,33.5049511103089,0,192,"2_Hfunstart","1520",20190823,-8.9330892268223,43.665685380073,-7.92,-2.68912781121627,"Hfunstart"
-25.2717727596053,17.6178169029959,0,232,"2_Hfunstart","1520",20190823,-22.2975698465492,42.2859458544678,6.37,-6.71223735422404,"Hfunstart"
19.6078493646079,64.9793995802754,0,0,"2_Hfuntrill","1520",20190823,0,50.020416409097,-25.31,0,"Hfuntrill"
13.3654784880199,58.7370287036874,0,47,"2_Hfuntrill","1520",20190823,30.6805624739108,45.6311621153004,-19.07,9.23576958848987,"Hfuntrill"
9.92023959243301,55.2917898081005,0,94,"2_Hfuntrill","1520",20190823,13.3929011991948,47.0089195679476,-21.12,4.03166498992173,"Hfuntrill"
-15.8950354085212,29.4765148071463,0,288,"2_Hfuntrill","1520",20190823,-12.9563888662692,42.3943036334343,-4.9,-3.90026168423386,"Hfuntrill"
NA,NA,0,192,"2_Hfuntrill","1520",20190823,NA,47.3343661075571,NA,NA,"Hfuntrill"
NA,NA,0,232,"2_Hfuntrill","1520",20190823,NA,45.4469584625107,NA,NA,"Hfuntrill"
20.4637995067695,62.774981574139,0,0,"2_Halbstart","1520",20190823,0,49.6168207163309,-26.16,0,"Halbstart"
12.4423769947889,54.7535590621584,0,47,"2_Halbstart","1520",20190823,28.5615756334307,45.1154636917806,-18.14,8.59789098908812,"Halbstart"
8.5716088273257,50.8827908946952,0,94,"2_Halbstart","1520",20190823,11.5721711227706,46.3478219413059,-19.77,3.48357062291048,"Halbstart"
-4.6888705797523,37.6223114876172,0,288,"2_Halbstart","1520",20190823,-3.82200032988361,41.5602671507778,-16.11,-1.1505367427326,"Halbstart"
-6.5003658224015,35.810816244968,0,192,"2_Halbstart","1520",20190823,-6.18759556640728,46.449450409257,-10.8,-1.86265186652605,"Halbstart"
-2.3106111807666,40.0005708866029,0,232,"2_Halbstart","1520",20190823,-2.03867827878354,44.7242391108634,-16.59,-0.613703313422461,"Halbstart"
20.5778247554571,65.6793946529782,0,0,"2_Halbpeak","1520",20190823,0,48.4399086929642,-26.28,0,"Halbpeak"
14.6938526409538,59.7954225384749,0,47,"2_Halbpeak","1520",20190823,33.7298559372423,44.3179125386378,-20.39,10.1536983865348,"Halbpeak"
