"","wav.file","center.freq","high.freq","noise.valuedb","noise.file"
"167","S00974_20190805_214418.wav",2500,2818,33.6738211483044,2
"168","S00974_20190805_214418.wav",3150,3548,31.6426063211716,2
"169","S00974_20190805_214418.wav",4000,4467,41.0824596492421,2
"170","S00974_20190805_214418.wav",5000,5623,38.2947297386111,2
"171","S00974_20190805_214418.wav",6300,7079,42.2153892839221,2
"172","S00974_20190805_224418.wav",100,112,28.0522060817316,2
"173","S00974_20190805_224418.wav",125,141,27.6664185010667,2
"174","S00974_20190805_224418.wav",160,178,27.5363013681555,2
"175","S00974_20190805_224418.wav",200,224,27.805459080598,2
"176","S00974_20190805_224418.wav",250,282,26.9745455513643,2
"177","S00974_20190805_224418.wav",315,355,26.775800740213,2
"178","S00974_20190805_224418.wav",400,447,26.7179204910008,2
"179","S00974_20190805_224418.wav",500,562,26.8800189315004,2
"180","S00974_20190805_224418.wav",630,708,27.2803875159813,2
"181","S00974_20190805_224418.wav",800,891,27.1850086035952,2
"182","S00974_20190805_224418.wav",1000,1122,27.196157063202,2
"183","S00974_20190805_224418.wav",1250,1413,27.8049175491004,2
"184","S00974_20190805_224418.wav",1600,1778,28.1117779011177,2
"185","S00974_20190805_224418.wav",2000,2239,33.912097120851,2
"186","S00974_20190805_224418.wav",2500,2818,36.0554595168279,2
"187","S00974_20190805_224418.wav",3150,3548,30.3557162635589,2
"188","S00974_20190805_224418.wav",4000,4467,41.3567641018922,2
"189","S00974_20190805_224418.wav",5000,5623,41.6557042109631,2
"190","S00974_20190805_224418.wav",6300,7079,43.858543024561,2
"191","S00974_20190806_000000.wav",100,112,27.867215174466,2
"192","S00974_20190806_000000.wav",125,141,27.2361449192718,2
"193","S00974_20190806_000000.wav",160,178,27.8372296143731,2
"194","S00974_20190806_000000.wav",200,224,27.4917580333425,2
"195","S00974_20190806_000000.wav",250,282,26.9504626432312,2
"196","S00974_20190806_000000.wav",315,355,27.2265265184045,2
"197","S00974_20190806_000000.wav",400,447,26.9895011072422,2
"198","S00974_20190806_000000.wav",500,562,26.9471223452721,2
"199","S00974_20190806_000000.wav",630,708,27.3273519207248,2
"200","S00974_20190806_000000.wav",800,891,27.4737069889538,2
"201","S00974_20190806_000000.wav",1000,1122,27.4756024134277,2
"202","S00974_20190806_000000.wav",1250,1413,27.7765151922333,2
"203","S00974_20190806_000000.wav",1600,1778,27.9436501760577,2
"204","S00974_20190806_000000.wav",2000,2239,35.0099501381835,2
"205","S00974_20190806_000000.wav",2500,2818,36.660796444726,2
"206","S00974_20190806_000000.wav",3150,3548,30.0690320460743,2
"207","S00974_20190806_000000.wav",4000,4467,40.9066601122452,2
"208","S00974_20190806_000000.wav",5000,5623,43.3503956578331,2
"209","S00974_20190806_000000.wav",6300,7079,42.0042363349539,2
"210","S00974_20190806_010000.wav",100,112,28.2130936460355,2
"211","S00974_20190806_010000.wav",125,141,27.1422415216136,2
"212","S00974_20190806_010000.wav",160,178,27.7597840983159,2
"213","S00974_20190806_010000.wav",200,224,27.0094260845352,2
"214","S00974_20190806_010000.wav",250,282,27.2965376403071,2
"215","S00974_20190806_010000.wav",315,355,26.7685920774722,2
"216","S00974_20190806_010000.wav",400,447,26.9914204706085,2
"217","S00974_20190806_010000.wav",500,562,26.6589640186547,2
"218","S00974_20190806_010000.wav",630,708,27.6710745378978,2
"219","S00974_20190806_010000.wav",800,891,27.4152570604523,2
"220","S00974_20190806_010000.wav",1000,1122,27.2906420999084,2
"221","S00974_20190806_010000.wav",1250,1413,27.5100953188234,2
"222","S00974_20190806_010000.wav",1600,1778,27.849866064175,2
"223","S00974_20190806_010000.wav",2000,2239,30.2640366733045,2
"224","S00974_20190806_010000.wav",2500,2818,38.4148784613265,2
"225","S00974_20190806_010000.wav",3150,3548,30.6184364484048,2
"226","S00974_20190806_010000.wav",4000,4467,43.837797226456,2
"227","S00974_20190806_010000.wav",5000,5623,43.1994530176356,2
"228","S00974_20190806_010000.wav",6300,7079,41.6698813065896,2
"229","S00974_20190806_020001.wav",100,112,27.7027414650203,2
"230","S00974_20190806_020001.wav",125,141,26.7808674819191,2
"231","S00974_20190806_020001.wav",160,178,27.2430691007689,2
"232","S00974_20190806_020001.wav",200,224,27.0212278120634,2
"233","S00974_20190806_020001.wav",250,282,26.9549289438841,2
"234","S00974_20190806_020001.wav",315,355,26.8636388904565,2
"235","S00974_20190806_020001.wav",400,447,26.6311775764592,2
"236","S00974_20190806_020001.wav",500,562,26.8540704421078,2
"237","S00974_20190806_020001.wav",630,708,27.3422410348163,2
"238","S00974_20190806_020001.wav",800,891,27.289534726479,2
"239","S00974_20190806_020001.wav",1000,1122,27.3825895122397,2
"240","S00974_20190806_020001.wav",1250,1413,27.419748090827,2
"241","S00974_20190806_020001.wav",1600,1778,27.7488429477662,2
"242","S00974_20190806_020001.wav",2000,2239,28.9397909961963,2
"243","S00974_20190806_020001.wav",2500,2818,35.7756895677681,2
"244","S00974_20190806_020001.wav",3150,3548,30.9688565419106,2
"245","S00974_20190806_020001.wav",4000,4467,39.699403308119,2
"246","S00974_20190806_020001.wav",5000,5623,40.6503279438726,2
"247","S00974_20190806_020001.wav",6300,7079,37.8937944279617,2
"248","S00974_20190806_030001.wav",100,112,27.7919838706095,2
"249","S00974_20190806_030001.wav",125,141,28.1774535245154,2
"250","S00974_20190806_030001.wav",160,178,27.4551053308924,2
"251","S00974_20190806_030001.wav",200,224,27.1676622992278,2
"252","S00974_20190806_030001.wav",250,282,26.5045752042493,2
"253","S00974_20190806_030001.wav",315,355,26.7540082516805,2
"254","S00974_20190806_030001.wav",400,447,27.0777382111336,2
"255","S00974_20190806_030001.wav",500,562,26.7095056553527,2
"256","S00974_20190806_030001.wav",630,708,27.2165503326123,2
"257","S00974_20190806_030001.wav",800,891,27.4591608289216,2
"258","S00974_20190806_030001.wav",1000,1122,27.2146297409554,2
"259","S00974_20190806_030001.wav",1250,1413,27.3716281949845,2
"260","S00974_20190806_030001.wav",1600,1778,27.5455367695283,2
"261","S00974_20190806_030001.wav",2000,2239,27.6703204461207,2
"262","S00974_20190806_030001.wav",2500,2818,35.0144251263601,2
"263","S00974_20190806_030001.wav",3150,3548,32.3901138916494,2
"264","S00974_20190806_030001.wav",4000,4467,39.3915410087211,2
"265","S00974_20190806_030001.wav",5000,5623,30.7462405329645,2
"266","S00974_20190806_030001.wav",6300,7079,31.9836548210141,2
"267","S00974_20190806_040001.wav",100,112,27.5825281036709,2
"268","S00974_20190806_040001.wav",125,141,27.9280737039923,2
"269","S00974_20190806_040001.wav",160,178,27.8840387634626,2
"270","S00974_20190806_040001.wav",200,224,27.1263396598472,2
"271","S00974_20190806_040001.wav",250,282,27.1508251281757,2
"272","S00974_20190806_040001.wav",315,355,27.0067939322043,2
"273","S00974_20190806_040001.wav",400,447,26.9149101835154,2
"274","S00974_20190806_040001.wav",500,562,26.7974942608547,2
"275","S00974_20190806_040001.wav",630,708,27.4810674639021,2
"276","S00974_20190806_040001.wav",800,891,27.4213805934229,2
"277","S00974_20190806_040001.wav",1000,1122,27.5701416124875,2
"278","S00974_20190806_040001.wav",1250,1413,27.3830579976634,2
"279","S00974_20190806_040001.wav",1600,1778,27.6036281958036,2
"280","S00974_20190806_040001.wav",2000,2239,27.7451229075724,2
"281","S00974_20190806_040001.wav",2500,2818,30.2988308887268,2
"282","S00974_20190806_040001.wav",3150,3548,32.9263677622482,2
"283","S00974_20190806_040001.wav",4000,4467,34.2571377973549,2
"284","S00974_20190806_040001.wav",5000,5623,29.6542376312154,2
"285","S00974_20190806_040001.wav",6300,7079,29.174815915638,2
"286","S00974_20190806_050002.wav",100,112,27.9517404636175,2
"287","S00974_20190806_050002.wav",125,141,27.9066409570967,2
"288","S00974_20190806_050002.wav",160,178,27.3792274896233,2
"289","S00974_20190806_050002.wav",200,224,26.957713000912,2
"290","S00974_20190806_050002.wav",250,282,27.1663116891622,2
"291","S00974_20190806_050002.wav",315,355,27.1023505447882,2
"292","S00974_20190806_050002.wav",400,447,26.7418082483399,2
"293","S00974_20190806_050002.wav",500,562,26.947648459784,2
"294","S00974_20190806_050002.wav",630,708,27.4166897377498,2
"295","S00974_20190806_050002.wav",800,891,27.6054636752025,2
"296","S00974_20190806_050002.wav",1000,1122,27.3120142041792,2
"297","S00974_20190806_050002.wav",1250,1413,27.4485277622524,2
"298","S00974_20190806_050002.wav",1600,1778,28.0580428294274,2
"299","S00974_20190806_050002.wav",2000,2239,28.3471729405654,2
"300","S00974_20190806_050002.wav",2500,2818,28.7984993338479,2
"301","S00974_20190806_050002.wav",3150,3548,31.7605602748715,2
"302","S00974_20190806_050002.wav",4000,4467,30.4718436033787,2
"303","S00974_20190806_050002.wav",5000,5623,40.9608055212949,2
"304","S00974_20190806_050002.wav",6300,7079,35.6144354900287,2
"305","S00974_20190806_060002.wav",100,112,28.1621919820689,2
"306","S00974_20190806_060002.wav",125,141,27.4195842874074,2
"307","S00974_20190806_060002.wav",160,178,27.6789486959375,2
"308","S00974_20190806_060002.wav",200,224,27.6808054107361,2
"309","S00974_20190806_060002.wav",250,282,26.9743840163001,2
"310","S00974_20190806_060002.wav",315,355,26.7663017402825,2
"311","S00974_20190806_060002.wav",400,447,26.7274207143045,2
"312","S00974_20190806_060002.wav",500,562,26.7397236587017,2
"313","S00974_20190806_060002.wav",630,708,28.013511400514,2
"314","S00974_20190806_060002.wav",800,891,28.1060227705834,2
"315","S00974_20190806_060002.wav",1000,1122,27.9728036057205,2
"316","S00974_20190806_060002.wav",1250,1413,27.6424757636967,2
"317","S00974_20190806_060002.wav",1600,1778,27.7662094421561,2
"318","S00974_20190806_060002.wav",2000,2239,27.8691442401698,2
"319","S00974_20190806_060002.wav",2500,2818,28.0238232115195,2
"320","S00974_20190806_060002.wav",3150,3548,28.3078043887673,2
"321","S00974_20190806_060002.wav",4000,4467,28.6348110533735,2
"322","S00974_20190806_060002.wav",5000,5623,31.4017144217668,2
"323","S00974_20190806_060002.wav",6300,7079,28.9723026834802,2
"324","S00974_20190806_070002.wav",100,112,28.412473299033,2
"325","S00974_20190806_070002.wav",125,141,28.2893076989942,2
"326","S00974_20190806_070002.wav",160,178,28.370100959647,2
"327","S00974_20190806_070002.wav",200,224,28.349770154992,2
"328","S00974_20190806_070002.wav",250,282,28.3018289751398,2
"329","S00974_20190806_070002.wav",315,355,27.2102607710011,2
"330","S00974_20190806_070002.wav",400,447,27.0723352968598,2
"331","S00974_20190806_070002.wav",500,562,27.4846999035331,2
"332","S00974_20190806_070002.wav",630,708,27.1658196067877,2
"333","S00974_20190806_070002.wav",800,891,27.335812288659,2
"334","S00974_20190806_070002.wav",1000,1122,27.2328014279925,2
"335","S00974_20190806_070002.wav",1250,1413,27.4053939984588,2
"336","S00974_20190806_070002.wav",1600,1778,27.7249887115873,2
"337","S00974_20190806_070002.wav",2000,2239,27.8743876276267,2
"338","S00974_20190806_070002.wav",2500,2818,28.2091476529833,2
"339","S00974_20190806_070002.wav",3150,3548,28.3040990749306,2
"340","S00974_20190806_070002.wav",4000,4467,28.616761201502,2
"341","S00974_20190806_070002.wav",5000,5623,29.3104575040899,2
"342","S00974_20190806_070002.wav",6300,7079,28.9170492385268,2
"343","S00974_20190806_080003.wav",100,112,29.4863526656486,2
"344","S00974_20190806_080003.wav",125,141,28.2885682194391,2
"345","S00974_20190806_080003.wav",160,178,28.4959599755608,2
"346","S00974_20190806_080003.wav",200,224,28.5754784190822,2
"347","S00974_20190806_080003.wav",250,282,27.9397529896852,2
"348","S00974_20190806_080003.wav",315,355,28.141543342026,2
"349","S00974_20190806_080003.wav",400,447,27.6899810529685,2
"350","S00974_20190806_080003.wav",500,562,27.7734491587576,2
"351","S00974_20190806_080003.wav",630,708,27.9602819495791,2
"352","S00974_20190806_080003.wav",800,891,27.9831589761742,2
"353","S00974_20190806_080003.wav",1000,1122,27.9502468075457,2
"354","S00974_20190806_080003.wav",1250,1413,28.1035555810164,2
"355","S00974_20190806_080003.wav",1600,1778,28.2523764626728,2
"356","S00974_20190806_080003.wav",2000,2239,28.2919992807069,2
"357","S00974_20190806_080003.wav",2500,2818,28.4926201365418,2
"358","S00974_20190806_080003.wav",3150,3548,29.2478969002999,2
"359","S00974_20190806_080003.wav",4000,4467,29.0512530210184,2
"360","S00974_20190806_080003.wav",5000,5623,29.3597546258738,2
"361","S00974_20190806_080003.wav",6300,7079,29.0851461492311,2
"362","S00976_20190812_020000.wav",100,112,28.0183362495007,2
"363","S00976_20190812_020000.wav",125,141,27.764391042394,2
"364","S00976_20190812_020000.wav",160,178,27.5823321710992,2
"365","S00976_20190812_020000.wav",200,224,27.4239759135283,2
"366","S00976_20190812_020000.wav",250,282,27.2517173756427,2
"367","S00976_20190812_020000.wav",315,355,27.2277190072218,2
"368","S00976_20190812_020000.wav",400,447,26.7897923902759,2
"369","S00976_20190812_020000.wav",500,562,27.4394287365624,2
"370","S00976_20190812_020000.wav",630,708,27.544373477375,2
"371","S00976_20190812_020000.wav",800,891,27.3515514979782,2
"372","S00976_20190812_020000.wav",1000,1122,27.4455926970573,2
"373","S00976_20190812_020000.wav",1250,1413,27.6644176475516,2
"374","S00976_20190812_020000.wav",1600,1778,27.9209250030857,2
"375","S00976_20190812_020000.wav",2000,2239,27.812149376247,2
"376","S00976_20190812_020000.wav",2500,2818,28.0986393990296,2
"377","S00976_20190812_020000.wav",3150,3548,28.3211760871228,2
"378","S00976_20190812_020000.wav",4000,4467,29.2216267684076,2
"379","S00976_20190812_020000.wav",5000,5623,34.5134071940847,2
"380","S00976_20190812_020000.wav",6300,7079,34.4021766008909,2
"381","S00976_20190812_030001.wav",100,112,28.3423004492232,2
"382","S00976_20190812_030001.wav",125,141,27.2205821413512,2
"383","S00976_20190812_030001.wav",160,178,27.8232184055594,2
"384","S00976_20190812_030001.wav",200,224,27.3840938515148,2
"385","S00976_20190812_030001.wav",250,282,26.9349308641784,2
"386","S00976_20190812_030001.wav",315,355,27.2282966147159,2
"387","S00976_20190812_030001.wav",400,447,26.8695983538439,2
"388","S00976_20190812_030001.wav",500,562,27.0436666713751,2
"389","S00976_20190812_030001.wav",630,708,27.654123331297,2
"390","S00976_20190812_030001.wav",800,891,27.376084096342,2
"391","S00976_20190812_030001.wav",1000,1122,27.4775070886708,2
"392","S00976_20190812_030001.wav",1250,1413,27.6178412156905,2
"393","S00976_20190812_030001.wav",1600,1778,27.9353107049421,2
"394","S00976_20190812_030001.wav",2000,2239,27.847361675586,2
"395","S00976_20190812_030001.wav",2500,2818,28.087990587026,2
"396","S00976_20190812_030001.wav",3150,3548,28.3148709950132,2
"397","S00976_20190812_030001.wav",4000,4467,32.5960089337122,2
"398","S00976_20190812_030001.wav",5000,5623,30.5168973891041,2
"399","S00976_20190812_030001.wav",6300,7079,29.8858450563393,2
"400","S00976_20190812_040001.wav",100,112,27.69131803249,2
"401","S00976_20190812_040001.wav",125,141,27.8168480291976,2
"402","S00976_20190812_040001.wav",160,178,27.4003439144007,2
"403","S00976_20190812_040001.wav",200,224,27.8196481370289,2
"404","S00976_20190812_040001.wav",250,282,27.3409355431876,2
"405","S00976_20190812_040001.wav",315,355,27.1587394618979,2
"406","S00976_20190812_040001.wav",400,447,26.7765448234005,2
"407","S00976_20190812_040001.wav",500,562,27.376700576042,2
"408","S00976_20190812_040001.wav",630,708,28.0038743718047,2
"409","S00976_20190812_040001.wav",800,891,27.2714577108997,2
"410","S00976_20190812_040001.wav",1000,1122,27.3575656096135,2
"411","S00976_20190812_040001.wav",1250,1413,27.3558458093292,2
"412","S00976_20190812_040001.wav",1600,1778,27.6196326119191,2
"413","S00976_20190812_040001.wav",2000,2239,27.8493242446093,2
"414","S00976_20190812_040001.wav",2500,2818,28.0683478948607,2
"415","S00976_20190812_040001.wav",3150,3548,28.3294378438259,2
"416","S00976_20190812_040001.wav",4000,4467,29.3759758475614,2
"417","S00976_20190812_040001.wav",5000,5623,31.4989177066709,2
"418","S00976_20190812_040001.wav",6300,7079,29.7214120169696,2
"419","S00976_20190812_050002.wav",100,112,28.1972857795673,2
"420","S00976_20190812_050002.wav",125,141,27.8134796494967,2
"421","S00976_20190812_050002.wav",160,178,27.9226972497929,2
"422","S00976_20190812_050002.wav",200,224,27.2324892711822,2
"423","S00976_20190812_050002.wav",250,282,27.2938773224721,2
"424","S00976_20190812_050002.wav",315,355,27.0964037694353,2
"425","S00976_20190812_050002.wav",400,447,27.0484574082213,2
"426","S00976_20190812_050002.wav",500,562,26.8622613416492,2
"427","S00976_20190812_050002.wav",630,708,27.7447140694947,2
"428","S00976_20190812_050002.wav",800,891,27.6421653875057,2
"429","S00976_20190812_050002.wav",1000,1122,27.4267060348808,2
"430","S00976_20190812_050002.wav",1250,1413,27.4119561407729,2
"431","S00976_20190812_050002.wav",1600,1778,28.1467803262789,2
"432","S00976_20190812_050002.wav",2000,2239,29.3069337703453,2
"433","S00976_20190812_050002.wav",2500,2818,35.2602281079839,2
"434","S00976_20190812_050002.wav",3150,3548,43.4694716028276,2
"435","S00976_20190812_050002.wav",4000,4467,29.6166096707019,2
"436","S00976_20190812_050002.wav",5000,5623,37.1011476738691,2
