"","zero.receive.level","actual.receive.level","source.level","distance","Sound.type","time","date","magic.x","noise.level","ExcessAttenuation","habitat","playback.num","dBdoubledist","Loc_Name","ARU_ID","Call.category"
"105",-55.1488885980403,20.59503409821,0,500,"1_Pmor_P6",1521,20190811,-32.4601896780357,33.0097689573063,-10.8511114019597,"MS","87",-9.77149075803109,"7 (S4A07360)","S00976","Pmor"
"106",-23.2804872380887,48.8568314438293,0,100,"1_Pmor_P7",200,20190812,-23.2804872380887,33.6845227514088,3.2804872380887,"MS","87",-7.00812497233721,"7 (S4A07360)","S00976","Pmor"
"107",-39.0448760374605,33.0924426444575,0,250,"1_Pmor_P7",1621,20190811,-27.9302944298381,33.5726840616359,11.0448760374605,"MS","87",-8.4078564111079,"7 (S4A07360)","S00976","Pmor"
"108",-50.5185932872434,21.6187253946746,0,500,"1_Pmor_P7",1521,20190811,-29.7348353168759,33.6080020101922,-15.4814067127566,"MS","87",-8.95107734650834,"7 (S4A07360)","S00976","Pmor"
"109",-21.9147211737511,45.4504937661428,0,100,"1_Pmor_P8",200,20190812,-21.9147211737511,33.4560364788984,1.9147211737511,"MS","87",-6.59698841991165,"7 (S4A07360)","S00976","Pmor"
"110",-41.0718756954468,26.2933392444471,0,250,"1_Pmor_P8",1621,20190811,-29.38028487679,33.5615923724226,13.0718756954468,"MS","87",-8.84434702906664,"7 (S4A07360)","S00976","Pmor"
"111",-48.6906136650075,18.6746012748864,0,500,"1_Pmor_P8",1521,20190811,-28.6589012994591,33.7520363755089,-17.3093863349925,"MS","87",-8.62718893391063,"7 (S4A07360)","S00976","Pmor"
"112",-22.762463320714,44.3148675514771,0,100,"1_Pmor_P9",200,20190812,-22.762463320714,34.7088649224843,2.762463320714,"MS","87",-6.85218423473607,"7 (S4A07360)","S00976","Pmor"
"113",-38.1852839589275,28.8920469132636,0,250,"1_Pmor_P9",1621,20190811,-27.3153953117068,34.7509711975063,10.1852839589275,"MS","87",-8.22275333224302,"7 (S4A07360)","S00976","Pmor"
"114",-45.8979372193679,21.1793936528232,0,500,"1_Pmor_P9",1521,20190811,-27.0151545361188,35.1756469416837,-20.1020627806321,"MS","87",-8.13237185286961,"7 (S4A07360)","S00976","Pmor"
"115",-25.8659907735561,40.4490144472138,0,100,"1_Pmor_P10",200,20190812,-25.8659907735561,34.7088649224843,5.86599077355611,"MS","87",-7.78643909040817,"7 (S4A07360)","S00976","Pmor"
"116",-42.4600344780525,23.8549707427174,0,250,"1_Pmor_P10",1621,20190811,-30.3732879913689,34.7509711975063,14.4600344780525,"MS","87",-9.14327075234262,"7 (S4A07360)","S00976","Pmor"
"117",-44.7827599361976,21.5322452845723,0,500,"1_Pmor_P10",1521,20190811,-26.3587702089534,35.1756469416837,-21.2172400638024,"MS","87",-7.9347804817091,"7 (S4A07360)","S00976","Pmor"
"118",-27.5296053302882,42.3396420248426,0,100,"1_Halbstart",200,20190812,-27.5296053302882,33.274469238312,7.5296053302882,"MS","87",-8.28723697320777,"7 (S4A07360)","S00976","Halbstart"
"119",-44.7775086863387,25.0917386687921,0,250,"1_Halbstart",1621,20190811,-32.0310660032362,33.2820693826625,16.7775086863387,"MS","87",-9.6423116600669,"7 (S4A07360)","S00976","Halbstart"
