"","wav.file","center.freq","high.freq","noise.valuedb","noise.file"
"204","M5_20190823_080008.wav",2000,2239,32.7230440409598,2
"205","M5_20190823_080008.wav",2500,2818,32.5232008142454,2
"206","M5_20190823_080008.wav",3150,3548,40.6672212908926,2
"207","M5_20190823_080008.wav",4000,4467,36.0570247155719,2
"208","M5_20190823_080008.wav",5000,5623,44.4420157392571,2
"209","M5_20190823_080008.wav",6300,7079,39.6483685089558,2
"210","M6_20190823_080008.wav",100,112,32.4537178280195,2
"211","M6_20190823_080008.wav",125,141,30.0908826925265,2
"212","M6_20190823_080008.wav",160,178,29.8431275608696,2
"213","M6_20190823_080008.wav",200,224,30.0380604227471,2
"214","M6_20190823_080008.wav",250,282,30.4839338119143,2
"215","M6_20190823_080008.wav",315,355,31.1674173381357,2
"216","M6_20190823_080008.wav",400,447,31.6231803104953,2
"217","M6_20190823_080008.wav",500,562,32.4966031556983,2
"218","M6_20190823_080008.wav",630,708,34.4817454583894,2
"219","M6_20190823_080008.wav",800,891,35.7568768026062,2
"220","M6_20190823_080008.wav",1000,1122,36.9185222383975,2
"221","M6_20190823_080008.wav",1250,1413,34.1572541663132,2
"222","M6_20190823_080008.wav",1600,1778,35.3581754765721,2
"223","M6_20190823_080008.wav",2000,2239,32.6395196487507,2
"224","M6_20190823_080008.wav",2500,2818,32.9528781688397,2
"225","M6_20190823_080008.wav",3150,3548,40.6616998943096,2
"226","M6_20190823_080008.wav",4000,4467,45.4722683644667,2
"227","M6_20190823_080008.wav",5000,5623,49.8106796749316,2
"228","M6_20190823_080008.wav",6300,7079,38.7915046664997,2
"229","M1_20190823_084004.wav",100,112,41.9470629703112,2
"230","M1_20190823_084004.wav",125,141,34.6862528646317,2
"231","M1_20190823_084004.wav",160,178,34.8487785388611,2
"232","M1_20190823_084004.wav",200,224,36.8501471367143,2
"233","M1_20190823_084004.wav",250,282,41.1614999916376,2
"234","M1_20190823_084004.wav",315,355,45.1995720999662,2
"235","M1_20190823_084004.wav",400,447,46.7190854956098,2
"236","M1_20190823_084004.wav",500,562,45.4502279742979,2
"237","M1_20190823_084004.wav",630,708,45.2207614925102,2
"238","M1_20190823_084004.wav",800,891,45.4453863221185,2
"239","M1_20190823_084004.wav",1000,1122,43.7431441101603,2
"240","M1_20190823_084004.wav",1250,1413,42.4161399700142,2
"241","M1_20190823_084004.wav",1600,1778,40.8789944887798,2
"242","M1_20190823_084004.wav",2000,2239,37.5990127212789,2
"243","M1_20190823_084004.wav",2500,2818,36.3826405747175,2
"244","M1_20190823_084004.wav",3150,3548,43.0517581396399,2
"245","M1_20190823_084004.wav",4000,4467,41.0676222974337,2
"246","M1_20190823_084004.wav",5000,5623,54.4926745537525,2
"247","M1_20190823_084004.wav",6300,7079,59.5743478076323,2
"248","M2_20190823_084004.wav",100,112,34.2050024329413,2
"249","M2_20190823_084004.wav",125,141,33.0029437750977,2
"250","M2_20190823_084004.wav",160,178,33.0814422876576,2
"251","M2_20190823_084004.wav",200,224,32.1695216887645,2
"252","M2_20190823_084004.wav",250,282,34.0526404044375,2
"253","M2_20190823_084004.wav",315,355,36.2471193765981,2
"254","M2_20190823_084004.wav",400,447,38.1943111938069,2
"255","M2_20190823_084004.wav",500,562,38.8431062229218,2
"256","M2_20190823_084004.wav",630,708,40.1869485997094,2
"257","M2_20190823_084004.wav",800,891,39.3622510329987,2
"258","M2_20190823_084004.wav",1000,1122,38.3594803785727,2
"259","M2_20190823_084004.wav",1250,1413,35.7723647752145,2
"260","M2_20190823_084004.wav",1600,1778,35.7174745293221,2
"261","M2_20190823_084004.wav",2000,2239,33.7515201294739,2
"262","M2_20190823_084004.wav",2500,2818,34.322939478433,2
"263","M2_20190823_084004.wav",3150,3548,43.5896971969809,2
"264","M2_20190823_084004.wav",4000,4467,41.0729388219129,2
"265","M2_20190823_084004.wav",5000,5623,54.8699587946526,2
"266","M2_20190823_084004.wav",6300,7079,61.4579596931542,2
"267","M3_20190823_084004.wav",100,112,33.4005292060203,2
"268","M3_20190823_084004.wav",125,141,31.7003000194945,2
"269","M3_20190823_084004.wav",160,178,32.879607421833,2
"270","M3_20190823_084004.wav",200,224,33.5060905393221,2
"271","M3_20190823_084004.wav",250,282,37.01584123859,2
"272","M3_20190823_084004.wav",315,355,40.332184363097,2
"273","M3_20190823_084004.wav",400,447,41.2386773571589,2
"274","M3_20190823_084004.wav",500,562,39.6993298656378,2
"275","M3_20190823_084004.wav",630,708,39.5732473341031,2
"276","M3_20190823_084004.wav",800,891,39.7130164448056,2
"277","M3_20190823_084004.wav",1000,1122,38.3223973270397,2
"278","M3_20190823_084004.wav",1250,1413,36.7228296647302,2
"279","M3_20190823_084004.wav",1600,1778,40.0278066433395,2
"280","M3_20190823_084004.wav",2000,2239,34.4078198999962,2
"281","M3_20190823_084004.wav",2500,2818,35.8281921052446,2
"282","M3_20190823_084004.wav",3150,3548,48.3655263209132,2
"283","M3_20190823_084004.wav",4000,4467,44.6272511151167,2
"284","M3_20190823_084004.wav",5000,5623,55.3132400195355,2
"285","M3_20190823_084004.wav",6300,7079,61.349250702495,2
"286","M4_20190823_084004.wav",100,112,32.78101197288,2
"287","M4_20190823_084004.wav",125,141,28.6478643723816,2
"288","M4_20190823_084004.wav",160,178,29.1771596055873,2
"289","M4_20190823_084004.wav",200,224,29.3619576105429,2
"290","M4_20190823_084004.wav",250,282,30.361726925899,2
"291","M4_20190823_084004.wav",315,355,32.0225589390675,2
"292","M4_20190823_084004.wav",400,447,32.08829087679,2
"293","M4_20190823_084004.wav",500,562,32.2211230324066,2
"294","M4_20190823_084004.wav",630,708,33.0642844129281,2
"295","M4_20190823_084004.wav",800,891,33.2752720502399,2
"296","M4_20190823_084004.wav",1000,1122,32.3153105635975,2
"297","M4_20190823_084004.wav",1250,1413,31.6404928108464,2
"298","M4_20190823_084004.wav",1600,1778,38.7456442879197,2
"299","M4_20190823_084004.wav",2000,2239,33.7110843145598,2
"300","M4_20190823_084004.wav",2500,2818,35.6587002301554,2
"301","M4_20190823_084004.wav",3150,3548,50.1644323095646,2
"302","M4_20190823_084004.wav",4000,4467,37.8538912460221,2
"303","M4_20190823_084004.wav",5000,5623,46.3214246704028,2
"304","M4_20190823_084004.wav",6300,7079,49.7253962823042,2
"305","M8_20190823_084004.wav",100,112,36.6207549650898,2
"306","M8_20190823_084004.wav",125,141,31.2890225677189,2
"307","M8_20190823_084004.wav",160,178,31.5985992239407,2
"308","M8_20190823_084004.wav",200,224,30.5609634720714,2
"309","M8_20190823_084004.wav",250,282,30.3624739855324,2
"310","M8_20190823_084004.wav",315,355,30.6475639430499,2
"311","M8_20190823_084004.wav",400,447,30.8492852076968,2
"312","M8_20190823_084004.wav",500,562,30.8610431869155,2
"313","M8_20190823_084004.wav",630,708,30.6841778187896,2
"314","M8_20190823_084004.wav",800,891,31.6145574790664,2
"315","M8_20190823_084004.wav",1000,1122,31.622130666328,2
"316","M8_20190823_084004.wav",1250,1413,34.3923631679045,2
"317","M8_20190823_084004.wav",1600,1778,43.8084238902381,2
"318","M8_20190823_084004.wav",2000,2239,40.4989638134007,2
"319","M8_20190823_084004.wav",2500,2818,37.2449567076114,2
"320","M8_20190823_084004.wav",3150,3548,55.3915593972866,2
"321","M8_20190823_084004.wav",4000,4467,41.001754320745,2
"322","M8_20190823_084004.wav",5000,5623,47.2319444510201,2
"323","M8_20190823_084004.wav",6300,7079,46.9434765989896,2
"324","M7_20190823_084005.wav",100,112,32.9715625262476,2
"325","M7_20190823_084005.wav",125,141,30.1104605733137,2
"326","M7_20190823_084005.wav",160,178,31.0954090793382,2
"327","M7_20190823_084005.wav",200,224,29.8505435231775,2
"328","M7_20190823_084005.wav",250,282,30.3138454268474,2
"329","M7_20190823_084005.wav",315,355,32.154091437378,2
"330","M7_20190823_084005.wav",400,447,32.9562441150234,2
"331","M7_20190823_084005.wav",500,562,31.7249368649926,2
"332","M7_20190823_084005.wav",630,708,31.9254600977214,2
"333","M7_20190823_084005.wav",800,891,31.3114836234061,2
"334","M7_20190823_084005.wav",1000,1122,30.323189584992,2
"335","M7_20190823_084005.wav",1250,1413,30.3835864327907,2
"336","M7_20190823_084005.wav",1600,1778,40.6109891687852,2
"337","M7_20190823_084005.wav",2000,2239,35.6854166550217,2
"338","M7_20190823_084005.wav",2500,2818,38.630358919698,2
"339","M7_20190823_084005.wav",3150,3548,58.0805324571318,2
"340","M7_20190823_084005.wav",4000,4467,48.7077897759415,2
"341","M7_20190823_084005.wav",5000,5623,46.108017190054,2
"342","M7_20190823_084005.wav",6300,7079,43.9466139454671,2
"343","M5_20190823_084009.wav",100,112,35.4670839860551,2
"344","M5_20190823_084009.wav",125,141,31.2524539347591,2
"345","M5_20190823_084009.wav",160,178,31.3970625589865,2
"346","M5_20190823_084009.wav",200,224,30.3308808145879,2
"347","M5_20190823_084009.wav",250,282,32.2160963125265,2
"348","M5_20190823_084009.wav",315,355,33.7068841465042,2
"349","M5_20190823_084009.wav",400,447,34.263111160264,2
"350","M5_20190823_084009.wav",500,562,33.6354031182918,2
"351","M5_20190823_084009.wav",630,708,34.1643126698696,2
"352","M5_20190823_084009.wav",800,891,33.8506572839177,2
"353","M5_20190823_084009.wav",1000,1122,33.3633646792135,2
"354","M5_20190823_084009.wav",1250,1413,32.5341629702133,2
"355","M5_20190823_084009.wav",1600,1778,42.5012367258993,2
"356","M5_20190823_084009.wav",2000,2239,35.9892870521666,2
"357","M5_20190823_084009.wav",2500,2818,38.3486322186867,2
"358","M5_20190823_084009.wav",3150,3548,53.9202041566978,2
"359","M5_20190823_084009.wav",4000,4467,45.05938993999,2
"360","M5_20190823_084009.wav",5000,5623,49.4177359458976,2
"361","M5_20190823_084009.wav",6300,7079,52.6414581755356,2
"362","M6_20190823_084009.wav",100,112,32.0608011294303,2
"363","M6_20190823_084009.wav",125,141,30.057315583208,2
"364","M6_20190823_084009.wav",160,178,29.8058413163643,2
"365","M6_20190823_084009.wav",200,224,29.5522294140723,2
"366","M6_20190823_084009.wav",250,282,30.115007872442,2
"367","M6_20190823_084009.wav",315,355,31.0167957011024,2
"368","M6_20190823_084009.wav",400,447,31.7324635443291,2
"369","M6_20190823_084009.wav",500,562,31.5995795399559,2
"370","M6_20190823_084009.wav",630,708,31.8541005061829,2
"371","M6_20190823_084009.wav",800,891,31.4286738613977,2
"372","M6_20190823_084009.wav",1000,1122,30.5390575591158,2
"373","M6_20190823_084009.wav",1250,1413,30.644947785979,2
"374","M6_20190823_084009.wav",1600,1778,41.7675696961071,2
"375","M6_20190823_084009.wav",2000,2239,36.6265285445331,2
"376","M6_20190823_084009.wav",2500,2818,38.5721321457598,2
"377","M6_20190823_084009.wav",3150,3548,55.6997562542626,2
"378","M6_20190823_084009.wav",4000,4467,46.2678351057231,2
"379","M6_20190823_084009.wav",5000,5623,47.6657392770976,2
"380","M6_20190823_084009.wav",6300,7079,44.6800955226563,2
"381","M1_20190823_100005.wav",100,112,40.840566379729,2
"382","M1_20190823_100005.wav",125,141,34.8034830909238,2
"383","M1_20190823_100005.wav",160,178,34.5028815628366,2
"384","M1_20190823_100005.wav",200,224,36.8273239424633,2
"385","M1_20190823_100005.wav",250,282,41.1524103795645,2
"386","M1_20190823_100005.wav",315,355,45.1679570710893,2
"387","M1_20190823_100005.wav",400,447,46.7339677375232,2
"388","M1_20190823_100005.wav",500,562,45.5318522094315,2
"389","M1_20190823_100005.wav",630,708,45.2580780071877,2
"390","M1_20190823_100005.wav",800,891,45.8714941812554,2
"391","M1_20190823_100005.wav",1000,1122,45.0058202618798,2
"392","M1_20190823_100005.wav",1250,1413,45.8329046426597,2
"393","M1_20190823_100005.wav",1600,1778,46.1545344391454,2
"394","M1_20190823_100005.wav",2000,2239,45.8491369756709,2
"395","M1_20190823_100005.wav",2500,2818,44.6368884401095,2
"396","M1_20190823_100005.wav",3150,3548,47.2300996701462,2
"397","M1_20190823_100005.wav",4000,4467,52.0926199291854,2
"398","M1_20190823_100005.wav",5000,5623,56.9433899064477,2
"399","M1_20190823_100005.wav",6300,7079,63.2751752058932,2
"400","M2_20190823_100005.wav",100,112,33.8915478875077,2
"401","M2_20190823_100005.wav",125,141,32.5739211745667,2
"402","M2_20190823_100005.wav",160,178,32.4527104573085,2
"403","M2_20190823_100005.wav",200,224,32.87223164573,2
"404","M2_20190823_100005.wav",250,282,33.4253650578783,2
"405","M2_20190823_100005.wav",315,355,35.5416121702085,2
"406","M2_20190823_100005.wav",400,447,37.8030752014469,2
"407","M2_20190823_100005.wav",500,562,39.1789078113706,2
"408","M2_20190823_100005.wav",630,708,40.015406644327,2
"409","M2_20190823_100005.wav",800,891,39.9299415833807,2
"410","M2_20190823_100005.wav",1000,1122,38.9981322883275,2
"411","M2_20190823_100005.wav",1250,1413,38.0701298035222,2
"412","M2_20190823_100005.wav",1600,1778,39.8359677475615,2
"413","M2_20190823_100005.wav",2000,2239,40.3455483590654,2
"414","M2_20190823_100005.wav",2500,2818,40.8380768855219,2
"415","M2_20190823_100005.wav",3150,3548,46.5064686533046,2
"416","M2_20190823_100005.wav",4000,4467,50.1273581811224,2
"417","M2_20190823_100005.wav",5000,5623,55.6438979507758,2
"418","M2_20190823_100005.wav",6300,7079,63.5391184238844,2
"419","M3_20190823_100005.wav",100,112,34.2152054951145,2
"420","M3_20190823_100005.wav",125,141,30.967081353474,2
"421","M3_20190823_100005.wav",160,178,32.5491027754076,2
"422","M3_20190823_100005.wav",200,224,33.5681253566503,2
"423","M3_20190823_100005.wav",250,282,36.5672225435664,2
"424","M3_20190823_100005.wav",315,355,39.4101571724578,2
"425","M3_20190823_100005.wav",400,447,40.3665411951201,2
"426","M3_20190823_100005.wav",500,562,39.5832208987236,2
"427","M3_20190823_100005.wav",630,708,39.1827527801539,2
"428","M3_20190823_100005.wav",800,891,41.1010789793701,2
"429","M3_20190823_100005.wav",1000,1122,41.8762630895145,2
"430","M3_20190823_100005.wav",1250,1413,42.0795572662691,2
"431","M3_20190823_100005.wav",1600,1778,45.0453371910749,2
"432","M3_20190823_100005.wav",2000,2239,45.6292570982563,2
"433","M3_20190823_100005.wav",2500,2818,45.1417810729967,2
"434","M3_20190823_100005.wav",3150,3548,51.2915630982374,2
"435","M3_20190823_100005.wav",4000,4467,52.5991444373393,2
"436","M3_20190823_100005.wav",5000,5623,56.1907928006373,2
"437","M3_20190823_100005.wav",6300,7079,63.4656235288298,2
"438","M4_20190823_100005.wav",100,112,32.507784409058,2
"439","M4_20190823_100005.wav",125,141,28.5814621257887,2
"440","M4_20190823_100005.wav",160,178,28.9391274369762,2
"441","M4_20190823_100005.wav",200,224,29.2476097209758,2
"442","M4_20190823_100005.wav",250,282,30.1231884915671,2
"443","M4_20190823_100005.wav",315,355,31.5813314620053,2
"444","M4_20190823_100005.wav",400,447,32.2216915735975,2
"445","M4_20190823_100005.wav",500,562,32.5101714984153,2
"446","M4_20190823_100005.wav",630,708,33.5556642084603,2
"447","M4_20190823_100005.wav",800,891,33.7876526834611,2
"448","M4_20190823_100005.wav",1000,1122,33.5454065591222,2
"449","M4_20190823_100005.wav",1250,1413,33.4078756567311,2
