"recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","NoisevalueDb","target.signal"
"M3",9,"Spectrogram 1",1,251.0362188,255.5249016,580,1080.8,4.4887,-41.7,18.72,"1_Hfunstart","M3_20190824_104005",116.971134,4.743987964,20190824,1040,53.57390571,47.29325387,"y"
"M3",12,"Spectrogram 1",1,255.5695193,262.366279,580,1526.5,6.7968,-40.6,19.84,"1_Hfuntrill","M3_20190824_104005",116.971134,4.743987964,20190824,1040,56.09376519,44.50503679,"y"
"M3",22,"Spectrogram 1",1,317.9833217,325.1765993,589.6,1381.6,7.1933,-43.16,14.77,"1_Halbstart","M3_20190824_104005",116.971134,4.743987964,20190824,1040,50.44899519,47.86185005,"y"
"M3",23,"Spectrogram 1",1,325.3448631,330.0141837,748.9,1593.5,4.6693,-38.69,19.71,"1_Halbpeak","M3_20190824_104005",116.971134,4.743987964,20190824,1040,58.10745137,42.14067168,"y"
"M3",24,"Spectrogram 1",1,330.4014418,333.4091573,358.5,900.3,3.0077,-47.44,12.46,"1_Halbend","M3_20190824_104005",116.971134,4.743987964,20190824,1040,45.77205,44.8455066,"y"
"M3",43,"Spectrogram 1",1,400.5052188,404.9939016,580,1080.8,4.4887,-42.09,20.59,"2_Hfunstart","M3_20190824_104005",116.971134,4.743987964,20190824,1040,53.45871314,46.63316763,"y"
"M3",46,"Spectrogram 1",1,405.0385193,411.835279,580,1526.5,6.7968,-40.4,20.45,"2_Hfuntrill","M3_20190824_104005",116.971134,4.743987964,20190824,1040,56.69352457,43.57961947,"y"
"M3",56,"Spectrogram 1",1,467.4523217,474.6455993,589.6,1381.6,7.1933,-42.91,14.76,"2_Halbstart","M3_20190824_104005",116.971134,4.743987964,20190824,1040,50.48204731,48.64987809,"y"
"M3",57,"Spectrogram 1",1,474.8138631,479.4831837,748.9,1593.5,4.6693,-38.03,20.05,"2_Halbpeak","M3_20190824_104005",116.971134,4.743987964,20190824,1040,58.82767577,42.5369326,"n"
"M3",58,"Spectrogram 1",1,479.8704418,482.8781573,358.5,900.3,3.0077,-48.13,12.31,"2_Halbend","M3_20190824_104005",116.971134,4.743987964,20190824,1040,43.43599559,45.74061392,"n"
"M3",77,"Spectrogram 1",1,549.9362188,554.4249016,580,1080.8,4.4887,-41.9,19.57,"3_Hfunstart","M3_20190824_104005",116.971134,4.743987964,20190824,1040,53.83039757,46.78031631,"y"
"M3",80,"Spectrogram 1",1,554.4695193,561.266279,580,1526.5,6.7968,-40.67,19.87,"3_Hfuntrill","M3_20190824_104005",116.971134,4.743987964,20190824,1040,55.16236825,47.91225134,"y"
"M3",90,"Spectrogram 1",1,616.8833217,624.0765993,589.6,1381.6,7.1933,-43.51,14.88,"3_Halbstart","M3_20190824_104005",116.971134,4.743987964,20190824,1040,50.7377757,49.80844899,"n"
"M3",91,"Spectrogram 1",1,624.2448631,628.9141837,748.9,1593.5,4.6693,-38.82,19.25,"3_Halbpeak","M3_20190824_104005",116.971134,4.743987964,20190824,1040,56.88845665,47.55258029,"y"
"M3",92,"Spectrogram 1",1,629.3014418,632.3091573,358.5,900.3,3.0077,-49.04,11.82,"3_Halbend","M3_20190824_104005",116.971134,4.743987964,20190824,1040,42.73763953,44.89322306,"n"
"M3",9,"Spectrogram 1",1,1368.536219,1373.024902,580,1080.8,4.4887,-42.01,18.47,"1_Hfunstart","M3_20190824_112006",116.971134,4.743987964,20190824,1120,53.94178023,46.06132262,"y"
"M3",12,"Spectrogram 1",1,1373.069519,1379.866279,580,1526.5,6.7968,-40.93,19.95,"1_Hfuntrill","M3_20190824_112006",116.971134,4.743987964,20190824,1120,54.4825025,48.82478999,"y"
"M3",22,"Spectrogram 1",1,1435.483322,1442.676599,589.6,1381.6,7.1933,-43.25,14.77,"1_Halbstart","M3_20190824_112006",116.971134,4.743987964,20190824,1120,48.92293806,50.09616619,"y"
"M3",23,"Spectrogram 1",1,1442.844863,1447.514184,748.9,1593.5,4.6693,-38.27,18.66,"1_Halbpeak","M3_20190824_112006",116.971134,4.743987964,20190824,1120,58.05461297,45.92582272,"y"
"M3",24,"Spectrogram 1",1,1447.901442,1450.909157,358.5,900.3,3.0077,-48.4,12.48,"1_Halbend","M3_20190824_112006",116.971134,4.743987964,20190824,1120,43.61768392,44.98315783,"y"
"M3",43,"Spectrogram 1",1,1518.005219,1522.493902,580,1080.8,4.4887,-41.93,18.35,"2_Hfunstart","M3_20190824_112006",116.971134,4.743987964,20190824,1120,53.84527467,46.22121075,"y"
"M3",46,"Spectrogram 1",1,1522.538519,1529.335279,580,1526.5,6.7968,-41.19,19.75,"2_Hfuntrill","M3_20190824_112006",116.971134,4.743987964,20190824,1120,55.6483668,44.49865057,"y"
"M3",56,"Spectrogram 1",1,1584.952322,1592.145599,589.6,1381.6,7.1933,-43.15,14.03,"2_Halbstart","M3_20190824_112006",116.971134,4.743987964,20190824,1120,48.53395291,50.41161933,"y"
"M3",57,"Spectrogram 1",1,1592.313863,1596.983184,748.9,1593.5,4.6693,-37.95,19.05,"2_Halbpeak","M3_20190824_112006",116.971134,4.743987964,20190824,1120,58.18748411,46.90582652,"n"
"M3",58,"Spectrogram 1",1,1597.370442,1600.378157,358.5,900.3,3.0077,-48.89,12.01,"2_Halbend","M3_20190824_112006",116.971134,4.743987964,20190824,1120,42.76383417,44.77918772,"y"
"M3",77,"Spectrogram 1",1,1667.436219,1671.924902,580,1080.8,4.4887,-41.86,18.32,"3_Hfunstart","M3_20190824_112006",116.971134,4.743987964,20190824,1120,53.62166354,46.88338593,"y"
"M3",80,"Spectrogram 1",1,1671.969519,1678.766279,580,1526.5,6.7968,-40.22,18.48,"3_Hfuntrill","M3_20190824_112006",116.971134,4.743987964,20190824,1120,56.34063997,44.86276693,"n"
"M3",90,"Spectrogram 1",1,1734.383322,1741.576599,589.6,1381.6,7.1933,-42.82,13.55,"3_Halbstart","M3_20190824_112006",116.971134,4.743987964,20190824,1120,50.1008812,49.34664115,"n"
"M3",91,"Spectrogram 1",1,1741.744863,1746.414184,748.9,1593.5,4.6693,-38.3,18.32,"3_Halbpeak","M3_20190824_112006",116.971134,4.743987964,20190824,1120,57.95809944,46.05564352,"n"
"M3",92,"Spectrogram 1",1,1746.801442,1749.809157,358.5,900.3,3.0077,-48.76,11.5,"3_Halbend","M3_20190824_112006",116.971134,4.743987964,20190824,1120,42.92076827,44.7103776,"y"
"M3",9,"Spectrogram 1",1,2070.236219,2074.724902,580,1080.8,4.4887,-43.29,19.23,"1_Hfunstart","M3_20190824_132007",116.971134,4.743987964,20190824,1320,52.84664008,43.86066936,"y"
"M3",12,"Spectrogram 1",1,2074.769519,2081.566279,580,1526.5,6.7968,-40.71,19.92,"1_Hfuntrill","M3_20190824_132007",116.971134,4.743987964,20190824,1320,56.38840188,43.25922226,"y"
"M3",22,"Spectrogram 1",1,2137.183322,2144.376599,589.6,1381.6,7.1933,-43.51,13.85,"1_Halbstart","M3_20190824_132007",116.971134,4.743987964,20190824,1320,48.70626024,49.44134737,"y"
"M3",23,"Spectrogram 1",1,2144.544863,2149.214184,748.9,1593.5,4.6693,-38.02,19.75,"1_Halbpeak","M3_20190824_132007",116.971134,4.743987964,20190824,1320,58.80880225,42.10464202,"y"
"M3",24,"Spectrogram 1",1,2149.601442,2152.609157,358.5,900.3,3.0077,-47.65,11.79,"1_Halbend","M3_20190824_132007",116.971134,4.743987964,20190824,1320,45.87868565,44.19470856,"y"
"M3",43,"Spectrogram 1",1,2219.705219,2224.193902,580,1080.8,4.4887,-43.48,19.05,"2_Hfunstart","M3_20190824_132007",116.971134,4.743987964,20190824,1320,52.48852228,44.08898488,"y"
"M3",46,"Spectrogram 1",1,2224.238519,2231.035279,580,1526.5,6.7968,-41.06,19.85,"2_Hfuntrill","M3_20190824_132007",116.971134,4.743987964,20190824,1320,55.86923575,43.11935906,"y"
"M3",56,"Spectrogram 1",1,2286.652322,2293.845599,589.6,1381.6,7.1933,-45.05,14.16,"2_Halbstart","M3_20190824_132007",116.971134,4.743987964,20190824,1320,47.37001412,47.81433414,"y"
"M3",57,"Spectrogram 1",1,2294.013863,2298.683184,748.9,1593.5,4.6693,-39.17,19.52,"2_Halbpeak","M3_20190824_132007",116.971134,4.743987964,20190824,1320,57.60023147,41.81165935,"y"
"M3",58,"Spectrogram 1",1,2299.070442,2302.078157,358.5,900.3,3.0077,-49.97,11.85,"2_Halbend","M3_20190824_132007",116.971134,4.743987964,20190824,1320,40.54724006,44.32909517,"y"
"M3",77,"Spectrogram 1",1,2369.136219,2373.624902,580,1080.8,4.4887,-43.25,19.81,"3_Hfunstart","M3_20190824_132007",116.971134,4.743987964,20190824,1320,52.51123209,44.74565349,"y"
"M3",80,"Spectrogram 1",1,2373.669519,2380.466279,580,1526.5,6.7968,-41.1,20.19,"3_Hfuntrill","M3_20190824_132007",116.971134,4.743987964,20190824,1320,55.86421315,43.22305759,"y"
"M3",90,"Spectrogram 1",1,2436.083322,2443.276599,589.6,1381.6,7.1933,-43.65,14.34,"3_Halbstart","M3_20190824_132007",116.971134,4.743987964,20190824,1320,49.67377605,48.18010942,"y"
"M3",91,"Spectrogram 1",1,2443.444863,2448.114184,748.9,1593.5,4.6693,-38.51,19.93,"3_Halbpeak","M3_20190824_132007",116.971134,4.743987964,20190824,1320,58.28800695,43.30729511,"y"
"M3",92,"Spectrogram 1",1,2448.501442,2451.509157,358.5,900.3,3.0077,-47.98,12.27,"3_Halbend","M3_20190824_132007",116.971134,4.743987964,20190824,1320,45.4524975,43.91526147,"y"
"M3",9,"Spectrogram 1",1,995.7362188,1000.224902,580,1080.8,4.4887,-43.09,18.74,"1_Hfunstart","M3_20190824_144007",116.971134,4.743987964,20190824,1440,52.58273164,45.12602708,"y"
"M3",12,"Spectrogram 1",1,1000.269519,1007.066279,580,1526.5,6.7968,-40.7,19.93,"1_Hfuntrill","M3_20190824_144007",116.971134,4.743987964,20190824,1440,56.04373812,44.67655117,"y"
"M3",22,"Spectrogram 1",1,1062.683322,1069.876599,589.6,1381.6,7.1933,-43.53,14.34,"1_Halbstart","M3_20190824_144007",116.971134,4.743987964,20190824,1440,50.14238182,52.03409604,"n"
"M3",23,"Spectrogram 1",1,1070.044863,1074.714184,748.9,1593.5,4.6693,-38.44,19.03,"1_Halbpeak","M3_20190824_144007",116.971134,4.743987964,20190824,1440,58.454343,45.55218813,"n"
"M3",24,"Spectrogram 1",1,1075.101442,1078.109157,358.5,900.3,3.0077,-47.5,12.38,"1_Halbend","M3_20190824_144007",116.971134,4.743987964,20190824,1440,45.17005084,45.41468765,"n"
"M3",43,"Spectrogram 1",1,1145.205219,1149.693902,580,1080.8,4.4887,-42.69,19.48,"2_Hfunstart","M3_20190824_144007",116.971134,4.743987964,20190824,1440,52.54022218,46.73405161,"y"
"M3",46,"Spectrogram 1",1,1149.738519,1156.535279,580,1526.5,6.7968,-40.02,20.42,"2_Hfuntrill","M3_20190824_144007",116.971134,4.743987964,20190824,1440,56.88259385,44.92085939,"y"
"M3",56,"Spectrogram 1",1,1212.152322,1219.345599,589.6,1381.6,7.1933,-43.28,14.5,"2_Halbstart","M3_20190824_144007",116.971134,4.743987964,20190824,1440,46.20609408,51.84564792,"y"
"M3",57,"Spectrogram 1",1,1219.513863,1224.183184,748.9,1593.5,4.6693,-25.9,25.86,"2_Halbpeak","M3_20190824_144007",116.971134,4.743987964,20190824,1440,72.0223879,44.54744541,"n"
"M3",58,"Spectrogram 1",1,1224.570442,1227.578157,358.5,900.3,3.0077,-43.85,14.47,"2_Halbend","M3_20190824_144007",116.971134,4.743987964,20190824,1440,51.02564079,45.45649061,"n"
"M3",77,"Spectrogram 1",1,1294.636219,1299.124902,580,1080.8,4.4887,-40.66,19.98,"3_Hfunstart","M3_20190824_144007",116.971134,4.743987964,20190824,1440,55.72721774,45.70265075,"n"
"M3",80,"Spectrogram 1",1,1299.169519,1305.966279,580,1526.5,6.7968,-39.09,19.08,"3_Hfuntrill","M3_20190824_144007",116.971134,4.743987964,20190824,1440,57.90391379,45.03736354,"n"
"M3",90,"Spectrogram 1",1,1361.583322,1368.776599,589.6,1381.6,7.1933,-42.91,15.16,"3_Halbstart","M3_20190824_144007",116.971134,4.743987964,20190824,1440,50.13119862,49.32020321,"n"
"M3",91,"Spectrogram 1",1,1368.944863,1373.614184,748.9,1593.5,4.6693,-37.8,18.9,"3_Halbpeak","M3_20190824_144007",116.971134,4.743987964,20190824,1440,58.58111214,45.30615196,"n"
"M3",92,"Spectrogram 1",1,1374.001442,1377.009157,358.5,900.3,3.0077,-43.14,15.84,"3_Halbend","M3_20190824_144007",116.971134,4.743987964,20190824,1440,51.44265313,47.0085465,"n"
"M3",9,"Spectrogram 1",1,59.53621878,64.0249016,580,1080.8,4.4887,-44.02,19.07,"1_Hfunstart","M3_20190824_160008",116.971134,4.743987964,20190824,1600,51.51771108,44.6148805,"y"
"M3",12,"Spectrogram 1",1,64.06951928,70.86627903,580,1526.5,6.7968,-41.03,19.84,"1_Hfuntrill","M3_20190824_160008",116.971134,4.743987964,20190824,1600,55.72884947,44.51673267,"y"
"M3",22,"Spectrogram 1",1,126.4833217,133.6765993,589.6,1381.6,7.1933,-43.97,13.9,"1_Halbstart","M3_20190824_160008",116.971134,4.743987964,20190824,1600,49.0147236,48.46357542,"y"
"M3",23,"Spectrogram 1",1,133.8448631,138.5141837,748.9,1593.5,4.6693,-39.09,18.53,"1_Halbpeak","M3_20190824_160008",116.971134,4.743987964,20190824,1600,57.40083262,44.54802527,"y"
"M3",24,"Spectrogram 1",1,138.9014418,141.9091573,358.5,900.3,3.0077,-47.6,11.61,"1_Halbend","M3_20190824_160008",116.971134,4.743987964,20190824,1600,45.69330498,44.85617425,"y"
"M3",43,"Spectrogram 1",1,209.0052188,213.4939016,580,1080.8,4.4887,-44.19,18.62,"2_Hfunstart","M3_20190824_160008",116.971134,4.743987964,20190824,1600,51.38487877,44.43603264,"y"
"M3",46,"Spectrogram 1",1,213.5385193,220.335279,580,1526.5,6.7968,-40.96,19.95,"2_Hfuntrill","M3_20190824_160008",116.971134,4.743987964,20190824,1600,55.78223601,44.74769325,"y"
"M3",56,"Spectrogram 1",1,275.9523217,283.1455993,589.6,1381.6,7.1933,-43.9,14.53,"2_Halbstart","M3_20190824_160008",116.971134,4.743987964,20190824,1600,48.70704508,48.82037158,"n"
"M3",57,"Spectrogram 1",1,283.3138631,287.9831837,748.9,1593.5,4.6693,-38.95,19.5,"2_Halbpeak","M3_20190824_160008",116.971134,4.743987964,20190824,1600,57.80090027,43.83887527,"y"
"M3",58,"Spectrogram 1",1,288.3704418,291.3781573,358.5,900.3,3.0077,-48.36,12.02,"2_Halbend","M3_20190824_160008",116.971134,4.743987964,20190824,1600,44.57390685,44.42577759,"y"
"M3",77,"Spectrogram 1",1,358.4362188,362.9249016,580,1080.8,4.4887,-44.13,18.53,"3_Hfunstart","M3_20190824_160008",116.971134,4.743987964,20190824,1600,51.34384925,44.77225943,"y"
"M3",80,"Spectrogram 1",1,362.9695193,369.766279,580,1526.5,6.7968,-40.76,19.78,"3_Hfuntrill","M3_20190824_160008",116.971134,4.743987964,20190824,1600,55.5213529,46.15891421,"y"
"M3",90,"Spectrogram 1",1,425.3833217,432.5765993,589.6,1381.6,7.1933,-43.44,14.64,"3_Halbstart","M3_20190824_160008",116.971134,4.743987964,20190824,1600,49.92720956,48.48803881,"y"
"M3",91,"Spectrogram 1",1,432.7448631,437.4141837,748.9,1593.5,4.6693,-38.58,18.79,"3_Halbpeak","M3_20190824_160008",116.971134,4.743987964,20190824,1600,58.2313826,43.32812476,"y"
"M3",92,"Spectrogram 1",1,437.8014418,440.8091573,358.5,900.3,3.0077,-48.31,11.82,"3_Halbend","M3_20190824_160008",116.971134,4.743987964,20190824,1600,44.52740925,44.40274346,"y"
"M3",9,"Spectrogram 1",1,1071.886219,1076.374902,580,1080.8,4.4887,-44.58,18.72,"1_Hfunstart","M3_20190824_164008",116.971134,4.743987964,20190824,1640,49.85565823,46.72646314,"y"
"M3",12,"Spectrogram 1",1,1076.419519,1083.216279,580,1526.5,6.7968,-41.96,19.09,"1_Hfuntrill","M3_20190824_164008",116.971134,4.743987964,20190824,1640,53.91003186,46.76330557,"y"
"M3",22,"Spectrogram 1",1,1138.833322,1146.026599,589.6,1381.6,7.1933,-43.88,14.55,"1_Halbstart","M3_20190824_164008",116.971134,4.743987964,20190824,1640,49.09745152,48.97351108,"y"
"M3",23,"Spectrogram 1",1,1146.194863,1150.864184,748.9,1593.5,4.6693,-39.78,18.47,"1_Halbpeak","M3_20190824_164008",116.971134,4.743987964,20190824,1640,56.2384946,45.70700077,"y"
"M3",24,"Spectrogram 1",1,1151.251442,1154.259157,358.5,900.3,3.0077,-48.05,11.9,"1_Halbend","M3_20190824_164008",116.971134,4.743987964,20190824,1640,44.61105924,45.4962176,"y"
"M3",43,"Spectrogram 1",1,1221.355219,1225.843902,580,1080.8,4.4887,-44.5,19,"2_Hfunstart","M3_20190824_164008",116.971134,4.743987964,20190824,1640,50.86566279,44.54987514,"y"
"M3",46,"Spectrogram 1",1,1225.888519,1232.685279,580,1526.5,6.7968,-41.96,19.31,"2_Hfuntrill","M3_20190824_164008",116.971134,4.743987964,20190824,1640,54.48085084,44.82680077,"y"
"M3",56,"Spectrogram 1",1,1288.302322,1295.495599,589.6,1381.6,7.1933,-44.53,14.1,"2_Halbstart","M3_20190824_164008",116.971134,4.743987964,20190824,1640,48.62274397,47.83467951,"y"
"M3",57,"Spectrogram 1",1,1295.663863,1300.333184,748.9,1593.5,4.6693,-40.06,18.47,"2_Halbpeak","M3_20190824_164008",116.971134,4.743987964,20190824,1640,55.98947304,44.21863887,"y"
"M3",58,"Spectrogram 1",1,1300.720442,1303.728157,358.5,900.3,3.0077,-48.05,12.51,"2_Halbend","M3_20190824_164008",116.971134,4.743987964,20190824,1640,45.05945116,44.48196441,"y"
"M3",77,"Spectrogram 1",1,1370.786219,1375.274902,580,1080.8,4.4887,-44.17,17.38,"3_Hfunstart","M3_20190824_164008",116.971134,4.743987964,20190824,1640,51.00518142,44.88770783,"n"
"M3",80,"Spectrogram 1",1,1375.319519,1382.116279,580,1526.5,6.7968,-41.79,19.55,"3_Hfuntrill","M3_20190824_164008",116.971134,4.743987964,20190824,1640,54.90504878,44.17194854,"n"
"M3",90,"Spectrogram 1",1,1437.733322,1444.926599,589.6,1381.6,7.1933,-44.26,14.2,"3_Halbstart","M3_20190824_164008",116.971134,4.743987964,20190824,1640,48.98062134,47.92912188,"y"
"M3",91,"Spectrogram 1",1,1445.094863,1449.764184,748.9,1593.5,4.6693,-40.4,18.4,"3_Halbpeak","M3_20190824_164008",116.971134,4.743987964,20190824,1640,55.99457632,43.47500978,"y"
"M3",92,"Spectrogram 1",1,1450.151442,1453.159157,358.5,900.3,3.0077,-48.06,11.88,"3_Halbend","M3_20190824_164008",116.971134,4.743987964,20190824,1640,45.04657586,44.49738712,"y"
"M3",9,"Spectrogram 1",1,1940.111219,1944.599902,580,1080.8,4.4887,-41.91,20.62,"1_Hfunstart","M3_20190825_060003",116.971134,4.743987964,20190825,600,54.14198612,45.51909369,"y"
"M3",12,"Spectrogram 1",1,1944.644519,1951.441279,580,1526.5,6.7968,-39.02,19.4,"1_Hfuntrill","M3_20190825_060003",116.971134,4.743987964,20190825,600,58.23536145,43.99825584,"n"
"M3",22,"Spectrogram 1",1,2007.058322,2014.251599,589.6,1381.6,7.1933,-42.87,14.27,"1_Halbstart","M3_20190825_060003",116.971134,4.743987964,20190825,600,49.81775988,49.53256495,"n"
"M3",23,"Spectrogram 1",1,2014.419863,2019.089184,748.9,1593.5,4.6693,-36.24,20.62,"1_Halbpeak","M3_20190825_060003",116.971134,4.743987964,20190825,600,60.79849765,43.49646999,"n"
"M3",24,"Spectrogram 1",1,2019.476442,2022.484157,358.5,900.3,3.0077,-47.89,11.91,"1_Halbend","M3_20190825_060003",116.971134,4.743987964,20190825,600,46.52378766,42.81351801,"y"
"M3",43,"Spectrogram 1",1,2089.580219,2094.068902,580,1080.8,4.4887,-41.97,20.7,"2_Hfunstart","M3_20190825_060003",116.971134,4.743987964,20190825,600,54.01752265,45.59381131,"y"
"M3",46,"Spectrogram 1",1,2094.113519,2100.910279,580,1526.5,6.7968,-39.15,20.25,"2_Hfuntrill","M3_20190825_060003",116.971134,4.743987964,20190825,600,57.94849101,44.69232326,"n"
"M3",56,"Spectrogram 1",1,2156.527322,2163.720599,589.6,1381.6,7.1933,-42.73,14.91,"2_Halbstart","M3_20190825_060003",116.971134,4.743987964,20190825,600,49.95972231,49.59478536,"y"
"M3",57,"Spectrogram 1",1,2163.888863,2168.558184,748.9,1593.5,4.6693,-36.41,20.16,"2_Halbpeak","M3_20190825_060003",116.971134,4.743987964,20190825,600,60.55176774,44.20469136,"n"
"M3",58,"Spectrogram 1",1,2168.945442,2171.953157,358.5,900.3,3.0077,-47.95,11.61,"2_Halbend","M3_20190825_060003",116.971134,4.743987964,20190825,600,46.1515153,43.27240358,"y"
"M3",77,"Spectrogram 1",1,2239.011219,2243.499902,580,1080.8,4.4887,-41.77,20.62,"3_Hfunstart","M3_20190825_060003",116.971134,4.743987964,20190825,600,54.28084436,45.36906116,"y"
"M3",80,"Spectrogram 1",1,2243.544519,2250.341279,580,1526.5,6.7968,-38.83,20.55,"3_Hfuntrill","M3_20190825_060003",116.971134,4.743987964,20190825,600,58.46831945,43.61080954,"n"
"M3",90,"Spectrogram 1",1,2305.958322,2313.151599,589.6,1381.6,7.1933,-42.74,15.28,"3_Halbstart","M3_20190825_060003",116.971134,4.743987964,20190825,600,49.975096,49.73055715,"y"
"M3",91,"Spectrogram 1",1,2313.319863,2317.989184,748.9,1593.5,4.6693,-36.32,20.9,"3_Halbpeak","M3_20190825_060003",116.971134,4.743987964,20190825,600,60.65168263,43.5002113,"n"
"M3",92,"Spectrogram 1",1,2318.376442,2321.384157,358.5,900.3,3.0077,-47.74,12.16,"3_Halbend","M3_20190825_060003",116.971134,4.743987964,20190825,600,46.64809022,42.83564645,"y"
"M3",9,"Spectrogram 1",1,956.4612188,960.9499016,580,1080.8,4.4887,-36.22,19.43,"1_Hfunstart","M3_20190825_072004",116.971134,4.743987964,20190825,720,55.10892601,57.53423849,"n"
"M3",12,"Spectrogram 1",1,960.9945193,967.791279,580,1526.5,6.7968,-34.29,21.32,"1_Hfuntrill","M3_20190825_072004",116.971134,4.743987964,20190825,720,59.24348884,57.55060292,"n"
"M3",22,"Spectrogram 1",1,1023.408322,1030.601599,589.6,1381.6,7.1933,-34.8,23.02,"1_Halbstart","M3_20190825_072004",116.971134,4.743987964,20190825,720,62.21579217,49.44789011,"n"
"M3",23,"Spectrogram 1",1,1030.769863,1035.439184,748.9,1593.5,4.6693,-36.34,22.64,"1_Halbpeak","M3_20190825_072004",116.971134,4.743987964,20190825,720,59.80053718,47.86353154,"n"
"M3",24,"Spectrogram 1",1,1035.826442,1038.834157,358.5,900.3,3.0077,-43.98,16.28,"1_Halbend","M3_20190825_072004",116.971134,4.743987964,20190825,720,51.42216056,43.89607799,"n"
"M3",43,"Spectrogram 1",1,1105.930219,1110.418902,580,1080.8,4.4887,-37.67,22.4,"2_Hfunstart","M3_20190825_072004",116.971134,4.743987964,20190825,720,57.24222436,52.12607616,"n"
"M3",46,"Spectrogram 1",1,1110.463519,1117.260279,580,1526.5,6.7968,-33.54,23.44,"2_Hfuntrill","M3_20190825_072004",116.971134,4.743987964,20190825,720,64.42816465,44.13802539,"n"
"M3",56,"Spectrogram 1",1,1172.877322,1180.070599,589.6,1381.6,7.1933,-36.56,22.62,"2_Halbstart","M3_20190825_072004",116.971134,4.743987964,20190825,720,59.62241234,50.27496789,"n"
"M3",57,"Spectrogram 1",1,1180.238863,1184.908184,748.9,1593.5,4.6693,-36.72,19.94,"2_Halbpeak","M3_20190825_072004",116.971134,4.743987964,20190825,720,60.00210977,45.66907039,"n"
"M3",58,"Spectrogram 1",1,1185.295442,1188.303157,358.5,900.3,3.0077,-34.73,23.89,"2_Halbend","M3_20190825_072004",116.971134,4.743987964,20190825,720,62.12017595,43.72422663,"n"
"M3",77,"Spectrogram 1",1,1255.361219,1259.849902,580,1080.8,4.4887,-39.33,17.01,"3_Hfunstart","M3_20190825_072004",116.971134,4.743987964,20190825,720,54.70000288,51.64335716,"n"
"M3",80,"Spectrogram 1",1,1259.894519,1266.691279,580,1526.5,6.7968,-37.15,22.07,"3_Hfuntrill","M3_20190825_072004",116.971134,4.743987964,20190825,720,58.50999972,51.16397652,"n"
"M3",90,"Spectrogram 1",1,1322.308322,1329.501599,589.6,1381.6,7.1933,-38.07,20.42,"3_Halbstart","M3_20190825_072004",116.971134,4.743987964,20190825,720,54.86320743,54.40017496,"n"
"M3",91,"Spectrogram 1",1,1329.669863,1334.339184,748.9,1593.5,4.6693,-35.89,21.14,"3_Halbpeak","M3_20190825_072004",116.971134,4.743987964,20190825,720,59.30578194,51.97338879,"n"
"M3",92,"Spectrogram 1",1,1334.726442,1337.734157,358.5,900.3,3.0077,-40.62,17.99,"3_Halbend","M3_20190825_072004",116.971134,4.743987964,20190825,720,54.83091456,46.33243623,"n"
"M3",9,"Spectrogram 1",1,1965.111219,1969.599902,580,1080.8,4.4887,-41.3,22.07,"1_Hfunstart","M3_20190825_080004",116.971134,4.743987964,20190825,800,55.04297279,45.23734324,"y"
"M3",12,"Spectrogram 1",1,1969.644519,1976.441279,580,1526.5,6.7968,-39.21,20.86,"1_Hfuntrill","M3_20190825_080004",116.971134,4.743987964,20190825,800,57.92854218,44.59234213,"y"
"M3",22,"Spectrogram 1",1,2032.058322,2039.251599,589.6,1381.6,7.1933,-42.33,15.51,"1_Halbstart","M3_20190825_080004",116.971134,4.743987964,20190825,800,50.07016524,51.06173667,"y"
"M3",23,"Spectrogram 1",1,2039.419863,2044.089184,748.9,1593.5,4.6693,-36.68,22,"1_Halbpeak","M3_20190825_080004",116.971134,4.743987964,20190825,800,60.01217791,46.56224743,"y"
"M3",24,"Spectrogram 1",1,2044.476442,2047.484157,358.5,900.3,3.0077,-46.3,12.23,"1_Halbend","M3_20190825_080004",116.971134,4.743987964,20190825,800,48.97176953,43.17780246,"y"
"M3",43,"Spectrogram 1",1,2114.580219,2119.068902,580,1080.8,4.4887,-41.54,22.19,"2_Hfunstart","M3_20190825_080004",116.971134,4.743987964,20190825,800,54.71235459,45.13479951,"y"
"M3",46,"Spectrogram 1",1,2119.113519,2125.910279,580,1526.5,6.7968,-39.45,20.35,"2_Hfuntrill","M3_20190825_080004",116.971134,4.743987964,20190825,800,57.43770275,45.2218631,"y"
"M3",56,"Spectrogram 1",1,2181.527322,2188.720599,589.6,1381.6,7.1933,-42.83,15.26,"2_Halbstart","M3_20190825_080004",116.971134,4.743987964,20190825,800,49.36068377,50.11632535,"y"
"M3",57,"Spectrogram 1",1,2188.888863,2193.558184,748.9,1593.5,4.6693,-36.96,21.22,"2_Halbpeak","M3_20190825_080004",116.971134,4.743987964,20190825,800,59.9980969,43.94002403,"y"
"M3",58,"Spectrogram 1",1,2193.945442,2196.953157,358.5,900.3,3.0077,-46.71,12.62,"2_Halbend","M3_20190825_080004",116.971134,4.743987964,20190825,800,48.40040023,43.07785556,"y"
"M3",77,"Spectrogram 1",1,2264.011219,2268.499902,580,1080.8,4.4887,-41.82,21.31,"3_Hfunstart","M3_20190825_080004",116.971134,4.743987964,20190825,800,54.54439165,45.24712838,"y"
