"zero.receive.level","actual.receive.level","source.level","distance","Sound.type","time","date","magic.x","noise.level","ExcessAttenuation","dBdoubledist"
-48.4841844359142,21.9453863564349,0,288.274831243557,"2_Halbpeak",1000,20190823,-46.7001095062762,39.1757414951025,27.6841844359142,-14.0581337621818
-34.0788921430649,36.3506786492842,0,192.107383924136,"2_Halbpeak",1000,20190823,-39.5374236742779,50.7968296927306,16.7788921430649,-11.9019504772329
-24.2154859387583,46.2140848535908,0,232.478596047512,"2_Halbpeak",1000,20190823,-25.630845652639,40.0873219005513,5.3154859387583,-7.7156533556781
-8.0703174649665,51.3244636638653,0,46.6261476513004,"2_Halbend",1000,20190823,-32.66996299767,45.4469171212346,2.3703174649665,-9.83463881953103
-16.8416700543306,42.5531110745012,0,94.1249799510947,"2_Halbend",1000,20190823,-30.504692030206,46.2635016655942,5.6416700543306,-9.18282730958399
-23.484067116787,35.9107140120448,0,142.77924890145,"2_Halbend",1000,20190823,-32.0356174926708,39.2923802933229,8.684067116787,-9.64368179491165
-33.2799292165893,26.1148519122425,0,288.274831243557,"2_Halbend",1000,20190823,-32.055326017294,38.0958696382133,12.4799292165893,-9.64961465199352
-44.3121976113434,15.0825835174884,0,192.107383924136,"2_Halbend",1000,20190823,-51.4098323250377,43.736671653961,27.0121976113434,-15.4759016018921
-27.6561641383408,31.738616990491,0,232.478596047512,"2_Halbend",1000,20190823,-29.2726264575722,38.1087800138342,8.7561641383408,-8.81193861559631
-7.7630845811865,61.9192600129733,0,46.6261476513004,"3_Hfunstart",1000,20190823,-31.4262341123651,43.6122969296476,2.0630845811865,-9.46023911858051
-16.2510520137755,53.4312925803843,0,94.1249799510947,"3_Hfunstart",1000,20190823,-29.4349274892492,45.2435490355797,5.0510520137755,-8.86079609445828
-21.707634261704,47.9747103324558,0,142.77924890145,"3_Hfunstart",1000,20190823,-29.6123096744875,37.8344766014108,6.907634261704,-8.91419345291143
-36.0271189203748,33.655225673785,0,288.274831243557,"3_Hfunstart",1000,20190823,-34.7014272458477,35.6548642441274,15.2271189203748,-10.4461704933515
-26.97738267257,42.7049619215898,0,192.107383924136,"3_Hfunstart",1000,20190823,-31.2984413891982,43.9124832664539,9.67738267257,-9.4217696756797
-31.0128705247231,38.6694740694367,0,232.478596047512,"3_Hfunstart",1000,20190823,-32.825527419716,36.4807833260274,12.1128705247231,-9.88146837682499
-8.8843408517532,59.9492281900964,0,46.6261476513004,"3_Hfuntrill",1000,20190823,-35.9652625990804,45.3522592074731,3.1843408517532,-10.8266228442551
-11.898138038989,56.9354310028606,0,94.1249799510947,"3_Hfuntrill",1000,20190823,-21.550655929096,48.1264149454956,0.698138038989004,-6.48739386089172
-18.987850295368,49.8457187464816,0,142.77924890145,"3_Hfuntrill",1000,20190823,-25.9021363738007,40.6655499934538,4.187850295368,-7.79732000029307
-41.7277014455861,27.1058675962635,0,288.274831243557,"3_Hfuntrill",1000,20190823,-40.1922451542899,39.340460265099,20.9277014455861,-12.0990713845216
-24.1173992595947,44.7161697822549,0,192.107383924136,"3_Hfuntrill",1000,20190823,-27.9803647502772,50.004399423703,6.8173992595947,-8.42292907945256
-24.643323417291,44.1902456245586,0,232.478596047512,"3_Hfuntrill",1000,20190823,-26.083689605654,40.1965548057008,5.743323417291,-7.85197296889066
-8.9006393789259,56.0978198095908,0,46.6261476513004,"3_Halbstart",1000,20190823,-36.0312416986586,44.7650802875443,3.2006393789259,-10.8464845323151
-12.9959940794571,52.0024651090596,0,94.1249799510947,"3_Halbstart",1000,20190823,-23.5391618373548,47.275733141267,1.79599407945711,-7.08599378583266
-18.6829072076505,46.3155519808662,0,142.77924890145,"3_Halbstart",1000,20190823,-25.4861505027601,39.5868076158804,3.8829072076505,-7.67209577533745
-40.3169636871204,24.6814955013963,0,288.274831243557,"3_Halbstart",1000,20190823,-38.833418382808,37.9123146887415,19.5169636871204,-11.6900237673943
-19.8215401523988,45.1769190361179,0,192.107383924136,"3_Halbstart",1000,20190823,-22.9964233459269,47.9594668236113,2.5215401523988,-6.92261322011145
-24.6108547998901,40.3876043886266,0,232.478596047512,"3_Halbstart",1000,20190823,-26.0493232450837,38.8265851834817,5.71085479989011,-7.84162766351719
-9.542475637808,60.889133823481,0,46.6261476513004,"3_Halbpeak",1000,20190823,-38.6294996877981,44.057216846523,3.842475637808,-11.6286381235196
-13.7021478166082,56.7294616446808,0,94.1249799510947,"3_Halbpeak",1000,20190823,-24.8181918984047,47.5841044940489,2.5021478166082,-7.47102019956461
-20.4233949802553,50.0082144810337,0,142.77924890145,"3_Halbpeak",1000,20190823,-27.8604241009641,40.0130219512532,5.6233949802553,-8.3868233463099
-47.0856243185949,23.3459851426941,0,288.274831243557,"3_Halbpeak",1000,20190823,-45.3530122746779,39.1757414951025,26.2856243185949,-13.6526170883948
-18.7249404911713,51.7066689701177,0,192.107383924136,"3_Halbpeak",1000,20190823,-21.7241776043398,50.7968296927306,1.4249404911713,-6.53962909003796
-27.5794628911952,42.8521465700938,0,232.478596047512,"3_Halbpeak",1000,20190823,-29.1914421347828,40.0873219005513,8.6794628911952,-8.78749969925904
-9.3582214347983,49.4236883033693,0,46.6261476513004,"3_Halbend",1000,20190823,-37.8836085849235,45.4469171212346,3.6582214347983,-11.4041025280555
-16.6169568069678,42.1649529311998,0,94.1249799510947,"3_Halbend",1000,20190823,-30.0976772636302,46.2635016655942,5.4169568069678,-9.0603036561665
-23.5690945577591,35.2128151804085,0,142.77924890145,"3_Halbend",1000,20190823,-32.1516070511155,39.2923802933229,8.7690945577591,-9.67859813118733
-32.5552333477251,26.2266763904425,0,288.274831243557,"3_Halbend",1000,20190823,-31.3572968181139,38.0958696382133,11.7552333477251,-9.43948692519099
-23.3996533583719,35.3822563797957,0,192.107383924136,"3_Halbend",1000,20190823,-27.1476550580727,43.736671653961,6.0996533583719,-8.17225848441888
-28.9961432428549,29.7857664953127,0,232.478596047512,"3_Halbend",1000,20190823,-30.6909253796926,38.1087800138342,10.0961432428549,-9.23888913397244
-7.4718749025176,62.0140000297208,0,46.6261476513004,"1_Hfunstart",1040,20190823,-30.2473697779723,43.4897740599029,1.7718749025176,-9.10536559310982
-16.5301468861246,52.9557280461138,0,94.1249799510947,"1_Hfunstart",1040,20190823,-29.9404416752387,44.3390550201028,5.33014688612461,-9.01297102767479
-22.6534872939933,46.8323876382451,0,142.77924890145,"1_Hfunstart",1040,20190823,-30.9025881341774,43.5510268759349,7.8534872939933,-9.30260597203721
-35.1544025737006,34.3314723585378,0,288.274831243557,"1_Hfunstart",1040,20190823,-33.8608242856913,36.6888261156348,14.3544025737006,-10.1931237879005
-26.4226368267891,43.0632381054493,0,192.107383924136,"1_Hfunstart",1040,20190823,-30.6548400231647,45.4850227551751,9.1226368267891,-9.22802635925331
-33.7696295187566,35.7162454134818,0,232.478596047512,"1_Hfunstart",1040,20190823,-35.743414942448,38.5725612716159,14.8696295187566,-10.759840045141
-8.6063334263168,60.0527326088705,0,46.6261476513004,"1_Hfuntrill",1040,20190823,-34.8398431417279,44.8937420984816,2.90633342631679,-10.4878378298881
-13.2421381256861,55.4169279095012,0,94.1249799510947,"1_Hfuntrill",1040,20190823,-23.9849934146901,46.4570578497863,2.0421381256861,-7.22020246362479
-20.1660207557587,48.4930452794286,0,142.77924890145,"1_Hfuntrill",1040,20190823,-27.5093289449401,47.5972214924818,5.36602075575869,-8.28113317301436
-35.2996804620427,33.3593855731446,0,288.274831243557,"1_Hfuntrill",1040,20190823,-34.0007563763998,39.9249436094547,14.4996804620427,-10.2352475445597
-23.4659584835268,45.1931075516605,0,192.107383924136,"1_Hfuntrill",1040,20190823,-27.2245804996046,49.3227469255693,6.16595848352679,-8.1954153497497
-33.4399360303204,35.2191300048669,0,232.478596047512,"1_Hfuntrill",1040,20190823,-35.3944513521175,42.1900721418693,14.5399360303204,-10.6547915370569
-8.6499314754712,56.479437642466,0,46.6261476513004,"1_Halbstart",1040,20190823,-35.0163351643563,44.5848523904467,2.9499314754712,-10.5409672226947
-13.2530626938173,51.8763064241199,0,94.1249799510947,"1_Halbstart",1040,20190823,-24.0047806795712,46.0266845250557,2.0530626938173,-7.22615902388615
-19.4740959081201,45.6552732098171,0,142.77924890145,"1_Halbstart",1040,20190823,-26.5654447513551,47.1413838235934,4.6740959081201,-7.99699571831217
-33.3534473663123,31.7759217516249,0,288.274831243557,"1_Halbstart",1040,20190823,-32.1261389160301,39.1879257113345,12.5534473663123,-9.670931458593
-22.4038969092122,42.725472208725,0,192.107383924136,"1_Halbstart",1040,20190823,-25.9924049272426,48.9182692556771,5.1038969092122,-7.82449354254427
-29.8667588955882,35.262610222349,0,232.478596047512,"1_Halbstart",1040,20190823,-31.6124272431866,41.6707237295928,10.9667588955882,-9.51628883594439
-9.7429015829548,60.7815466612536,0,46.6261476513004,"1_Halbpeak",1040,20190823,-39.4408566437225,43.1298877131325,4.0429015829548,-11.8728809044435
-13.676480156664,56.8479680875444,0,94.1249799510947,"1_Halbpeak",1040,20190823,-24.7717010183905,45.601135125706,2.476480156664,-7.45702505015554
-28.3038763116384,42.22057193257,0,142.77924890145,"1_Halbpeak",1040,20190823,-38.6105247685721,47.5385755298527,13.5038763116384,-11.6229261036673
-40.6974690872886,29.8269791569198,0,288.274831243557,"1_Halbpeak",1040,20190823,-39.1999223069706,39.3439353383547,19.8974690872886,-11.8003524420958
NA,NA,0,192.107383924136,"1_Halbpeak",1040,20190823,NA,49.2465873789906,NA,NA
-63.5755356207407,6.94891262346766,0,232.478596047512,"1_Halbpeak",1040,20190823,-67.2914326353022,41.9116479572655,44.6755356207407,-20.2567396744281
-7.9905814872605,51.9862642305078,0,46.6261476513004,"1_Halbend",1040,20190823,-32.3471787388665,44.8553658206506,2.2905814872605,-9.73747107550301
-18.5613692082246,41.4154765095437,0,94.1249799510947,"1_Halbend",1040,20190823,-33.6195192952523,45.4929305428952,7.3613692082246,-10.1204837476749
-28.2223793116173,31.754466406151,0,142.77924890145,"1_Halbend",1040,20190823,-38.4993512351934,39.6294902305295,13.4223793116173,-11.5894595353963
-35.8865283067685,24.0903174109998,0,288.274831243557,"1_Halbend",1040,20190823,-34.566009951995,37.9192256605985,15.0865283067685,-10.4054058259702
-34.2356170558273,25.741228661941,0,192.107383924136,"1_Halbend",1040,20190823,-39.7192517469215,40.633053829039,16.9356170558273,-11.9566861811523
-33.2969989875105,26.6798467302578,0,232.478596047512,"1_Halbend",1040,20190823,-35.243159848343,37.5875471925607,14.3969989875105,-10.6092482563317
-7.5614065154279,61.9558989907987,0,46.6261476513004,"2_Hfunstart",1040,20190823,-30.6098083677302,43.4897740599029,1.8614065154279,-9.21447048021311
-17.0906257428307,52.4266797633959,0,94.1249799510947,"2_Hfunstart",1040,20190823,-30.9556162308562,44.3390550201028,5.8906257428307,-9.3185690197505
-24.0616530960096,45.455652410217,0,142.77924890145,"2_Hfunstart",1040,20190823,-32.8235271595734,43.5510268759349,9.26165309600961,-9.88086623852294
-33.1934803745759,36.3238251316507,0,288.274831243557,"2_Hfunstart",1040,20190823,-31.9720582375905,36.6888261156348,12.3934803745759,-9.62454855263041
-22.757951586703,46.7593539195236,0,192.107383924136,"2_Hfunstart",1040,20190823,-26.4031697411059,45.4850227551751,5.45795158670301,-7.94814607268046
-31.5949962535613,37.9223092526653,0,232.478596047512,"2_Hfunstart",1040,20190823,-33.4416775454667,38.5725612716159,12.6949962535613,-10.0669480465081
-8.8675948905397,59.7817913827356,0,46.6261476513004,"2_Hfuntrill",1040,20190823,-35.8974722134382,44.8937420984816,3.1675948905397,-10.8062159047592
-13.6630122598659,54.9863740134094,0,94.1249799510947,"2_Hfuntrill",1040,20190823,-24.7473071166697,46.4570578497863,2.4630122598659,-7.44968175402628
-21.2594318832179,47.3899543900574,0,142.77924890145,"2_Hfuntrill",1040,20190823,-29.0008976952472,47.5972214924818,6.4594318832179,-8.73014010745182
-34.7102432990543,33.939142974221,0,288.274831243557,"2_Hfuntrill",1040,20190823,-33.433008761814,39.9249436094547,13.9102432990543,-10.0643384826027
-17.9077930518198,50.7415932214555,0,192.107383924136,"2_Hfuntrill",1040,20190823,-20.7761448931131,49.3227469255693,0.607793051819794,-6.25424280708808
-25.6580762358812,42.9913100373941,0,232.478596047512,"2_Hfuntrill",1040,20190823,-27.1577532414053,42.1900721418693,6.7580762358812,-8.1752983405037
-8.59131423806,56.5359164614547,0,46.6261476513004,"2_Halbstart",1040,20190823,-34.779043015,44.5848523904467,2.89131423806,-10.4695351680029
-14.1947089687133,50.9325217308014,0,94.1249799510947,"2_Halbstart",1040,20190823,-25.7103496358819,46.0266845250557,2.9947089687133,-7.73958643940897
-26.6776935610151,38.4495371384996,0,142.77924890145,"2_Halbstart",1040,20190823,-36.3921795256858,47.1413838235934,11.8776935610151,-10.95513764482
-52.124981297292,13.0022494022227,0,288.274831243557,"2_Halbstart",1040,20190823,-50.2069357857032,39.1879257113345,31.324981297292,-15.113793661872
-41.1577238091785,23.9695068903362,0,192.107383924136,"2_Halbstart",1040,20190823,-47.7500957742712,48.9182692556771,23.8577238091785,-14.3742111238835
-37.4712010149328,27.6560296845819,0,232.478596047512,"2_Halbstart",1040,20190823,-39.6613378753448,41.6707237295928,18.5712010149328,-11.9392523686427
-10.0022362244631,60.6547556327031,0,46.6261476513004,"2_Halbpeak",1040,20190823,-40.4906856224299,43.1298877131325,4.3022362244631,-12.1889109173517
-13.9339540461103,56.7230378110559,0,94.1249799510947,"2_Halbpeak",1040,20190823,-25.2380539203321,45.601135125706,2.7339540461103,-7.59741126220488
-27.7093745620077,42.9476172951585,0,142.77924890145,"2_Halbpeak",1040,20190823,-37.7995395778391,47.5385755298527,12.9093745620077,-11.3787952352174
NA,NA,0,288.274831243557,"2_Halbpeak",1040,20190823,NA,39.3439353383547,NA,NA
NA,NA,0,192.107383924136,"2_Halbpeak",1040,20190823,NA,49.2465873789906,NA,NA
NA,NA,0,232.478596047512,"2_Halbpeak",1040,20190823,NA,41.9116479572655,NA,NA
-7.48953737880009,52.3063816267459,0,46.6261476513004,"2_Halbend",1040,20190823,-30.3188703662826,44.8553658206506,1.78953737880009,-9.12688941489885
-17.9379269955732,41.8579920099728,0,94.1249799510947,"2_Halbend",1040,20190823,-32.4903015493749,45.4929305428952,6.7379269955732,-9.78055533452977
-26.130892350529,33.665026655017,0,142.77924890145,"2_Halbend",1040,20190823,-35.6462646747126,39.6294902305295,11.330892350529,-10.7305949004659
-36.6415806532557,23.1543383522903,0,288.274831243557,"2_Halbend",1040,20190823,-35.2932785999916,37.9192256605985,15.8415806532557,-10.6243355039231
-30.3487398575247,29.4471791480213,0,192.107383924136,"2_Halbend",1040,20190823,-35.209800268451,40.633053829039,13.0487398575247,-10.5992060221414
-33.2662834378253,26.5296355677207,0,232.478596047512,"2_Halbend",1040,20190823,-35.2106490197307,37.5875471925607,14.3662834378253,-10.5994615217355
-7.8008205597073,61.6138569655365,0,46.6261476513004,"3_Hfunstart",1040,20190823,-31.5789955157804,43.4897740599029,2.1008205597073,-9.50622488318825
-17.2021492867749,52.2125282384689,0,94.1249799510947,"3_Hfunstart",1040,20190823,-31.157614687729,44.3390550201028,6.0021492867749,-9.37937661434704
-23.7027839874857,45.7118935377581,0,142.77924890145,"3_Hfunstart",1040,20190823,-32.3339785037364,43.5510268759349,8.9027839874857,-9.73349740877903
-35.8204838743112,33.5941936509326,0,288.274831243557,"3_Hfunstart",1040,20190823,-34.5023957597812,36.6888261156348,15.0204838743112,-10.3862560459639
-27.7753942557178,41.639283269526,0,192.107383924136,"3_Hfunstart",1040,20190823,-32.2242731893472,45.4850227551751,10.4753942557178,-9.70047281846412
-32.3266922643654,37.0879852608784,0,232.478596047512,"3_Hfunstart",1040,20190823,-34.216140117269,38.5725612716159,13.4266922643654,-10.3000845111396
-8.5598574801983,60.1288208079461,0,46.6261476513004,"3_Hfuntrill",1040,20190823,-34.6517009222224,44.8937420984816,2.8598574801983,-10.4312013783662
-14.2004433612455,54.4882349268989,0,94.1249799510947,"3_Hfuntrill",1040,20190823,-25.720736128291,46.4570578497863,3.0004433612455,-7.74271308517384
-21.5729472304015,47.1157310577429,0,142.77924890145,"3_Hfuntrill",1040,20190823,-29.4285773510116,47.5972214924818,6.7729472304015,-8.85888451237216
-38.7452003459843,29.9434779421601,0,288.274831243557,"3_Hfuntrill",1040,20190823,-37.3194912949753,39.9249436094547,17.9452003459843,-11.2342863027084
-23.0531604226909,45.6355178654535,0,192.107383924136,"3_Hfuntrill",1040,20190823,-26.7456631758057,49.3227469255693,5.7531604226909,-8.0512468698431
-28.06467113345,40.6240071546944,0,232.478596047512,"3_Hfuntrill",1040,20190823,-29.7050100886977,42.1900721418693,9.16467113345001,-8.94209905819917
-9.0020239477398,56.2940488088547,0,46.6261476513004,"3_Halbstart",1040,20190823,-36.4416629895264,44.5848523904467,3.3020239477398,-10.9700336517254
-13.6634049588717,51.6326677977228,0,94.1249799510947,"3_Halbstart",1040,20190823,-24.7480183978071,46.0266845250557,2.4634049588717,-7.44989587098399
-20.7056829329973,44.5903898235972,0,142.77924890145,"3_Halbstart",1040,20190823,-28.2455051361979,47.1413838235934,5.9056829329973,-8.50274428867661
-35.2296041128393,30.0664686437552,0,288.274831243557,"3_Halbstart",1040,20190823,-33.9332586300796,39.1879257113345,14.4296041128393,-10.2149286982776
-21.8641607817792,43.4319119748153,0,192.107383924136,"3_Halbstart",1040,20190823,-25.3662174369613,48.9182692556771,4.5641607817792,-7.63599232506006
-26.3607612508729,38.9353115057216,0,232.478596047512,"3_Halbstart",1040,20190823,-27.9015091671473,41.6707237295928,7.4607612508729,-8.39919118360489
-9.9592331002241,60.3704214285054,0,46.6261476513004,"3_Halbpeak",1040,20190823,-40.3166019530116,43.1298877131325,4.2592331002241,-12.1365065111015
-12.8385742410223,57.4910802877072,0,94.1249799510947,"3_Halbpeak",1040,20190823,-23.2540331253323,45.601135125706,1.63857424102231,-7.00016149088886
-22.7806632684788,47.5489912602507,0,142.77924890145,"3_Halbpeak",1040,20190823,-31.0760743047208,47.5385755298527,7.9806632684788,-9.35483051320365
-40.4368134672065,29.892841061523,0,288.274831243557,"3_Halbpeak",1040,20190823,-38.9488580446161,39.3439353383547,19.6368134672065,-11.7247745682878
-24.4972403406093,45.8324141881202,0,192.107383924136,"3_Halbpeak",1040,20190823,-28.4210462632185,49.2465873789906,7.19724034060931,-8.55558743338249
-30.2564597948688,40.0731947338607,0,232.478596047512,"3_Halbpeak",1040,20190823,-32.0249055897049,41.9116479572655,11.3564597948688,-9.64045719080827
-8.7867678190784,51.3000881810373,0,46.6261476513004,"3_Halbend",1040,20190823,-35.5702710289354,44.8553658206506,3.0867678190784,-10.707718533607
-18.1296100521279,41.9572459479878,0,94.1249799510947,"3_Halbend",1040,20190823,-32.8374899569822,45.4929305428952,6.9296100521279,-9.88506945936637
-25.2278123090762,34.8590436910395,0,142.77924890145,"3_Halbend",1040,20190823,-34.4143346759873,39.6294902305295,10.4278123090762,-10.3597470182913
-37.5182756006241,22.5685803994916,0,288.274831243557,"3_Halbend",1040,20190823,-36.137713760076,37.9192256605985,16.7182756006241,-10.8785358165019
-27.3324659158964,32.7543900842193,0,192.107383924136,"3_Halbend",1040,20190823,-31.7103995177693,40.633053829039,10.0324659158964,-9.5457814293372
-34.007112392662,26.0797436074537,0,232.478596047512,"3_Halbend",1040,20190823,-35.9947783427782,37.5875471925607,15.107112392662,-10.8355079684525
-9.50233142757649,60.951779008705,0,46.6261476513004,"1_Hfunstart",1400,20190823,-38.4669893691486,43.7034470192618,3.80233142757649,-11.5797176430012
-19.0520236732383,51.4020867630432,0,94.1249799510947,"1_Hfunstart",1400,20190823,-34.5082235211517,43.368112713272,7.8520236732383,-10.388010376944
-26.7414875150961,43.7126229211854,0,142.77924890145,"1_Hfunstart",1400,20190823,-36.4792035791055,40.2338098076578,11.9414875150961,-10.9813344952436
NA,NA,0,288.274831243557,"1_Hfunstart",1400,20190823,NA,42.9827573751992,NA,NA
NA,NA,0,232.478596047512,"1_Hfunstart",1400,20190823,NA,41.6924154714195,NA,NA
-34.8733061542779,35.5808042820036,0,192.107383924136,"1_Hfunstart",1400,20190823,-40.4590816672154,42.7943956390281,17.5733061542779,-12.1793971788505
-8.80645596901171,58.76608670207,0,46.6261476513004,"1_Hfuntrill",1400,20190823,-35.6499718749809,45.0245268797423,3.10645596901171,-10.7317108789465
-11.7452894046907,55.827253266391,0,94.1249799510947,"1_Hfuntrill",1400,20190823,-21.2738068695036,45.3213361287186,0.54528940469071,-6.40405398968304
-19.5685398190659,48.0040028520158,0,142.77924890145,"1_Hfuntrill",1400,20190823,-26.6942797180807,42.2060468106339,4.7685398190659,-8.03577890778693
-41.3065082864529,26.2660343846288,0,288.274831243557,"1_Hfuntrill",1400,20190823,-39.7865506606388,45.5941629111709,20.5065082864529,-11.9769451728569
-39.0374020252808,28.5351406458009,0,232.478596047512,"1_Hfuntrill",1400,20190823,-41.3190810426205,45.3255465407196,20.1374020252808,-12.4382827870997
-33.2856343754285,34.2869082956532,0,192.107383924136,"1_Hfuntrill",1400,20190823,-38.6171071243652,45.9520924834581,15.9856343754285,-11.6249075902032
-8.408717650775,55.7703417571718,0,46.6261476513004,"1_Halbstart",1400,20190823,-34.039862211271,44.6646351450131,2.708717650775,-10.2470195738614
-12.1594149570105,52.0196444509363,0,94.1249799510947,"1_Halbstart",1400,20190823,-22.0238971155779,44.8818710453225,0.959414957010498,-6.62985365320637
-17.7740401286817,46.4050192792651,0,142.77924890145,"1_Halbstart",1400,20190823,-24.2463261593561,41.7499641065835,2.9740401286817,-7.29887145861845
-22.1149731639242,42.0640862440226,0,288.274831243557,"1_Halbstart",1400,20190823,-21.3012074040087,45.0664400635568,1.3149731639242,-6.41230237246631
-18.1381841600205,46.0408752479263,0,232.478596047512,"1_Halbstart",1400,20190823,-19.198334479034,44.667559520248,-0.761815839979505,-5.77927454497928
-18.8856669611639,45.2933924467829,0,192.107383924136,"1_Halbstart",1400,20190823,-21.9106481771827,45.4450762965605,1.58566696116389,-6.59576232577231
-9.1915204599034,59.3294391619568,0,46.6261476513004,"1_Halbpeak",1400,20190823,-37.2087758159359,43.4195315412903,3.4915204599034,-11.2009576225332
-10.2465394067032,58.274420215157,0,94.1249799510947,"1_Halbpeak",1400,20190823,-18.5591766118514,43.9238155828999,-0.9534605932968,-5.58686885499269
-19.1999958976844,49.3209637241758,0,142.77924890145,"1_Halbpeak",1400,20190823,-26.1915332374173,41.414122938082,4.3999958976844,-7.88443713689275
-25.755619838704,42.7653397831562,0,288.274831243557,"1_Halbpeak",1400,20190823,-24.8078890232614,45.183854218337,4.955619838704,-7.46791872510491
-22.1284796824208,46.3924799394394,0,232.478596047512,"1_Halbpeak",1400,20190823,-23.4218569349416,45.0580167870358,3.2284796824208,-7.05068149156785
-22.1852287738437,46.3357308480165,0,192.107383924136,"1_Halbpeak",1400,20190823,-25.7387119763146,45.4857591051198,4.8852287738437,-7.74812435462646
-10.068589109998,52.7674866150232,0,46.6261476513004,"1_Halbend",1400,20190823,-40.7592929386382,45.4443641770299,4.368589109998,-12.2697697765852
-17.8350364143847,45.0010393106365,0,94.1249799510947,"1_Halbend",1400,20190823,-32.3039396576006,45.2922933366126,6.6350364143847,-9.72445481505702
-27.037702568092,35.7983731569292,0,142.77924890145,"1_Halbend",1400,20190823,-36.8832831657528,39.4364499669908,12.237702568092,-11.1029745714599
-29.6007235350948,33.2353521899264,0,288.274831243557,"1_Halbend",1400,20190823,-28.5115042490014,41.2665670829714,8.8007235350948,-8.58281800045047
-27.9746172403877,34.8614584846335,0,232.478596047512,"1_Halbend",1400,20190823,-29.6096926773793,40.3526156137136,9.0746172403877,-8.9134056582833
-22.6618958468022,40.174179878219,0,192.107383924136,"1_Halbend",1400,20190823,-26.2917284281412,41.2923033812052,5.3618958468022,-7.91459889472192
-9.19549888806289,61.3788368135172,0,46.6261476513004,"2_Hfunstart",1400,20190823,-37.2248811428111,43.7034470192618,3.49549888806289,-11.2058058090126
-19.2784763157242,51.2958593858559,0,94.1249799510947,"2_Hfunstart",1400,20190823,-34.9183887895707,43.368112713272,8.0784763157242,-10.5114824259177
-26.3578956320029,44.2164400695772,0,142.77924890145,"2_Hfunstart",1400,20190823,-35.955929532112,40.2338098076578,11.5578956320029,-10.8238133111461
NA,NA,0,288.274831243557,"2_Hfunstart",1400,20190823,NA,42.9827573751992,NA,NA
-49.7727922699882,20.8015434315919,0,232.478596047512,"2_Hfunstart",1400,20190823,-52.6819391359424,41.6924154714195,30.8727922699882,-15.8588439096629
-33.9687726677707,36.6055630338094,0,192.107383924136,"2_Hfunstart",1400,20190823,-39.409665989808,42.7943956390281,16.6687726677707,-11.8634915820309
-8.6894859586594,58.5572847770709,0,46.6261476513004,"2_Hfuntrill",1400,20190823,-35.1764581716308,45.0245268797423,2.9894859586594,-10.5891690508802
-11.8272947856358,55.4194759500945,0,94.1249799510947,"2_Hfuntrill",1400,20190823,-21.4223401730584,45.3213361287186,0.627294785635794,-6.4487669694081
-19.2578983599748,47.9888723757555,0,142.77924890145,"2_Hfuntrill",1400,20190823,-26.2705204556276,42.2060468106339,4.4578983599748,-7.90821465884811
-29.5723463184877,37.6744244172426,0,288.274831243557,"2_Hfuntrill",1400,20190823,-28.4841712302355,45.5941629111709,8.7723463184877,-8.5745899419299
-23.7953774168682,43.4513933188621,0,232.478596047512,"2_Hfuntrill",1400,20190823,-25.1861824024711,45.3255465407196,4.89537741686819,-7.58179637940812
-22.911938422895,44.3348323128353,0,192.107383924136,"2_Hfuntrill",1400,20190823,-26.5818211701848,45.9520924834581,5.61193842289499,-8.00192551160145
-8.18433132153599,55.9150722776033,0,46.6261476513004,"2_Halbstart",1400,20190823,-33.1315097077612,44.6646351450131,2.48433132153599,-9.97357822366851
-11.9399109720863,52.159492627053,0,94.1249799510947,"2_Halbstart",1400,20190823,-21.6263176927584,44.8818710453225,0.739910972086296,-6.51017032127895
-17.8780217664844,46.2213818326549,0,142.77924890145,"2_Halbstart",1400,20190823,-24.3881719460481,41.7499641065835,3.07802176648439,-7.3415712951713
-24.8282698371609,39.2711337619784,0,288.274831243557,"2_Halbstart",1400,20190823,-23.9146627655329,45.0664400635568,4.0282698371609,-7.19903082861395
-19.4521301170005,44.6472734821388,0,232.478596047512,"2_Halbstart",1400,20190823,-20.5890786542464,44.667559520248,0.552130117000495,-6.19793025801315
-18.3907662305173,45.708637368622,0,192.107383924136,"2_Halbstart",1400,20190823,-21.3364775209847,45.4450762965605,1.09076623051729,-6.42291973562665
-9.0491352678443,59.4474184270182,0,46.6261476513004,"2_Halbpeak",1400,20190823,-36.6323773066852,43.4195315412903,3.3491352678443,-11.0274443817928
-10.0093791269072,58.4871745679553,0,94.1249799510947,"2_Halbpeak",1400,20190823,-18.129616997298,43.9238155828999,-1.1906208730928,-5.45755852608625
-19.5133319572367,48.9832217376258,0,142.77924890145,"2_Halbpeak",1400,20190823,-26.6189683192777,41.414122938082,4.7133319572367,-8.01310791773181
-28.0186823502654,40.4778713445971,0,288.274831243557,"2_Halbpeak",1400,20190823,-26.9876775117975,45.183854218337,7.2186823502654,-8.12410044435732
-23.929890003109,44.5666636917535,0,232.478596047512,"2_Halbpeak",1400,20190823,-25.3285570525192,45.0580167870358,5.029890003109,-7.62465541969477
-22.8078309097932,45.6887227850693,0,192.107383924136,"2_Halbpeak",1400,20190823,-26.4610384042456,45.4857591051198,5.5078309097932,-7.9655662760945
-9.3052331435229,53.5961761561561,0,46.6261476513004,"2_Halbend",1400,20190823,-37.6691033287434,45.4443641770299,3.6052331435229,-11.3395300117177
-19.1529094146404,43.7484998850386,0,94.1249799510947,"2_Halbend",1400,20190823,-34.690954121014,45.2922933366126,7.9529094146404,-10.4430177686282
