"recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","NoisevalueDb"
"M3",80,"Spectrogram 1",1,422.119519279,428.916279029,580,1526.5,6.7968,-41.89,18.87,"3_Hfuntrill","M3_20190824_084004",116.971133965999,4.74398796446621,"20190824","0840",54.6811950384242,44.1773726003897
"M3",90,"Spectrogram 1",1,484.533321659,491.726599259,589.6,1381.6,7.1933,-44.16,14.06,"3_Halbstart","M3_20190824_084004",116.971133965999,4.74398796446621,"20190824","0840",50.1616353723668,46.3711453307653
"M3",91,"Spectrogram 1",1,491.894863059,496.564183659,748.9,1593.5,4.6693,-40.44,17.38,"3_Halbpeak","M3_20190824_084004",116.971133965999,4.74398796446621,"20190824","0840",55.7047919144928,45.5894086519134
"M3",92,"Spectrogram 1",1,496.951441759,499.959157259,358.5,900.3,3.0077,-48.51,11.62,"3_Halbend","M3_20190824_084004",116.971133965999,4.74398796446621,"20190824","0840",43.9093772684415,44.6832003474747
"M4",9,"Spectrogram 1",1,117.386218779,121.874901599,580,1080.8,4.4887,-45.58,16.58,"1_Hfunstart","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",50.4736394274918,40.9052069069908
"M4",12,"Spectrogram 1",1,121.919519279,128.716279029,580,1526.5,6.7968,-43.24,17.29,"1_Hfuntrill","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",53.2439210194353,41.729522891675
"M4",22,"Spectrogram 1",1,184.333321659,191.526599259,589.6,1381.6,7.1933,-50.39,13.46,"1_Halbstart","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",44.6311080380296,39.194035555329
"M4",23,"Spectrogram 1",1,191.694863059,196.364183659,748.9,1593.5,4.6693,-47.66,15.47,"1_Halbpeak","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",47.9530002381428,39.5165181035085
"M4",24,"Spectrogram 1",1,196.751441759,199.759157259,358.5,900.3,3.0077,-53.82,11.94,"1_Halbend","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",38.9957709860475,38.5572900825584
"M4",43,"Spectrogram 1",1,266.855218779,271.343901599,580,1080.8,4.4887,-50.77,17.53,"2_Hfunstart","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",43.4730201472448,39.9113780408587
"M4",46,"Spectrogram 1",1,271.388519279,278.185279029,580,1526.5,6.7968,-48.13,17.35,"2_Hfuntrill","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",47.5188132186864,40.3714805752525
"M4",56,"Spectrogram 1",1,333.802321659,340.995599259,589.6,1381.6,7.1933,-51.18,12.85,"2_Halbstart","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",43.6170638526237,38.8440523801306
"M4",57,"Spectrogram 1",1,341.163863059,345.833183659,748.9,1593.5,4.6693,-48.12,17,"2_Halbpeak","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",47.2393426865383,39.7850720150481
"M4",58,"Spectrogram 1",1,346.220441759,349.228157259,358.5,900.3,3.0077,-53.91,11.64,"2_Halbend","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",38.9386616150956,38.3255198290291
"M4",77,"Spectrogram 1",1,416.286218779,420.774901599,580,1080.8,4.4887,-51.04,17.35,"3_Hfunstart","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",43.7899598457564,38.9782209913915
"M4",80,"Spectrogram 1",1,420.819519279,427.616279029,580,1526.5,6.7968,-48.39,17.61,"3_Hfuntrill","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",46.7880228496099,41.1932138171015
"M4",90,"Spectrogram 1",1,483.233321659,490.426599259,589.6,1381.6,7.1933,-50.9,13.03,"3_Halbstart","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",43.6010059562989,40.0532474350124
"M4",91,"Spectrogram 1",1,490.594863059,495.264183659,748.9,1593.5,4.6693,-47.9,17.36,"3_Halbpeak","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",47.6218855703139,40.2208000054109
"M4",92,"Spectrogram 1",1,495.651441759,498.659157259,358.5,900.3,3.0077,-54.58,11.67,"3_Halbend","M4_20190824_084004",116.970937997103,4.74437898024917,"20190824","0840",38.4126816406224,37.8545989862915
"M7",9,"Spectrogram 1",1,120.386218779,124.874901599,580,1080.8,4.4887,-58.22,12.32,"1_Hfunstart","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",32.7838412927354,35.8214915073089
"M7",12,"Spectrogram 1",1,124.919519279,131.716279029,580,1526.5,6.7968,-57.79,11.42,"1_Hfuntrill","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",24.9661690952868,39.2768800927127
"M7",22,"Spectrogram 1",1,187.333321659,194.526599259,589.6,1381.6,7.1933,-58.96,11.5,"1_Halbstart","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",26.49832555579,37.5757847554205
"M7",23,"Spectrogram 1",1,194.694863059,199.364183659,748.9,1593.5,4.6693,-57.71,12.27,"1_Halbpeak","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",23.2555679221087,38.9361262267122
"M7",24,"Spectrogram 1",1,199.751441759,202.759157259,358.5,900.3,3.0077,-59.68,11.42,"1_Halbend","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",19.340993660922,38.0236011410995
"M7",43,"Spectrogram 1",1,269.855218779,274.343901599,580,1080.8,4.4887,-57.34,12.97,"2_Hfunstart","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",34.7895908055511,35.9840020672234
"M7",46,"Spectrogram 1",1,274.388519279,281.185279029,580,1526.5,6.7968,-56.83,11.78,"2_Hfuntrill","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",25.4423346452329,40.0976530583098
"M7",56,"Spectrogram 1",1,336.802321659,343.995599259,589.6,1381.6,7.1933,-59.44,11.58,"2_Halbstart","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",26.3026059073069,37.6904231755463
"M7",57,"Spectrogram 1",1,344.163863059,348.833183659,748.9,1593.5,4.6693,-55.66,13.51,"2_Halbpeak","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",29.5863926683629,39.8407641839101
"M7",58,"Spectrogram 1",1,349.220441759,352.228157259,358.5,900.3,3.0077,-58.25,12.13,"2_Halbend","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",24.2644394756716,39.0120469122998
"M7",77,"Spectrogram 1",1,419.286218779,423.774901599,580,1080.8,4.4887,-57.81,12.47,"3_Hfunstart","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",31.9583960774918,36.9853229405377
"M7",80,"Spectrogram 1",1,423.819519279,430.616279029,580,1526.5,6.7968,-56.02,11.93,"3_Hfuntrill","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",23.7643646916676,40.3069475342559
"M7",90,"Spectrogram 1",1,486.233321659,493.426599259,589.6,1381.6,7.1933,-58.3,11.83,"3_Halbstart","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",27.2491988843431,38.2177023035387
"M7",91,"Spectrogram 1",1,493.594863059,498.264183659,748.9,1593.5,4.6693,-56.49,13.29,"3_Halbpeak","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",20.5323361641587,40.2233179698841
"M7",92,"Spectrogram 1",1,498.651441759,501.659157259,358.5,900.3,3.0077,-59.61,11.39,"3_Halbend","M7_20190824_084005",116.970844035968,4.74573500454426,"20190824","0840",19.1649048849958,38.0781031172792
"M5",9,"Spectrogram 1",1,115.511218779,119.999901599,580,1080.8,4.4887,-53.47,14.19,"1_Hfunstart","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",39.8897592291188,38.4333310132244
"M5",12,"Spectrogram 1",1,120.044519279,126.841279029,580,1526.5,6.7968,-52.37,12.57,"1_Hfuntrill","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",39.5727127283805,40.5197792134552
"M5",22,"Spectrogram 1",1,182.458321659,189.651599259,589.6,1381.6,7.1933,-54.04,13.18,"1_Halbstart","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",37.1031848216999,39.6733662679308
"M5",23,"Spectrogram 1",1,189.819863059,194.489183659,748.9,1593.5,4.6693,-51.87,15.22,"1_Halbpeak","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",38.9011442075009,40.9864601945271
"M5",24,"Spectrogram 1",1,194.876441759,197.884157259,358.5,900.3,3.0077,-56.69,11.08,"1_Halbend","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",30.0106718601669,39.6187488095177
"M5",43,"Spectrogram 1",1,264.980218779,269.468901599,580,1080.8,4.4887,-52.69,15.24,"2_Hfunstart","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",41.1201403680453,38.3324281115316
"M5",46,"Spectrogram 1",1,269.513519279,276.310279029,580,1526.5,6.7968,-52.21,13.21,"2_Hfuntrill","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",39.1352823726951,41.0244205303072
"M5",56,"Spectrogram 1",1,331.927321659,339.120599259,589.6,1381.6,7.1933,-55.7,12.12,"2_Halbstart","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",34.2122306016957,39.085479758628
"M5",57,"Spectrogram 1",1,339.288863059,343.958183659,748.9,1593.5,4.6693,-52.7,14.99,"2_Halbpeak","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",35.884381517692,42.1665715501707
"M5",58,"Spectrogram 1",1,344.345441759,347.353157259,358.5,900.3,3.0077,-56.18,12.39,"2_Halbend","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",31.2941838935212,40.3431109856977
"M5",77,"Spectrogram 1",1,414.411218779,418.899901599,580,1080.8,4.4887,-54.96,14.69,"3_Hfunstart","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",29.0158550405959,48.8266007632229
"M5",80,"Spectrogram 1",1,418.944519279,425.741279029,580,1526.5,6.7968,-53.91,12.68,"3_Hfuntrill","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",45.6677579488734,56.6129041691716
"M5",90,"Spectrogram 1",1,481.358321659,488.551599259,589.6,1381.6,7.1933,-55.06,12.6,"3_Halbstart","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",26.9994610259426,54.3164809802191
"M5",91,"Spectrogram 1",1,488.719863059,493.389183659,748.9,1593.5,4.6693,-52.3,15.44,"3_Halbpeak","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",51.4465087518353,55.9780201599617
"M5",92,"Spectrogram 1",1,493.776441759,496.784157259,358.5,900.3,3.0077,-57.64,11.05,"3_Halbend","M5_20190824_084009",116.970851998776,4.74482699297369,"20190824","0840",35.5167317128957,44.615578677172
"M6",9,"Spectrogram 1",1,115.186218779,119.674901599,580,1080.8,4.4887,-58.17,12.66,"1_Hfunstart","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",37.6326092952015,38.6341430326944
"M6",12,"Spectrogram 1",1,119.719519279,126.516279029,580,1526.5,6.7968,-56.53,11.57,"1_Hfuntrill","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",25.0298921845539,44.0846572442234
"M6",22,"Spectrogram 1",1,182.133321659,189.326599259,589.6,1381.6,7.1933,-58.75,11.88,"1_Halbstart","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",27.9053295589727,37.7838022811516
"M6",23,"Spectrogram 1",1,189.494863059,194.164183659,748.9,1593.5,4.6693,-54.69,13.74,"1_Halbpeak","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",33.0707930169196,38.84913516552
"M6",24,"Spectrogram 1",1,194.551441759,197.559157259,358.5,900.3,3.0077,-59.81,11.04,"1_Halbend","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",20.5370926155165,37.7050254236541
"M6",43,"Spectrogram 1",1,264.655218779,269.143901599,580,1080.8,4.4887,-57.59,13.05,"2_Hfunstart","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",34.3216562603251,36.9116818551269
"M6",46,"Spectrogram 1",1,269.188519279,275.985279029,580,1526.5,6.7968,-56.3,11.77,"2_Hfuntrill","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",31.4481375196437,40.4084984624126
"M6",56,"Spectrogram 1",1,331.602321659,338.795599259,589.6,1381.6,7.1933,-59.21,11.53,"2_Halbstart","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",32.4525021384028,44.800880703063
"M6",57,"Spectrogram 1",1,338.963863059,343.633183659,748.9,1593.5,4.6693,-56.14,12.84,"2_Halbpeak","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",NA,44.0646109978152
"M6",58,"Spectrogram 1",1,344.020441759,347.028157259,358.5,900.3,3.0077,-59.02,11.66,"2_Halbend","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",33.7501131360687,41.5016096146018
"M6",77,"Spectrogram 1",1,414.086218779,418.574901599,580,1080.8,4.4887,-58.72,12.24,"3_Hfunstart","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",30.1784378457425,39.394466596278
"M6",80,"Spectrogram 1",1,418.619519279,425.416279029,580,1526.5,6.7968,-57.47,11.45,"3_Hfuntrill","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",33.2739451534002,47.2649241351694
"M6",90,"Spectrogram 1",1,481.033321659,488.226599259,589.6,1381.6,7.1933,-58.6,11.59,"3_Halbstart","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",35.5852398342625,43.4400532201658
"M6",91,"Spectrogram 1",1,488.394863059,493.064183659,748.9,1593.5,4.6693,-55.08,13.97,"3_Halbpeak","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",33.5284486693196,46.3904105246784
"M6",92,"Spectrogram 1",1,493.451441759,496.459157259,358.5,900.3,3.0077,-60.3,11.18,"3_Halbend","M6_20190824_084009",116.970960041508,4.74524701014161,"20190824","0840",19.5965852182234,38.7002549961102
"M4",9,"Spectrogram 1",1,1685.686218779,1690.174901599,580,1080.8,4.4887,-48.1,18.86,"1_Hfunstart","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",47.2808319834934,40.8200303401973
"M4",12,"Spectrogram 1",1,1690.219519279,1697.016279029,580,1526.5,6.7968,-46.45,18.8,"1_Hfuntrill","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",48.985022218551,42.7940499309399
"M4",22,"Spectrogram 1",1,1752.633321659,1759.826599259,589.6,1381.6,7.1933,-49.92,13.07,"1_Halbstart","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",45.0829570769022,39.9271160790205
"M4",23,"Spectrogram 1",1,1759.994863059,1764.664183659,748.9,1593.5,4.6693,-46.2,16.59,"1_Halbpeak","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",49.7942966214135,40.4001905813503
"M4",24,"Spectrogram 1",1,1765.051441759,1768.059157259,358.5,900.3,3.0077,-55.95,11.92,"1_Halbend","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",34.9334149871094,38.4587998225525
"M4",43,"Spectrogram 1",1,1835.155218779,1839.643901599,580,1080.8,4.4887,-48.22,18.47,"2_Hfunstart","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",47.6822472265426,39.8730431624655
"M4",46,"Spectrogram 1",1,1839.688519279,1846.485279029,580,1526.5,6.7968,-46.29,17.8,"2_Hfuntrill","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",49.8582579069011,41.2758097343314
"M4",56,"Spectrogram 1",1,1902.102321659,1909.295599259,589.6,1381.6,7.1933,-49.21,13.66,"2_Halbstart","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",46.4614654648177,39.363420503767
"M4",57,"Spectrogram 1",1,1909.463863059,1914.133183659,748.9,1593.5,4.6693,-45.43,18.22,"2_Halbpeak","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",50.8644198828311,39.5388350910279
"M4",58,"Spectrogram 1",1,1914.520441759,1917.528157259,358.5,900.3,3.0077,-55.18,11.91,"2_Halbend","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",35.318192665299,39.0425925333812
"M4",77,"Spectrogram 1",1,1984.586218779,1989.074901599,580,1080.8,4.4887,-47.84,19.06,"3_Hfunstart","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",48.3410564374294,39.2143650021043
"M4",80,"Spectrogram 1",1,1989.119519279,1995.916279029,580,1526.5,6.7968,-46.52,17.52,"3_Hfuntrill","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",49.8256362211162,40.2845372046163
"M4",90,"Spectrogram 1",1,2051.533321659,2058.726599259,589.6,1381.6,7.1933,-49.71,13.39,"3_Halbstart","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",45.4067286924244,39.8729637143254
"M4",91,"Spectrogram 1",1,2058.894863059,2063.564183659,748.9,1593.5,4.6693,-45.63,18.1,"3_Halbpeak","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",51.0022918701599,38.2695706182798
"M4",92,"Spectrogram 1",1,2063.951441759,2066.959157259,358.5,900.3,3.0077,-55.2,12.31,"3_Halbend","M4_20190824_092004",116.970937997103,4.74437898024917,"20190824","0920",35.392437118315,39.2180845632439
"M1",9,"Spectrogram 1",1,1686.736218779,1691.224901599,580,1080.8,4.4887,-28.2,25.37,"1_Hfunstart","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",68.6877795799838,56.662763041466
"M1",12,"Spectrogram 1",1,1691.269519279,1698.066279029,580,1526.5,6.7968,-28.26,25.52,"1_Hfuntrill","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",69.3415621305529,53.1507402120965
"M1",22,"Spectrogram 1",1,1753.683321659,1760.876599259,589.6,1381.6,7.1933,-32.07,16.19,"1_Halbstart","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",64.8468720313241,51.91201543547
"M1",23,"Spectrogram 1",1,1761.044863059,1765.714183659,748.9,1593.5,4.6693,-25.6,22.66,"1_Halbpeak","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",71.7995605287693,49.3235230513201
"M1",24,"Spectrogram 1",1,1766.101441759,1769.109157259,358.5,900.3,3.0077,-37.18,12.95,"1_Halbend","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",59.2648692084365,49.0772511284651
"M1",43,"Spectrogram 1",1,1836.205218779,1840.693901599,580,1080.8,4.4887,-28.22,25.49,"2_Hfunstart","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",68.7389036402047,56.1293252332584
"M1",46,"Spectrogram 1",1,1840.738519279,1847.535279029,580,1526.5,6.7968,-28.33,25.38,"2_Hfuntrill","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",69.4347746229212,52.0378607027447
"M1",56,"Spectrogram 1",1,1903.152321659,1910.345599259,589.6,1381.6,7.1933,-31.85,16.79,"2_Halbstart","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",65.1412635195629,51.6723128942431
"M1",57,"Spectrogram 1",1,1910.513863059,1915.183183659,748.9,1593.5,4.6693,-25.61,23.02,"2_Halbpeak","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",71.8104807510624,48.3422419743132
"M1",58,"Spectrogram 1",1,1915.570441759,1918.578157259,358.5,900.3,3.0077,-36.66,12.63,"2_Halbend","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",59.8928788124214,49.5042536212772
"M1",77,"Spectrogram 1",1,1985.636218779,1990.124901599,580,1080.8,4.4887,-28.21,25.76,"3_Hfunstart","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",68.7011772694958,56.5558384797394
"M1",80,"Spectrogram 1",1,1990.169519279,1996.966279029,580,1526.5,6.7968,-28.22,24.99,"3_Hfuntrill","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",69.4750421537582,52.3125120653907
"M1",90,"Spectrogram 1",1,2052.583321659,2059.776599259,589.6,1381.6,7.1933,-32.04,16.95,"3_Halbstart","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",64.795152592529,52.2033223465273
"M1",91,"Spectrogram 1",1,2059.944863059,2064.614183659,748.9,1593.5,4.6693,-25.66,22.87,"3_Halbpeak","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",71.8380770584624,47.4568571682792
"M1",92,"Spectrogram 1",1,2065.001441759,2068.009157259,358.5,900.3,3.0077,-37.19,13.2,"3_Halbend","M1_20190824_092005",116.971518024802,4.74323401227593,"20190824","0920",58.649596360193,50.7691897564594
"M2",9,"Spectrogram 1",1,1686.586218779,1691.074901599,580,1080.8,4.4887,-34.76,24.81,"1_Hfunstart","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",62.4693015393483,48.6363616018967
"M2",12,"Spectrogram 1",1,1691.119519279,1697.916279029,580,1526.5,6.7968,-37,22.83,"1_Hfuntrill","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",60.179871615358,46.4839100006655
"M2",22,"Spectrogram 1",1,1753.533321659,1760.726599259,589.6,1381.6,7.1933,-40.2,16.11,"1_Halbstart","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",56.0153594615166,45.9184713602922
"M2",23,"Spectrogram 1",1,1760.894863059,1765.564183659,748.9,1593.5,4.6693,-35.33,20.96,"1_Halbpeak","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",62.1432737586058,42.7193510359858
"M2",24,"Spectrogram 1",1,1765.951441759,1768.959157259,358.5,900.3,3.0077,-44.49,13.19,"1_Halbend","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",51.451498811724,43.1158056560404
"M2",43,"Spectrogram 1",1,1836.055218779,1840.543901599,580,1080.8,4.4887,-35,24.79,"2_Hfunstart","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",62.200198859357,48.6510941375833
"M2",46,"Spectrogram 1",1,1840.588519279,1847.385279029,580,1526.5,6.7968,-37.1,22.32,"2_Hfuntrill","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",60.0242145836069,46.6856845781852
"M2",56,"Spectrogram 1",1,1903.002321659,1910.195599259,589.6,1381.6,7.1933,-39.82,16.27,"2_Halbstart","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",56.4616877427634,46.0646560363447
"M2",57,"Spectrogram 1",1,1910.363863059,1915.033183659,748.9,1593.5,4.6693,-35.04,21.82,"2_Halbpeak","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",62.4923875554726,42.8056223687149
"M2",58,"Spectrogram 1",1,1915.420441759,1918.428157259,358.5,900.3,3.0077,-43.93,13.65,"2_Halbend","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",51.9589338999522,43.8361941287453
"M2",77,"Spectrogram 1",1,1985.486218779,1989.974901599,580,1080.8,4.4887,-34.83,25.15,"3_Hfunstart","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",62.1890318704007,49.487053336663
"M2",80,"Spectrogram 1",1,1990.019519279,1996.816279029,580,1526.5,6.7968,-36.62,22.77,"3_Hfuntrill","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",60.5732791422213,46.6818105726294
"M2",90,"Spectrogram 1",1,2052.433321659,2059.626599259,589.6,1381.6,7.1933,-39.86,17.27,"3_Halbstart","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",55.5768034370714,48.197410195754
"M2",91,"Spectrogram 1",1,2059.794863059,2064.464183659,748.9,1593.5,4.6693,-35.61,21.17,"3_Halbpeak","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",61.8448408755907,43.5793601290366
"M2",92,"Spectrogram 1",1,2064.851441759,2067.859157259,358.5,900.3,3.0077,-43.62,14.49,"3_Halbend","M2_20190824_092005",116.97133898735,4.74361295811832,"20190824","0920",51.3568677542569,46.1053329531041
"M3",9,"Spectrogram 1",1,1687.086218779,1691.574901599,580,1080.8,4.4887,-40.25,20.77,"1_Hfunstart","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",55.7832370275355,47.4630216298804
"M3",12,"Spectrogram 1",1,1691.619519279,1698.416279029,580,1526.5,6.7968,-39.6,19.57,"1_Hfuntrill","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",56.7467262312136,47.1243639519689
"M3",22,"Spectrogram 1",1,1754.033321659,1761.226599259,589.6,1381.6,7.1933,-42.71,14.13,"1_Halbstart","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",52.4929016787564,47.2961802943714
"M3",23,"Spectrogram 1",1,1761.394863059,1766.064183659,748.9,1593.5,4.6693,-37.74,19.83,"1_Halbpeak","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",59.3955806470418,46.4138991398199
"M3",24,"Spectrogram 1",1,1766.451441759,1769.459157259,358.5,900.3,3.0077,-46.38,12.37,"1_Halbend","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",47.9078528395294,44.8331339841192
"M3",43,"Spectrogram 1",1,1836.555218779,1841.043901599,580,1080.8,4.4887,-40.94,20.82,"2_Hfunstart","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",53.9883275297322,48.9389478425923
"M3",46,"Spectrogram 1",1,1841.088519279,1847.885279029,580,1526.5,6.7968,-39.99,19.53,"2_Hfuntrill","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",56.4206904793598,49.2244800839876
"M3",56,"Spectrogram 1",1,1903.502321659,1910.695599259,589.6,1381.6,7.1933,-42.72,14.93,"2_Halbstart","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",51.049982921659,48.6448053307005
"M3",57,"Spectrogram 1",1,1910.863863059,1915.533183659,748.9,1593.5,4.6693,-37.78,19.82,"2_Halbpeak","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",58.8073658436917,45.8371253588322
"M3",58,"Spectrogram 1",1,1915.920441759,1918.928157259,358.5,900.3,3.0077,-46.64,12.46,"2_Halbend","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",47.5479404959617,44.6588351878532
"M3",77,"Spectrogram 1",1,1985.986218779,1990.474901599,580,1080.8,4.4887,-41.25,21.07,"3_Hfunstart","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",54.0132002512902,48.0829141033022
"M3",80,"Spectrogram 1",1,1990.519519279,1997.316279029,580,1526.5,6.7968,-39.88,19.54,"3_Hfuntrill","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",56.2728598722071,47.2662173487318
"M3",90,"Spectrogram 1",1,2052.933321659,2060.126599259,589.6,1381.6,7.1933,-43,15.1,"3_Halbstart","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",51.9516529661815,46.3879978720886
"M3",91,"Spectrogram 1",1,2060.294863059,2064.964183659,748.9,1593.5,4.6693,-37.89,19.78,"3_Halbpeak","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",59.0413959481152,42.9502709187633
"M3",92,"Spectrogram 1",1,2065.351441759,2068.359157259,358.5,900.3,3.0077,-46.87,12.83,"3_Halbend","M3_20190824_092005",116.971133965999,4.74398796446621,"20190824","0920",45.7243574073353,46.0981489357554
