"recorder","Selection","View","Channel","Begin.Time..s.","End.Time..s.","Low.Freq..Hz.","High.Freq..Hz.","Delta.Time..s.","Inband.Power..dB.FS.","SNR.NIST.Quick..dB.FS.","Sound.Type","file.name","lon","lat","date","time","PowerDb","NoisevalueDb","target.signal"
"M3",22,"Spectrogram 1",1,1062.683321659,1069.876599259,589.6,1381.6,7.1933,-43.53,14.34,"1_Halbstart","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,53.9743602685065,46.9042276151685,"n"
"M3",23,"Spectrogram 1",1,1070.044863059,1074.714183659,748.9,1593.5,4.6693,-38.44,19.03,"1_Halbpeak","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,58.4464134524528,45.5871250389486,"n"
"M3",24,"Spectrogram 1",1,1075.101441759,1078.109157259,358.5,900.3,3.0077,-47.5,12.38,"1_Halbend","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,44.2586642733503,46.2175819213778,"y"
"M3",43,"Spectrogram 1",1,1145.205218779,1149.693901599,580,1080.8,4.4887,-42.69,19.48,"2_Hfunstart","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,53.8461413992707,43.42795338355,"y"
"M3",46,"Spectrogram 1",1,1149.738519279,1156.535279029,580,1526.5,6.7968,-40.02,20.42,"2_Hfuntrill","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,56.8168551009768,45.1766329856346,"y"
"M3",56,"Spectrogram 1",1,1212.152321659,1219.345599259,589.6,1381.6,7.1933,-43.28,14.5,"2_Halbstart","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,49.0774263635166,49.8566144972182,"y"
"M3",57,"Spectrogram 1",1,1219.513863059,1224.183183659,748.9,1593.5,4.6693,-25.9,25.86,"2_Halbpeak","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,72.021166865488,44.5762674580029,"n"
"M3",58,"Spectrogram 1",1,1224.570441759,1227.578157259,358.5,900.3,3.0077,-43.85,14.47,"2_Halbend","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,50.4885458565618,46.3930310123568,"n"
"M3",77,"Spectrogram 1",1,1294.636218779,1299.124901599,580,1080.8,4.4887,-40.66,19.98,"3_Hfunstart","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,55.3269906545968,46.8621179853035,"n"
"M3",80,"Spectrogram 1",1,1299.169519279,1305.966279029,580,1526.5,6.7968,-39.09,19.08,"3_Hfuntrill","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,57.7625530059627,45.6332253223006,"n"
"M3",90,"Spectrogram 1",1,1361.583321659,1368.776599259,589.6,1381.6,7.1933,-42.91,15.16,"3_Halbstart","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,50.7119589053582,48.6344339407103,"n"
"M3",91,"Spectrogram 1",1,1368.944863059,1373.614183659,748.9,1593.5,4.6693,-37.8,18.9,"3_Halbpeak","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,58.2755079941065,46.5907819154446,"n"
"M3",92,"Spectrogram 1",1,1374.001441759,1377.009157259,358.5,900.3,3.0077,-43.14,15.84,"3_Halbend","M3_20190824_144007",116.971133965999,4.74398796446621,20190824,1440,50.4530481408001,48.4418456412683,"n"
"M3",9,"Spectrogram 1",1,59.536218779,64.024901599,580,1080.8,4.4887,-44.02,19.07,"1_Hfunstart","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,52.058788395375,43.2816590480349,"y"
"M3",12,"Spectrogram 1",1,64.069519279,70.866279029,580,1526.5,6.7968,-41.03,19.84,"1_Hfuntrill","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,55.5533833037141,45.1263948631747,"y"
"M3",22,"Spectrogram 1",1,126.483321659,133.676599259,589.6,1381.6,7.1933,-43.97,13.9,"1_Halbstart","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,51.0978868161771,45.5035025415671,"y"
"M3",23,"Spectrogram 1",1,133.844863059,138.514183659,748.9,1593.5,4.6693,-39.09,18.53,"1_Halbpeak","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,57.4118693463313,44.4993877123141,"y"
"M3",24,"Spectrogram 1",1,138.901441759,141.909157259,358.5,900.3,3.0077,-47.6,11.61,"1_Halbend","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,45.4153887338117,45.1522602750373,"y"
"M3",43,"Spectrogram 1",1,209.005218779,213.493901599,580,1080.8,4.4887,-44.19,18.62,"2_Hfunstart","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,51.8165161146783,43.3906650096416,"y"
"M3",46,"Spectrogram 1",1,213.538519279,220.335279029,580,1526.5,6.7968,-40.96,19.95,"2_Hfuntrill","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,55.7434884856315,44.8843346383912,"y"
"M3",56,"Spectrogram 1",1,275.952321659,283.145599259,589.6,1381.6,7.1933,-43.9,14.53,"2_Halbstart","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,51.3781197760519,45.0064559009656,"n"
"M3",57,"Spectrogram 1",1,283.313863059,287.983183659,748.9,1593.5,4.6693,-38.95,19.5,"2_Halbpeak","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,57.7539366883231,44.0695024209385,"y"
"M3",58,"Spectrogram 1",1,288.370441759,291.378157259,358.5,900.3,3.0077,-48.36,12.02,"2_Halbend","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,44.1644765289715,44.8233477178853,"y"
"M3",77,"Spectrogram 1",1,358.436218779,362.924901599,580,1080.8,4.4887,-44.13,18.53,"3_Hfunstart","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,51.7890682681971,43.739764494954,"y"
"M3",80,"Spectrogram 1",1,362.969519279,369.766279029,580,1526.5,6.7968,-40.76,19.78,"3_Hfuntrill","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,55.5238467868776,46.1515818456109,"y"
"M3",90,"Spectrogram 1",1,425.383321659,432.576599259,589.6,1381.6,7.1933,-43.44,14.64,"3_Halbstart","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,52.2564248225694,44.5710771190269,"y"
"M3",91,"Spectrogram 1",1,432.744863059,437.414183659,748.9,1593.5,4.6693,-38.58,18.79,"3_Halbpeak","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,58.2079377297585,43.4573626131444,"y"
"M3",92,"Spectrogram 1",1,437.801441759,440.809157259,358.5,900.3,3.0077,-48.31,11.82,"3_Halbend","M3_20190824_160008",116.971133965999,4.74398796446621,20190824,1600,44.3806681407525,44.549115219903,"y"
"M3",9,"Spectrogram 1",1,1071.886218779,1076.374901599,580,1080.8,4.4887,-44.58,18.72,"1_Hfunstart","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,50.942451829231,44.8844310509113,"y"
"M3",12,"Spectrogram 1",1,1076.419519279,1083.216279029,580,1526.5,6.7968,-41.96,19.09,"1_Hfuntrill","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,53.8374011176032,46.9264444368449,"y"
"M3",22,"Spectrogram 1",1,1138.833321659,1146.026599259,589.6,1381.6,7.1933,-43.88,14.55,"1_Halbstart","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,50.9230943346347,46.6209531959951,"y"
"M3",23,"Spectrogram 1",1,1146.194863059,1150.864183659,748.9,1593.5,4.6693,-39.78,18.47,"1_Halbpeak","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,56.0972452566052,46.1656884073394,"y"
"M3",24,"Spectrogram 1",1,1151.251441759,1154.259157259,358.5,900.3,3.0077,-48.05,11.9,"1_Halbend","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,43.9701251296099,46.0370221970074,"y"
"M3",43,"Spectrogram 1",1,1221.355218779,1225.843901599,580,1080.8,4.4887,-44.5,19,"2_Hfunstart","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,51.566566617619,42.8906355806611,"y"
"M3",46,"Spectrogram 1",1,1225.888519279,1232.685279029,580,1526.5,6.7968,-41.96,19.31,"2_Hfuntrill","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,54.4611579088096,44.8863711619122,"y"
"M3",56,"Spectrogram 1",1,1288.302321659,1295.495599259,589.6,1381.6,7.1933,-44.53,14.1,"2_Halbstart","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,50.6132050723783,44.9571299427938,"y"
"M3",57,"Spectrogram 1",1,1295.663863059,1300.333183659,748.9,1593.5,4.6693,-40.06,18.47,"2_Halbpeak","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,55.9291673304601,44.4485880777456,"y"
"M3",58,"Spectrogram 1",1,1300.720441759,1303.728157259,358.5,900.3,3.0077,-48.05,12.51,"2_Halbend","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,44.9783624673318,44.5677988080004,"y"
"M3",77,"Spectrogram 1",1,1370.786218779,1375.274901599,580,1080.8,4.4887,-44.17,17.38,"3_Hfunstart","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,52.0000772014748,42.441574300342,"n"
"M3",80,"Spectrogram 1",1,1375.319519279,1382.116279029,580,1526.5,6.7968,-41.79,19.55,"3_Hfuntrill","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,54.8694630642815,44.2932886328811,"n"
"M3",90,"Spectrogram 1",1,1437.733321659,1444.926599259,589.6,1381.6,7.1933,-44.26,14.2,"3_Halbstart","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,50.8601820877537,45.1636341809204,"y"
"M3",91,"Spectrogram 1",1,1445.094863059,1449.764183659,748.9,1593.5,4.6693,-40.4,18.4,"3_Halbpeak","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,55.9744142005393,43.5597113079636,"y"
"M3",92,"Spectrogram 1",1,1450.151441759,1453.159157259,358.5,900.3,3.0077,-48.06,11.88,"3_Halbend","M3_20190824_164008",116.971133965999,4.74398796446621,20190824,1640,44.7254851491416,44.8268615668175,"y"
"M3",9,"Spectrogram 1",1,1940.111218779,1944.599901599,580,1080.8,4.4887,-41.91,20.62,"1_Hfunstart","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,55.238529776266,41.6001544047781,"y"
"M3",12,"Spectrogram 1",1,1944.644519279,1951.441279029,580,1526.5,6.7968,-39.02,19.4,"1_Hfuntrill","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,58.1718575868473,44.3181793397215,"n"
"M3",22,"Spectrogram 1",1,2007.058321659,2014.251599259,589.6,1381.6,7.1933,-42.87,14.27,"1_Halbstart","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,52.993177447567,44.2431563886086,"y"
"M3",23,"Spectrogram 1",1,2014.419863059,2019.089183659,748.9,1593.5,4.6693,-36.24,20.62,"1_Halbpeak","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,60.7446331799784,43.8814150164598,"n"
"M3",24,"Spectrogram 1",1,2019.476441759,2022.484157259,358.5,900.3,3.0077,-47.89,11.91,"1_Halbend","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,46.2594921183013,43.2036599384757,"y"
"M3",43,"Spectrogram 1",1,2089.580218779,2094.068901599,580,1080.8,4.4887,-41.97,20.7,"2_Hfunstart","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,55.1026069885528,41.8393853624868,"y"
"M3",46,"Spectrogram 1",1,2094.113519279,2100.910279029,580,1526.5,6.7968,-39.15,20.25,"2_Hfuntrill","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,57.931271900251,44.7711035545335,"n"
"M3",56,"Spectrogram 1",1,2156.527321659,2163.720599259,589.6,1381.6,7.1933,-42.73,14.91,"2_Halbstart","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,52.5829331066381,45.6132303636705,"y"
"M3",57,"Spectrogram 1",1,2163.888863059,2168.558183659,748.9,1593.5,4.6693,-36.41,20.16,"2_Halbpeak","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,60.5266916237044,44.3675866847734,"n"
"M3",58,"Spectrogram 1",1,2168.945441759,2171.953157259,358.5,900.3,3.0077,-47.95,11.61,"2_Halbend","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,46.0590869464624,43.3995399639121,"y"
"M3",77,"Spectrogram 1",1,2239.011218779,2243.499901599,580,1080.8,4.4887,-41.77,20.62,"3_Hfunstart","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,54.891651420901,43.3954617518132,"y"
"M3",80,"Spectrogram 1",1,2243.544519279,2250.341279029,580,1526.5,6.7968,-38.83,20.55,"3_Hfuntrill","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,58.4371999719519,43.7809740233235,"n"
"M3",90,"Spectrogram 1",1,2305.958321659,2313.151599259,589.6,1381.6,7.1933,-42.74,15.28,"3_Halbstart","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,53.3064340150545,44.0370857682878,"y"
"M3",91,"Spectrogram 1",1,2313.319863059,2317.989183659,748.9,1593.5,4.6693,-36.32,20.9,"3_Halbpeak","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,60.6045669235222,43.8322843414989,"n"
"M3",92,"Spectrogram 1",1,2318.376441759,2321.384157259,358.5,900.3,3.0077,-47.74,12.16,"3_Halbend","M3_20190825_060003",116.971133965999,4.74398796446621,20190825,600,46.4135612274884,43.1873259444979,"y"
"M3",9,"Spectrogram 1",1,956.461218779,960.949901599,580,1080.8,4.4887,-36.22,19.43,"1_Hfunstart","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,55.979765446669,56.8122157612915,"n"
"M3",12,"Spectrogram 1",1,960.994519279,967.791279029,580,1526.5,6.7968,-34.29,21.32,"1_Hfuntrill","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,57.750736186601,59.0752653173277,"n"
"M3",22,"Spectrogram 1",1,1023.408321659,1030.601599259,589.6,1381.6,7.1933,-34.8,23.02,"1_Halbstart","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,62.9366046277371,45.3472386396009,"n"
"M3",23,"Spectrogram 1",1,1030.769863059,1035.439183659,748.9,1593.5,4.6693,-36.34,22.64,"1_Halbpeak","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,59.2518157313167,49.7456779257862,"n"
"M3",24,"Spectrogram 1",1,1035.826441759,1038.834157259,358.5,900.3,3.0077,-43.98,16.28,"1_Halbend","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,48.982916223011,47.8821739571012,"n"
"M3",43,"Spectrogram 1",1,1105.930218779,1110.418901599,580,1080.8,4.4887,-37.67,22.4,"2_Hfunstart","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,60.094876219562,41.6493278493333,"n"
"M3",46,"Spectrogram 1",1,1110.463519279,1117.260279029,580,1526.5,6.7968,-33.54,23.44,"2_Hfuntrill","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,64.1128514602985,46.8636664413007,"n"
"M3",56,"Spectrogram 1",1,1172.877321659,1180.070599259,589.6,1381.6,7.1933,-36.56,22.62,"2_Halbstart","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,59.7104954092821,50.0113084096901,"n"
"M3",57,"Spectrogram 1",1,1180.238863059,1184.908183659,748.9,1593.5,4.6693,-36.72,19.94,"2_Halbpeak","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,60.3874367250979,43.328317462989,"n"
"M3",58,"Spectrogram 1",1,1185.295441759,1188.303157259,358.5,900.3,3.0077,-34.73,23.89,"2_Halbend","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,61.8790926143397,45.5052342732667,"n"
"M3",77,"Spectrogram 1",1,1255.361218779,1259.849901599,580,1080.8,4.4887,-39.33,17.01,"3_Hfunstart","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,54.0044382388104,52.545248746214,"n"
"M3",80,"Spectrogram 1",1,1259.894519279,1266.691279029,580,1526.5,6.7968,-37.15,22.07,"3_Hfuntrill","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,56.808886675138,54.1752241057721,"n"
"M3",90,"Spectrogram 1",1,1322.308321659,1329.501599259,589.6,1381.6,7.1933,-38.07,20.42,"3_Halbstart","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,54.0940248432883,55.1438264961509,"n"
"M3",91,"Spectrogram 1",1,1329.669863059,1334.339183659,748.9,1593.5,4.6693,-35.89,21.14,"3_Halbpeak","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,56.8972790533743,55.8541680792087,"n"
"M3",92,"Spectrogram 1",1,1334.726441759,1337.734157259,358.5,900.3,3.0077,-40.62,17.99,"3_Halbend","M3_20190825_072004",116.971133965999,4.74398796446621,20190825,720,53.0834644904189,49.7657802769082,"n"
"M3",9,"Spectrogram 1",1,1965.111218779,1969.599901599,580,1080.8,4.4887,-41.3,22.07,"1_Hfunstart","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,56.0486644266741,41.0908933119962,"y"
"M3",12,"Spectrogram 1",1,1969.644519279,1976.441279029,580,1526.5,6.7968,-39.21,20.86,"1_Hfuntrill","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,57.9007614204119,44.7201800971299,"y"
"M3",22,"Spectrogram 1",1,2032.058321659,2039.251599259,589.6,1381.6,7.1933,-42.33,15.51,"1_Halbstart","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,53.47963221037,46.1965982992022,"y"
"M3",23,"Spectrogram 1",1,2039.419863059,2044.089183659,748.9,1593.5,4.6693,-36.68,22,"1_Halbpeak","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,59.939468544378,46.8963584780206,"y"
"M3",24,"Spectrogram 1",1,2044.476441759,2047.484157259,358.5,900.3,3.0077,-46.3,12.23,"1_Halbend","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,48.809459418036,43.4856067411356,"y"
"M3",43,"Spectrogram 1",1,2114.580218779,2119.068901599,580,1080.8,4.4887,-41.54,22.19,"2_Hfunstart","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,55.5777895147235,41.841217449424,"y"
"M3",46,"Spectrogram 1",1,2119.113519279,2125.910279029,580,1526.5,6.7968,-39.45,20.35,"2_Hfuntrill","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,57.6128772224791,44.4678779445211,"y"
"M3",56,"Spectrogram 1",1,2181.527321659,2188.720599259,589.6,1381.6,7.1933,-42.83,15.26,"2_Halbstart","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,52.7961538095219,45.0062930713124,"y"
"M3",57,"Spectrogram 1",1,2188.888863059,2193.558183659,748.9,1593.5,4.6693,-36.96,21.22,"2_Halbpeak","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,59.7695442413814,45.2662320635987,"y"
"M3",58,"Spectrogram 1",1,2193.945441759,2196.953157259,358.5,900.3,3.0077,-46.71,12.62,"2_Halbend","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,48.1215204295843,43.5701505960461,"y"
"M3",77,"Spectrogram 1",1,2264.011218779,2268.499901599,580,1080.8,4.4887,-41.82,21.31,"3_Hfunstart","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,55.5584144671909,41.3550370117741,"y"
"M3",80,"Spectrogram 1",1,2268.544519279,2275.341279029,580,1526.5,6.7968,-39.38,20.6,"3_Hfuntrill","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,57.5843360362048,45.6111732315969,"y"
"M3",90,"Spectrogram 1",1,2330.958321659,2338.151599259,589.6,1381.6,7.1933,-42.48,15.32,"3_Halbstart","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,53.2695059829916,44.671937111167,"y"
"M3",91,"Spectrogram 1",1,2338.319863059,2342.989183659,748.9,1593.5,4.6693,-36.5,20.92,"3_Halbpeak","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,60.4138833932198,44.3041087073985,"y"
"M3",92,"Spectrogram 1",1,2343.376441759,2346.384157259,358.5,900.3,3.0077,-46.7,12.18,"3_Halbend","M3_20190825_080004",116.971133965999,4.74398796446621,20190825,800,48.3590528780464,43.0434573694428,"y"
"M3",9,"Spectrogram 1",1,876.036218779,880.524901599,580,1080.8,4.4887,-42.37,20.63,"1_Hfunstart","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,54.6409206859576,42.0454639945202,"y"
"M3",12,"Spectrogram 1",1,880.569519279,887.366279029,580,1526.5,6.7968,-40.24,20.4,"1_Hfuntrill","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,56.6768806964013,44.9982528158609,"y"
"M3",22,"Spectrogram 1",1,942.983321659,950.176599259,589.6,1381.6,7.1933,-42.86,14.59,"1_Halbstart","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,53.4475031661608,43.656051813694,"y"
"M3",23,"Spectrogram 1",1,950.344863059,955.014183659,748.9,1593.5,4.6693,-37.7,20.73,"1_Halbpeak","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,59.0963398907115,44.9039119708958,"y"
"M3",24,"Spectrogram 1",1,955.401441759,958.409157259,358.5,900.3,3.0077,-49.76,11.68,"1_Halbend","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,42.5708399625595,43.3714299647941,"y"
"M3",43,"Spectrogram 1",1,1025.505218779,1029.993901599,580,1080.8,4.4887,-42.5,20.67,"2_Hfunstart","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,54.1857791235921,43.9971641452478,"y"
"M3",46,"Spectrogram 1",1,1030.038519279,1036.835279029,580,1526.5,6.7968,-39.83,19.08,"2_Hfuntrill","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,57.018269617321,47.4915194671999,"y"
"M3",56,"Spectrogram 1",1,1092.452321659,1099.645599259,589.6,1381.6,7.1933,-43.6,15.26,"2_Halbstart","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,51.9194855169035,47.0522710328655,"y"
"M3",57,"Spectrogram 1",1,1099.813863059,1104.483183659,748.9,1593.5,4.6693,-37.48,20.34,"2_Halbpeak","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,58.9128947151926,47.7342097149707,"y"
"M3",58,"Spectrogram 1",1,1104.870441759,1107.878157259,358.5,900.3,3.0077,-49.88,11.57,"2_Halbend","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,40.2772538276478,45.1006639589538,"y"
"M3",77,"Spectrogram 1",1,1174.936218779,1179.424901599,580,1080.8,4.4887,-42.83,19.71,"3_Hfunstart","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,53.9063555398913,43.5908257793046,"y"
"M3",80,"Spectrogram 1",1,1179.469519279,1186.266279029,580,1526.5,6.7968,-39.8,18.3,"3_Hfuntrill","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,57.6733595097849,46.056961106301,"n"
"M3",90,"Spectrogram 1",1,1241.883321659,1249.076599259,589.6,1381.6,7.1933,-42.95,15.43,"3_Halbstart","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,51.7425480713891,46.9179556080701,"y"
"M3",91,"Spectrogram 1",1,1249.244863059,1253.914183659,748.9,1593.5,4.6693,-37.46,19.66,"3_Halbpeak","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,59.3003386383211,45.0756859552161,"n"
"M3",92,"Spectrogram 1",1,1254.301441759,1257.309157259,358.5,900.3,3.0077,-49.59,11.58,"3_Halbend","M3_20190825_092005",116.971133965999,4.74398796446621,20190825,920,41.9832293121357,44.2669032726051,"n"
"M4",9,"Spectrogram 1",1,2547.786218779,2552.274901599,580,1080.8,4.4887,-46.52,20.69,"1_Hfunstart","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,50.2850157146533,38.4295115384045,"y"
"M4",12,"Spectrogram 1",1,2552.319519279,2559.116279029,580,1526.5,6.7968,-44.98,19.13,"1_Hfuntrill","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,51.6754420069267,40.401818434097,"y"
"M4",22,"Spectrogram 1",1,2614.733321659,2621.926599259,589.6,1381.6,7.1933,-50,13.52,"1_Halbstart","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,43.296462427863,42.1749601968949,"y"
"M4",23,"Spectrogram 1",1,2622.094863059,2626.764183659,748.9,1593.5,4.6693,-45.38,17.78,"1_Halbpeak","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,50.8299697027025,39.092986450221,"y"
"M4",24,"Spectrogram 1",1,2627.151441759,2630.159157259,358.5,900.3,3.0077,-52.93,11.84,"1_Halbend","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,35.5229114927282,41.7137733041172,"n"
"M4",43,"Spectrogram 1",1,2697.255218779,2701.743901599,580,1080.8,4.4887,-49.41,17.08,"2_Hfunstart","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,46.7001732881374,37.7973476532996,"y"
"M4",46,"Spectrogram 1",1,2701.788519279,2708.585279029,580,1526.5,6.7968,-47.16,17.58,"2_Hfuntrill","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,49.2635205387244,39.2971120600146,"y"
"M4",56,"Spectrogram 1",1,2764.202321659,2771.395599259,589.6,1381.6,7.1933,-44.99,18.88,"2_Halbstart","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,51.6732682206963,40.2602363850853,"n"
"M4",57,"Spectrogram 1",1,2771.563863059,2776.233183659,748.9,1593.5,4.6693,-45.89,16.91,"2_Halbpeak","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,50.3019150329847,38.914244836648,"y"
"M4",58,"Spectrogram 1",1,2776.620441759,2779.628157259,358.5,900.3,3.0077,-55.22,11.71,"2_Halbend","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,34.2621441943154,39.4560325175547,"y"
"M4",77,"Spectrogram 1",1,2846.686218779,2851.174901599,580,1080.8,4.4887,-47.91,14.82,"3_Hfunstart","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,48.5694762107029,37.9981744366703,"n"
"M4",80,"Spectrogram 1",1,2851.219519279,2858.016279029,580,1526.5,6.7968,-45.62,17.93,"3_Hfuntrill","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,50.818929973832,40.489680274449,"n"
"M4",90,"Spectrogram 1",1,2913.633321659,2920.826599259,589.6,1381.6,7.1933,-50.17,13.09,"3_Halbstart","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,44.5317735981146,40.0765099759347,"y"
"M4",91,"Spectrogram 1",1,2920.994863059,2925.664183659,748.9,1593.5,4.6693,-46.19,17.79,"3_Halbpeak","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,50.0613751652889,38.5828445013214,"y"
"M4",92,"Spectrogram 1",1,2926.051441759,2929.059157259,358.5,900.3,3.0077,-53.81,12.71,"3_Halbend","M4_20190823_064003",116.970937997103,4.74437898024917,20190823,640,37.9334788399614,39.7087813754418,"y"
"M4",9,"Spectrogram 1",1,1071.586218779,1076.074901599,580,1080.8,4.4887,-49.1,14.92,"1_Hfunstart","M4_20190823_080004",116.970937997103,4.74437898024917,20190823,800,45.2094277697861,41.6283205088505,"y"
"M4",12,"Spectrogram 1",1,1076.119519279,1082.916279029,580,1526.5,6.7968,-46.78,17.97,"1_Hfuntrill","M4_20190823_080004",116.970937997103,4.74437898024917,20190823,800,49.2667929540417,40.7468531665838,"y"
"M4",22,"Spectrogram 1",1,1138.533321659,1145.726599259,589.6,1381.6,7.1933,-48.74,12.83,"1_Halbstart","M4_20190823_080004",116.970937997103,4.74437898024917,20190823,800,44.0458132180496,43.8073761904398,"y"
